Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRANGI;n/d;1460;843;n/d;n/d;2303
SP-PIRAPORA DO BOM JESUS;n/d;1364;1906;n/d;n/d;3270
SP-PIRAPOZINHO;n/d;2396;1851;n/d;n/d;4247
SP-PIRASSUNUNGA;n/d;13928;8671;n/d;n/d;22599
SP-PIRATININGA;n/d;971;746;n/d;n/d;1717
SP-PITANGUEIRAS;n/d;5131;2223;n/d;n/d;7354
SP-PLANALTO;n/d;618;252;n/d;n/d;870
SP-PLATINA;n/d;385;155;n/d;n/d;540
SP-POA;n/d;18876;15185;n/d;n/d;34061
SP-POLONI;n/d;515;301;n/d;n/d;816
SP-POMPEIA;n/d;4970;2256;n/d;n/d;7226
SP-PONGAI;n/d;371;233;n/d;n/d;604
SP-PONTAL;n/d;5579;2409;n/d;n/d;7988
SP-PONTALINDA;n/d;158;246;n/d;n/d;404
SP-PONTES GESTAL;n/d;1621;499;n/d;n/d;2120
SP-POPULINA;n/d;298;242;n/d;n/d;540
SP-PORANGABA;n/d;724;425;n/d;n/d;1149
SP-PORTO FELIZ;n/d;7522;4946;n/d;n/d;12468
SP-PORTO FERREIRA;n/d;9270;6553;n/d;n/d;15823
SP-POTIM;n/d;656;427;n/d;n/d;1083
SP-POTIRENDABA;n/d;3649;1008;n/d;n/d;4657
SP-PRACINHA;n/d;121;105;n/d;n/d;226
SP-PRADOPOLIS;n/d;5496;1270;n/d;n/d;6766
SP-PRAIA GRANDE;n/d;23080;19838;n/d;n/d;42918
SP-PRATANIA;n/d;656;383;n/d;n/d;1039
SP-PRESIDENTE ALVES;n/d;383;275;n/d;n/d;658
SP-PRESIDENTE BERNARDES;n/d;1112;1049;n/d;n/d;2161
SP-PRESIDENTE EPITACIO;n/d;3549;2576;n/d;n/d;6125
SP-PRESIDENTE PRUDENTE;n/d;36791;26903;n/d;n/d;63694
SP-PRESIDENTE VENCESLAU;n/d;2961;2816;n/d;n/d;5777
SP-PROMISSAO;n/d;7701;3583;n/d;n/d;11284
SP-QUADRA;n/d;297;178;n/d;n/d;475
SP-QUATA;n/d;2896;874;n/d;n/d;3770
SP-QUEIROZ;n/d;484;245;n/d;n/d;729
SP-QUELUZ;n/d;872;649;n/d;n/d;1521
SP-QUINTANA;n/d;662;395;n/d;n/d;1057
SP-RAFARD;n/d;2296;898;n/d;n/d;3194
SP-RANCHARIA;n/d;4476;2687;n/d;n/d;7163
SP-REDENCAO DA SERRA;n/d;354;159;n/d;n/d;513
SP-REGENTE FEIJO;n/d;2632;1370;n/d;n/d;4002
SP-REGINOPOLIS;n/d;942;541;n/d;n/d;1483
SP-REGISTRO;n/d;7441;5204;n/d;n/d;12645
SP-RESTINGA;n/d;945;348;n/d;n/d;1293
SP-RIBEIRA;n/d;315;143;n/d;n/d;458
SP-RIBEIRAO BONITO;n/d;1333;742;n/d;n/d;2075
SP-RIBEIRAO BRANCO;n/d;2211;1087;n/d;n/d;3298
SP-RIBEIRAO CORRENTE;n/d;371;203;n/d;n/d;574
SP-RIBEIRAO DO SUL;n/d;315;158;n/d;n/d;473
SP-RIBEIRAO DOS INDIOS;n/d;148;135;n/d;n/d;283
SP-RIBEIRAO GRANDE;n/d;953;368;n/d;n/d;1321
SP-RIBEIRAO PIRES;n/d;13416;8954;n/d;n/d;22370
SP-RIBEIRAO PRETO;n/d;121435;93200;n/d;n/d;214635
SP-RIVERSUL;n/d;266;219;n/d;n/d;485
SP-RIFAINA;n/d;234;144;n/d;n/d;378
SP-RINCAO;n/d;965;698;n/d;n/d;1663
SP-RINOPOLIS;n/d;882;804;n/d;n/d;1686
SP-RIO CLARO;n/d;36089;27689;n/d;n/d;63778
SP-RIO DAS PEDRAS;n/d;6665;2580;n/d;n/d;9245
SP-RIO GRANDE DA SERRA;n/d;2631;1481;n/d;n/d;4112
SP-RIOLANDIA;n/d;454;287;n/d;n/d;741
SP-ROSANA;n/d;1163;1202;n/d;n/d;2365
SP-ROSEIRA;n/d;1506;803;n/d;n/d;2309
SP-RUBIACEA;n/d;221;138;n/d;n/d;359
SP-RUBINEIA;n/d;195;262;n/d;n/d;457
SP-SABINO;n/d;328;269;n/d;n/d;597
SP-SAGRES;n/d;184;195;n/d;n/d;379
SP-SALES;n/d;395;292;n/d;n/d;687
SP-SALES OLIVEIRA;n/d;1534;875;n/d;n/d;2409
SP-SALESOPOLIS;n/d;1202;841;n/d;n/d;2043
SP-SALMOURAO;n/d;226;242;n/d;n/d;468
SP-SALTINHO;n/d;937;576;n/d;n/d;1513
SP-SALTO;n/d;15976;13408;n/d;n/d;29384
SP-SALTO DE PIRAPORA;n/d;3577;2031;n/d;n/d;5608
SP-SALTO GRANDE;n/d;824;432;n/d;n/d;1256
SP-SANDOVALINA;n/d;1560;402;n/d;n/d;1962
SP-SANTA ADELIA;n/d;2793;1190;n/d;n/d;3983
SP-SANTA ALBERTINA;n/d;1101;336;n/d;n/d;1437
SP-SANTA BARBARA D OESTE;n/d;25720;19632;n/d;n/d;45352
SP-SANTA BRANCA;n/d;1558;796;n/d;n/d;2354
SP-SANTA CLARA D OESTE;n/d;292;127;n/d;n/d;419
SP-SANTA CRUZ DA CONCEICAO;n/d;1047;416;n/d;n/d;1463
SP-SANTA CRUZ DA ESPERANCA;n/d;167;155;n/d;n/d;322
SP-SANTA CRUZ DAS PALMEIRAS;n/d;4066;1980;n/d;n/d;6046
SP-SANTA CRUZ DO RIO PARDO;n/d;7149;5195;n/d;n/d;12344
SP-SANTA ERNESTINA;n/d;256;195;n/d;n/d;451
SP-SANTA FE DO SUL;n/d;4139;3225;n/d;n/d;7364
SP-SANTA GERTRUDES;n/d;4970;1958;n/d;n/d;6928
SP-SANTA ISABEL;n/d;6434;4466;n/d;n/d;10900
SP-SANTA LUCIA;n/d;486;289;n/d;n/d;775
SP-SANTA MARIA DA SERRA;n/d;671;438;n/d;n/d;1109
SP-SANTA MERCEDES;n/d;431;234;n/d;n/d;665
SP-SANTANA DA PONTE PENSA;n/d;159;86;n/d;n/d;245
SP-SANTANA DE PARNAIBA;n/d;38120;26504;n/d;n/d;64624
SP-SANTA RITA D OESTE;n/d;171;135;n/d;n/d;306
SP-SANTA RITA DO PASSA QUATRO;n/d;3933;2113;n/d;n/d;6046
SP-SANTA ROSA DE VITERBO;n/d;3486;1677;n/d;n/d;5163
SP-SANTA SALETE;n/d;127;97;n/d;n/d;224
SP-SANTO ANASTACIO;n/d;2368;1218;n/d;n/d;3586
SP-SANTO ANDRE;n/d;108131;84140;n/d;n/d;192271
SP-SANTO ANTONIO DA ALEGRIA;n/d;607;384;n/d;n/d;991
SP-SANTO ANTONIO DE POSSE;n/d;4410;2617;n/d;n/d;7027
SP-SANTO ANTONIO DO ARACANGUA;n/d;1741;806;n/d;n/d;2547
SP-SANTO ANTONIO DO JARDIM;n/d;824;441;n/d;n/d;1265
SP-SANTO ANTONIO DO PINHAL;n/d;579;497;n/d;n/d;1076
SP-SANTO EXPEDITO;n/d;154;155;n/d;n/d;309
SP-SANTOPOLIS DO AGUAPEI;n/d;270;194;n/d;n/d;464
SP-SANTOS;n/d;101487;78917;n/d;n/d;180404
SP-SAO BENTO DO SAPUCAI;n/d;588;537;n/d;n/d;1125
SP-SAO BERNARDO DO CAMPO;n/d;189010;103656;n/d;n/d;292666
SP-SAO CAETANO DO SUL;n/d;67668;48452;n/d;n/d;116120
SP-SAO CARLOS;n/d;44441;29473;n/d;n/d;73914
SP-SAO FRANCISCO;n/d;149;163;n/d;n/d;312
SP-SAO JOAO DA BOA VISTA;n/d;13371;9129;n/d;n/d;22500
SP-SAO JOAO DAS DUAS PONTES;n/d;152;92;n/d;n/d;244
SP-SAO JOAO DE IRACEMA;n/d;156;92;n/d;n/d;248
SP-SAO JOAO DO PAU D ALHO;n/d;128;107;n/d;n/d;235
SP-SAO JOAQUIM DA BARRA;n/d;8049;3670;n/d;n/d;11719
SP-SAO JOSE DA BELA VISTA;n/d;493;453;n/d;n/d;946
SP-SAO JOSE DO BARREIRO;n/d;284;168;n/d;n/d;452
SP-SAO JOSE DO RIO PARDO;n/d;8554;5310;n/d;n/d;13864
SP-SAO JOSE DO RIO PRETO;n/d;72950;56764;n/d;n/d;129714
SP-SAO JOSE DOS CAMPOS;n/d;127497;80299;n/d;n/d;207796
SP-SAO LOURENCO DA SERRA;n/d;3402;3499;n/d;n/d;6901
SP-SAO LUIS DO PARAITINGA;n/d;993;588;n/d;n/d;1581
SP-SAO MANUEL;n/d;6004;3698;n/d;n/d;9702
SP-SAO MIGUEL ARCANJO;n/d;2625;1511;n/d;n/d;4136
SP-SAO PAULO;n/d;2742193;2282690;n/d;n/d;5024883
SP-SAO PEDRO;n/d;2908;2532;n/d;n/d;5440
SP-SAO PEDRO DO TURVO;n/d;793;396;n/d;n/d;1189
SP-SAO ROQUE;n/d;9419;9259;n/d;n/d;18678
SP-SAO SEBASTIAO;n/d;10205;7004;n/d;n/d;17209
SP-SAO SEBASTIAO DA GRAMA;n/d;1757;958;n/d;n/d;2715
SP-SAO SIMAO;n/d;2094;1305;n/d;n/d;3399
SP-SAO VICENTE;n/d;21606;20258;n/d;n/d;41864
SP-SARAPUI;n/d;1058;706;n/d;n/d;1764
SP-SARUTAIA;n/d;279;240;n/d;n/d;519
SP-SEBASTIANOPOLIS DO SUL;n/d;2046;470;n/d;n/d;2516
SP-SERRA AZUL;n/d;488;332;n/d;n/d;820
SP-SERRANA;n/d;4942;2315;n/d;n/d;7257
SP-SERRA NEGRA;n/d;3313;3093;n/d;n/d;6406
SP-SERTAOZINHO;n/d;32398;12600;n/d;n/d;44998
SP-SETE BARRAS;n/d;1150;421;n/d;n/d;1571
SP-SEVERINIA;n/d;1446;867;n/d;n/d;2313
SP-SILVEIRAS;n/d;424;266;n/d;n/d;690
SP-SOCORRO;n/d;3533;3315;n/d;n/d;6848
SP-SOROCABA;n/d;113811;72666;n/d;n/d;186477
SP-SUD MENNUCCI;n/d;1837;975;n/d;n/d;2812
SP-SUMARE;n/d;35441;15905;n/d;n/d;51346
SP-SUZANO;n/d;31615;18315;n/d;n/d;49930
SP-SUZANAPOLIS;n/d;675;247;n/d;n/d;922
SP-TABAPUA;n/d;1124;865;n/d;n/d;1989
SP-TABATINGA;n/d;1879;1653;n/d;n/d;3532
SP-TABOAO DA SERRA;n/d;34151;23271;n/d;n/d;57422
SP-TACIBA;n/d;441;378;n/d;n/d;819
SP-TAGUAI;n/d;1762;2080;n/d;n/d;3842
SP-TAIACU;n/d;405;305;n/d;n/d;710
SP-TAIUVA;n/d;629;369;n/d;n/d;998
SP-TAMBAU;n/d;4202;2045;n/d;n/d;6247
SP-TANABI;n/d;3326;1776;n/d;n/d;5102
SP-TAPIRAI;n/d;657;437;n/d;n/d;1094
SP-TAPIRATIBA;n/d;2505;988;n/d;n/d;3493
SP-TAQUARAL;n/d;266;210;n/d;n/d;476
SP-TAQUARITINGA;n/d;6274;4827;n/d;n/d;11101
SP-TAQUARITUBA;n/d;2829;1752;n/d;n/d;4581
SP-TAQUARIVAI;n/d;986;493;n/d;n/d;1479
SP-TARABAI;n/d;460;367;n/d;n/d;827
SP-TARUMA;n/d;4168;1241;n/d;n/d;5409
SP-TATUI;n/d;17800;11927;n/d;n/d;29727
SP-TAUBATE;n/d;51859;32691;n/d;n/d;84550
SP-TEJUPA;n/d;438;246;n/d;n/d;684
SP-TEODORO SAMPAIO;n/d;2840;1498;n/d;n/d;4338
SP-TERRA ROXA;n/d;498;498;n/d;n/d;996
SP-TIETE;n/d;8642;7243;n/d;n/d;15885
SP-TIMBURI;n/d;262;109;n/d;n/d;371
SP-TORRE DE PEDRA;n/d;97;91;n/d;n/d;188
SP-TORRINHA;n/d;1286;722;n/d;n/d;2008
SP-TRABIJU;n/d;264;271;n/d;n/d;535
SP-TREMEMBE;n/d;2907;1932;n/d;n/d;4839
SP-TRES FRONTEIRAS;n/d;395;246;n/d;n/d;641
SP-TUIUTI;n/d;672;257;n/d;n/d;929
SP-TUPA;n/d;8266;6433;n/d;n/d;14699
SP-TUPI PAULISTA;n/d;1228;1125;n/d;n/d;2353
SP-TURIUBA;n/d;156;168;n/d;n/d;324
SP-TURMALINA;n/d;266;157;n/d;n/d;423
SP-UBARANA;n/d;858;284;n/d;n/d;1142
SP-UBATUBA;n/d;8382;6906;n/d;n/d;15288
SP-UBIRAJARA;n/d;665;391;n/d;n/d;1056
SP-UCHOA;n/d;838;486;n/d;n/d;1324
SP-UNIAO PAULISTA;n/d;153;102;n/d;n/d;255
SP-URANIA;n/d;827;484;n/d;n/d;1311
SP-URU;n/d;255;140;n/d;n/d;395
SP-URUPES;n/d;1212;1229;n/d;n/d;2441
SP-VALENTIM GENTIL;n/d;1907;1188;n/d;n/d;3095
SP-VALINHOS;n/d;26640;16673;n/d;n/d;43313
SP-VALPARAISO;n/d;3669;1774;n/d;n/d;5443
SP-VARGEM;n/d;565;395;n/d;n/d;960
SP-VARGEM GRANDE DO SUL;n/d;4519;2955;n/d;n/d;7474
SP-VARGEM GRANDE PAULISTA;n/d;7138;4288;n/d;n/d;11426
SP-VARZEA PAULISTA;n/d;12153;5825;n/d;n/d;17978
SP-VERA CRUZ;n/d;773;461;n/d;n/d;1234
SP-VINHEDO;n/d;19955;13045;n/d;n/d;33000
SP-VIRADOURO;n/d;1438;1632;n/d;n/d;3070
SP-VISTA ALEGRE DO ALTO;n/d;2292;725;n/d;n/d;3017
SP-VITORIA BRASIL;n/d;160;110;n/d;n/d;270
SP-VOTORANTIM;n/d;10580;7240;n/d;n/d;17820
SP-VOTUPORANGA;n/d;12252;10062;n/d;n/d;22314
SP-ZACARIAS;n/d;381;202;n/d;n/d;583
SP-CHAVANTES;n/d;1398;753;n/d;n/d;2151
SP-ESTIVA GERBI;n/d;1247;658;n/d;n/d;1905
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;7775734;5637045;n/d;n/d;13412779

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2011
Vínculo Ativo 31/12;igual a;Sim
