Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRAJUI;n/d;1958;1343;n/d;n/d;3301
SP-PIRANGI;n/d;1227;921;n/d;n/d;2148
SP-PIRAPORA DO BOM JESUS;n/d;1336;1350;n/d;n/d;2686
SP-PIRAPOZINHO;n/d;2851;2200;n/d;n/d;5051
SP-PIRASSUNUNGA;n/d;12818;8061;n/d;n/d;20879
SP-PIRATININGA;n/d;995;832;n/d;n/d;1827
SP-PITANGUEIRAS;n/d;5531;2508;n/d;n/d;8039
SP-PLANALTO;n/d;633;281;n/d;n/d;914
SP-PLATINA;n/d;308;161;n/d;n/d;469
SP-POA;n/d;15621;16071;n/d;n/d;31692
SP-POLONI;n/d;545;428;n/d;n/d;973
SP-POMPEIA;n/d;5040;2664;n/d;n/d;7704
SP-PONGAI;n/d;290;234;n/d;n/d;524
SP-PONTAL;n/d;5914;2580;n/d;n/d;8494
SP-PONTALINDA;n/d;177;259;n/d;n/d;436
SP-PONTES GESTAL;n/d;1169;393;n/d;n/d;1562
SP-POPULINA;n/d;244;243;n/d;n/d;487
SP-PORANGABA;n/d;862;568;n/d;n/d;1430
SP-PORTO FELIZ;n/d;7697;5913;n/d;n/d;13610
SP-PORTO FERREIRA;n/d;9269;7029;n/d;n/d;16298
SP-POTIM;n/d;745;657;n/d;n/d;1402
SP-POTIRENDABA;n/d;4017;1331;n/d;n/d;5348
SP-PRACINHA;n/d;115;134;n/d;n/d;249
SP-PRADOPOLIS;n/d;5914;1483;n/d;n/d;7397
SP-PRAIA GRANDE;n/d;23861;22131;n/d;n/d;45992
SP-PRATANIA;n/d;857;423;n/d;n/d;1280
SP-PRESIDENTE ALVES;n/d;345;323;n/d;n/d;668
SP-PRESIDENTE BERNARDES;n/d;1110;905;n/d;n/d;2015
SP-PRESIDENTE EPITACIO;n/d;3920;3157;n/d;n/d;7077
SP-PRESIDENTE PRUDENTE;n/d;38693;30376;n/d;n/d;69069
SP-PRESIDENTE VENCESLAU;n/d;3254;3094;n/d;n/d;6348
SP-PROMISSAO;n/d;5274;3929;n/d;n/d;9203
SP-QUADRA;n/d;301;220;n/d;n/d;521
SP-QUATA;n/d;3074;1119;n/d;n/d;4193
SP-QUEIROZ;n/d;518;336;n/d;n/d;854
SP-QUELUZ;n/d;956;794;n/d;n/d;1750
SP-QUINTANA;n/d;744;452;n/d;n/d;1196
SP-RAFARD;n/d;2300;888;n/d;n/d;3188
SP-RANCHARIA;n/d;4433;2991;n/d;n/d;7424
SP-REDENCAO DA SERRA;n/d;401;185;n/d;n/d;586
SP-REGENTE FEIJO;n/d;3145;1754;n/d;n/d;4899
SP-REGINOPOLIS;n/d;531;377;n/d;n/d;908
SP-REGISTRO;n/d;8045;5991;n/d;n/d;14036
SP-RESTINGA;n/d;1119;413;n/d;n/d;1532
SP-RIBEIRA;n/d;309;164;n/d;n/d;473
SP-RIBEIRAO BONITO;n/d;1538;869;n/d;n/d;2407
SP-RIBEIRAO BRANCO;n/d;2479;1203;n/d;n/d;3682
SP-RIBEIRAO CORRENTE;n/d;446;249;n/d;n/d;695
SP-RIBEIRAO DO SUL;n/d;395;302;n/d;n/d;697
SP-RIBEIRAO DOS INDIOS;n/d;142;161;n/d;n/d;303
SP-RIBEIRAO GRANDE;n/d;892;392;n/d;n/d;1284
SP-RIBEIRAO PIRES;n/d;13958;10821;n/d;n/d;24779
SP-RIBEIRAO PRETO;n/d;125572;107557;n/d;n/d;233129
SP-RIVERSUL;n/d;296;242;n/d;n/d;538
SP-RIFAINA;n/d;383;232;n/d;n/d;615
SP-RINCAO;n/d;888;682;n/d;n/d;1570
SP-RINOPOLIS;n/d;1261;1040;n/d;n/d;2301
SP-RIO CLARO;n/d;36613;30198;n/d;n/d;66811
SP-RIO DAS PEDRAS;n/d;6069;2625;n/d;n/d;8694
SP-RIO GRANDE DA SERRA;n/d;2287;1570;n/d;n/d;3857
SP-RIOLANDIA;n/d;517;445;n/d;n/d;962
SP-ROSANA;n/d;1284;1402;n/d;n/d;2686
SP-ROSEIRA;n/d;1197;784;n/d;n/d;1981
SP-RUBIACEA;n/d;233;149;n/d;n/d;382
SP-RUBINEIA;n/d;278;236;n/d;n/d;514
SP-SABINO;n/d;334;317;n/d;n/d;651
SP-SAGRES;n/d;229;253;n/d;n/d;482
SP-SALES;n/d;421;358;n/d;n/d;779
SP-SALES OLIVEIRA;n/d;1606;918;n/d;n/d;2524
SP-SALESOPOLIS;n/d;1238;936;n/d;n/d;2174
SP-SALMOURAO;n/d;235;283;n/d;n/d;518
SP-SALTINHO;n/d;990;606;n/d;n/d;1596
SP-SALTO;n/d;16093;14382;n/d;n/d;30475
SP-SALTO DE PIRAPORA;n/d;3939;2460;n/d;n/d;6399
SP-SALTO GRANDE;n/d;863;501;n/d;n/d;1364
SP-SANDOVALINA;n/d;1858;480;n/d;n/d;2338
SP-SANTA ADELIA;n/d;3138;1419;n/d;n/d;4557
SP-SANTA ALBERTINA;n/d;1556;423;n/d;n/d;1979
SP-SANTA BARBARA D OESTE;n/d;26763;21570;n/d;n/d;48333
SP-SANTA BRANCA;n/d;1479;871;n/d;n/d;2350
SP-SANTA CLARA D OESTE;n/d;409;341;n/d;n/d;750
SP-SANTA CRUZ DA CONCEICAO;n/d;995;430;n/d;n/d;1425
SP-SANTA CRUZ DA ESPERANCA;n/d;180;170;n/d;n/d;350
SP-SANTA CRUZ DAS PALMEIRAS;n/d;3925;2206;n/d;n/d;6131
SP-SANTA CRUZ DO RIO PARDO;n/d;8285;5337;n/d;n/d;13622
SP-SANTA ERNESTINA;n/d;295;222;n/d;n/d;517
SP-SANTA FE DO SUL;n/d;4528;4008;n/d;n/d;8536
SP-SANTA GERTRUDES;n/d;5554;2132;n/d;n/d;7686
SP-SANTA ISABEL;n/d;6508;4804;n/d;n/d;11312
SP-SANTA LUCIA;n/d;358;292;n/d;n/d;650
SP-SANTA MARIA DA SERRA;n/d;661;501;n/d;n/d;1162
SP-SANTA MERCEDES;n/d;279;205;n/d;n/d;484
SP-SANTANA DA PONTE PENSA;n/d;152;95;n/d;n/d;247
SP-SANTANA DE PARNAIBA;n/d;39264;27507;n/d;n/d;66771
SP-SANTA RITA D OESTE;n/d;204;178;n/d;n/d;382
SP-SANTA RITA DO PASSA QUATRO;n/d;3025;2320;n/d;n/d;5345
SP-SANTA ROSA DE VITERBO;n/d;3023;1818;n/d;n/d;4841
SP-SANTA SALETE;n/d;119;108;n/d;n/d;227
SP-SANTO ANASTACIO;n/d;1875;1354;n/d;n/d;3229
SP-SANTO ANDRE;n/d;115557;100193;n/d;n/d;215750
SP-SANTO ANTONIO DA ALEGRIA;n/d;618;461;n/d;n/d;1079
SP-SANTO ANTONIO DE POSSE;n/d;5029;2892;n/d;n/d;7921
SP-SANTO ANTONIO DO ARACANGUA;n/d;1262;897;n/d;n/d;2159
SP-SANTO ANTONIO DO JARDIM;n/d;869;510;n/d;n/d;1379
SP-SANTO ANTONIO DO PINHAL;n/d;566;568;n/d;n/d;1134
SP-SANTO EXPEDITO;n/d;175;173;n/d;n/d;348
SP-SANTOPOLIS DO AGUAPEI;n/d;304;250;n/d;n/d;554
SP-SANTOS;n/d;106536;85958;n/d;n/d;192494
SP-SAO BENTO DO SAPUCAI;n/d;749;607;n/d;n/d;1356
SP-SAO BERNARDO DO CAMPO;n/d;178027;109038;n/d;n/d;287065
SP-SAO CAETANO DO SUL;n/d;61916;50910;n/d;n/d;112826
SP-SAO CARLOS;n/d;45042;32601;n/d;n/d;77643
SP-SAO FRANCISCO;n/d;129;99;n/d;n/d;228
SP-SAO JOAO DA BOA VISTA;n/d;14481;10395;n/d;n/d;24876
SP-SAO JOAO DAS DUAS PONTES;n/d;149;95;n/d;n/d;244
SP-SAO JOAO DE IRACEMA;n/d;144;127;n/d;n/d;271
SP-SAO JOAO DO PAU D ALHO;n/d;121;106;n/d;n/d;227
SP-SAO JOAQUIM DA BARRA;n/d;8205;4323;n/d;n/d;12528
SP-SAO JOSE DA BELA VISTA;n/d;429;436;n/d;n/d;865
SP-SAO JOSE DO BARREIRO;n/d;298;214;n/d;n/d;512
SP-SAO JOSE DO RIO PARDO;n/d;9492;6146;n/d;n/d;15638
SP-SAO JOSE DO RIO PRETO;n/d;78963;65006;n/d;n/d;143969
SP-SAO JOSE DOS CAMPOS;n/d;123653;86124;n/d;n/d;209777
SP-SAO LOURENCO DA SERRA;n/d;2140;3042;n/d;n/d;5182
SP-SAO LUIS DO PARAITINGA;n/d;1037;659;n/d;n/d;1696
SP-SAO MANUEL;n/d;5495;3280;n/d;n/d;8775
SP-SAO MIGUEL ARCANJO;n/d;2635;1857;n/d;n/d;4492
SP-SAO PAULO;n/d;2836022;2472379;n/d;n/d;5308401
SP-SAO PEDRO;n/d;3206;2945;n/d;n/d;6151
SP-SAO PEDRO DO TURVO;n/d;838;476;n/d;n/d;1314
SP-SAO ROQUE;n/d;10238;11217;n/d;n/d;21455
SP-SAO SEBASTIAO;n/d;12333;7540;n/d;n/d;19873
SP-SAO SEBASTIAO DA GRAMA;n/d;1981;1258;n/d;n/d;3239
SP-SAO SIMAO;n/d;2178;1428;n/d;n/d;3606
SP-SAO VICENTE;n/d;19799;21384;n/d;n/d;41183
SP-SARAPUI;n/d;1136;795;n/d;n/d;1931
SP-SARUTAIA;n/d;226;227;n/d;n/d;453
SP-SEBASTIANOPOLIS DO SUL;n/d;2422;542;n/d;n/d;2964
SP-SERRA AZUL;n/d;580;364;n/d;n/d;944
SP-SERRANA;n/d;4342;2491;n/d;n/d;6833
SP-SERRA NEGRA;n/d;3634;3342;n/d;n/d;6976
SP-SERTAOZINHO;n/d;32035;13742;n/d;n/d;45777
SP-SETE BARRAS;n/d;1204;571;n/d;n/d;1775
SP-SEVERINIA;n/d;1356;935;n/d;n/d;2291
SP-SILVEIRAS;n/d;422;325;n/d;n/d;747
SP-SOCORRO;n/d;3743;3696;n/d;n/d;7439
SP-SOROCABA;n/d;122122;88951;n/d;n/d;211073
SP-SUD MENNUCCI;n/d;684;551;n/d;n/d;1235
SP-SUMARE;n/d;35707;19063;n/d;n/d;54770
SP-SUZANO;n/d;33091;21277;n/d;n/d;54368
SP-SUZANAPOLIS;n/d;1117;321;n/d;n/d;1438
SP-TABAPUA;n/d;1405;971;n/d;n/d;2376
SP-TABATINGA;n/d;1757;1793;n/d;n/d;3550
SP-TABOAO DA SERRA;n/d;34623;27157;n/d;n/d;61780
SP-TACIBA;n/d;458;381;n/d;n/d;839
SP-TAGUAI;n/d;2133;2507;n/d;n/d;4640
SP-TAIACU;n/d;361;267;n/d;n/d;628
SP-TAIUVA;n/d;439;309;n/d;n/d;748
SP-TAMBAU;n/d;4234;2513;n/d;n/d;6747
SP-TANABI;n/d;3279;2046;n/d;n/d;5325
SP-TAPIRAI;n/d;708;486;n/d;n/d;1194
SP-TAPIRATIBA;n/d;2022;907;n/d;n/d;2929
SP-TAQUARAL;n/d;323;233;n/d;n/d;556
SP-TAQUARITINGA;n/d;6242;4853;n/d;n/d;11095
SP-TAQUARITUBA;n/d;2772;2092;n/d;n/d;4864
SP-TAQUARIVAI;n/d;922;491;n/d;n/d;1413
SP-TARABAI;n/d;468;411;n/d;n/d;879
SP-TARUMA;n/d;4444;1633;n/d;n/d;6077
SP-TATUI;n/d;18351;12690;n/d;n/d;31041
SP-TAUBATE;n/d;48868;36096;n/d;n/d;84964
SP-TEJUPA;n/d;440;320;n/d;n/d;760
SP-TEODORO SAMPAIO;n/d;2519;1643;n/d;n/d;4162
SP-TERRA ROXA;n/d;521;555;n/d;n/d;1076
SP-TIETE;n/d;9131;5811;n/d;n/d;14942
SP-TIMBURI;n/d;243;135;n/d;n/d;378
SP-TORRE DE PEDRA;n/d;121;117;n/d;n/d;238
SP-TORRINHA;n/d;1240;766;n/d;n/d;2006
SP-TRABIJU;n/d;211;236;n/d;n/d;447
SP-TREMEMBE;n/d;2805;1874;n/d;n/d;4679
SP-TRES FRONTEIRAS;n/d;367;225;n/d;n/d;592
SP-TUIUTI;n/d;349;253;n/d;n/d;602
SP-TUPA;n/d;9137;7732;n/d;n/d;16869
SP-TUPI PAULISTA;n/d;1176;1197;n/d;n/d;2373
SP-TURIUBA;n/d;168;183;n/d;n/d;351
SP-TURMALINA;n/d;202;173;n/d;n/d;375
SP-UBARANA;n/d;1144;367;n/d;n/d;1511
SP-UBATUBA;n/d;9155;7949;n/d;n/d;17104
SP-UBIRAJARA;n/d;574;397;n/d;n/d;971
SP-UCHOA;n/d;701;600;n/d;n/d;1301
SP-UNIAO PAULISTA;n/d;158;120;n/d;n/d;278
SP-URANIA;n/d;756;603;n/d;n/d;1359
SP-URU;n/d;175;103;n/d;n/d;278
SP-URUPES;n/d;1349;1376;n/d;n/d;2725
SP-VALENTIM GENTIL;n/d;2167;1473;n/d;n/d;3640
SP-VALINHOS;n/d;25133;18036;n/d;n/d;43169
SP-VALPARAISO;n/d;3783;1740;n/d;n/d;5523
SP-VARGEM;n/d;586;409;n/d;n/d;995
SP-VARGEM GRANDE DO SUL;n/d;4986;3277;n/d;n/d;8263
SP-VARGEM GRANDE PAULISTA;n/d;6627;4381;n/d;n/d;11008
SP-VARZEA PAULISTA;n/d;11315;6836;n/d;n/d;18151
SP-VERA CRUZ;n/d;758;514;n/d;n/d;1272
SP-VINHEDO;n/d;21966;16984;n/d;n/d;38950
SP-VIRADOURO;n/d;1264;1757;n/d;n/d;3021
SP-VISTA ALEGRE DO ALTO;n/d;1055;718;n/d;n/d;1773
SP-VITORIA BRASIL;n/d;137;101;n/d;n/d;238
SP-VOTORANTIM;n/d;10724;8520;n/d;n/d;19244
SP-VOTUPORANGA;n/d;13538;12109;n/d;n/d;25647
SP-ZACARIAS;n/d;385;209;n/d;n/d;594
SP-CHAVANTES;n/d;1294;787;n/d;n/d;2081
SP-ESTIVA GERBI;n/d;1169;708;n/d;n/d;1877
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;7924508;6186942;n/d;n/d;14111450

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2014
Vínculo Ativo 31/12;igual a;Sim
