Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRANGI;n/d;1281;892;n/d;n/d;2173
SP-PIRAPORA DO BOM JESUS;n/d;1667;1812;n/d;n/d;3479
SP-PIRAPOZINHO;n/d;2529;2103;n/d;n/d;4632
SP-PIRASSUNUNGA;n/d;13896;8499;n/d;n/d;22395
SP-PIRATININGA;n/d;952;731;n/d;n/d;1683
SP-PITANGUEIRAS;n/d;5699;2335;n/d;n/d;8034
SP-PLANALTO;n/d;694;279;n/d;n/d;973
SP-PLATINA;n/d;380;161;n/d;n/d;541
SP-POA;n/d;20052;17242;n/d;n/d;37294
SP-POLONI;n/d;513;333;n/d;n/d;846
SP-POMPEIA;n/d;5042;2388;n/d;n/d;7430
SP-PONGAI;n/d;358;231;n/d;n/d;589
SP-PONTAL;n/d;6406;2892;n/d;n/d;9298
SP-PONTALINDA;n/d;162;235;n/d;n/d;397
SP-PONTES GESTAL;n/d;1357;445;n/d;n/d;1802
SP-POPULINA;n/d;227;247;n/d;n/d;474
SP-PORANGABA;n/d;775;489;n/d;n/d;1264
SP-PORTO FELIZ;n/d;7769;5557;n/d;n/d;13326
SP-PORTO FERREIRA;n/d;9087;6709;n/d;n/d;15796
SP-POTIM;n/d;744;587;n/d;n/d;1331
SP-POTIRENDABA;n/d;4049;1168;n/d;n/d;5217
SP-PRACINHA;n/d;124;158;n/d;n/d;282
SP-PRADOPOLIS;n/d;5458;1254;n/d;n/d;6712
SP-PRAIA GRANDE;n/d;23126;20869;n/d;n/d;43995
SP-PRATANIA;n/d;602;373;n/d;n/d;975
SP-PRESIDENTE ALVES;n/d;336;282;n/d;n/d;618
SP-PRESIDENTE BERNARDES;n/d;1095;815;n/d;n/d;1910
SP-PRESIDENTE EPITACIO;n/d;4153;2916;n/d;n/d;7069
SP-PRESIDENTE PRUDENTE;n/d;36922;28698;n/d;n/d;65620
SP-PRESIDENTE VENCESLAU;n/d;3047;2922;n/d;n/d;5969
SP-PROMISSAO;n/d;5171;3595;n/d;n/d;8766
SP-QUADRA;n/d;302;175;n/d;n/d;477
SP-QUATA;n/d;2956;957;n/d;n/d;3913
SP-QUEIROZ;n/d;488;282;n/d;n/d;770
SP-QUELUZ;n/d;902;692;n/d;n/d;1594
SP-QUINTANA;n/d;782;453;n/d;n/d;1235
SP-RAFARD;n/d;2406;890;n/d;n/d;3296
SP-RANCHARIA;n/d;4689;2925;n/d;n/d;7614
SP-REDENCAO DA SERRA;n/d;318;176;n/d;n/d;494
SP-REGENTE FEIJO;n/d;2735;1389;n/d;n/d;4124
SP-REGINOPOLIS;n/d;509;288;n/d;n/d;797
SP-REGISTRO;n/d;7581;5576;n/d;n/d;13157
SP-RESTINGA;n/d;1155;410;n/d;n/d;1565
SP-RIBEIRA;n/d;364;142;n/d;n/d;506
SP-RIBEIRAO BONITO;n/d;1302;799;n/d;n/d;2101
SP-RIBEIRAO BRANCO;n/d;2055;1042;n/d;n/d;3097
SP-RIBEIRAO CORRENTE;n/d;382;240;n/d;n/d;622
SP-RIBEIRAO DO SUL;n/d;376;234;n/d;n/d;610
SP-RIBEIRAO DOS INDIOS;n/d;137;144;n/d;n/d;281
SP-RIBEIRAO GRANDE;n/d;621;368;n/d;n/d;989
SP-RIBEIRAO PIRES;n/d;13769;9888;n/d;n/d;23657
SP-RIBEIRAO PRETO;n/d;122893;99652;n/d;n/d;222545
SP-RIVERSUL;n/d;249;245;n/d;n/d;494
SP-RIFAINA;n/d;284;196;n/d;n/d;480
SP-RINCAO;n/d;1011;679;n/d;n/d;1690
SP-RINOPOLIS;n/d;1031;830;n/d;n/d;1861
SP-RIO CLARO;n/d;36490;29680;n/d;n/d;66170
SP-RIO DAS PEDRAS;n/d;6112;2643;n/d;n/d;8755
SP-RIO GRANDE DA SERRA;n/d;2351;1427;n/d;n/d;3778
SP-RIOLANDIA;n/d;479;379;n/d;n/d;858
SP-ROSANA;n/d;1203;1221;n/d;n/d;2424
SP-ROSEIRA;n/d;1388;764;n/d;n/d;2152
SP-RUBIACEA;n/d;233;139;n/d;n/d;372
SP-RUBINEIA;n/d;216;225;n/d;n/d;441
SP-SABINO;n/d;351;294;n/d;n/d;645
SP-SAGRES;n/d;174;227;n/d;n/d;401
SP-SALES;n/d;355;280;n/d;n/d;635
SP-SALES OLIVEIRA;n/d;1497;880;n/d;n/d;2377
SP-SALESOPOLIS;n/d;1180;834;n/d;n/d;2014
SP-SALMOURAO;n/d;242;231;n/d;n/d;473
SP-SALTINHO;n/d;1014;585;n/d;n/d;1599
SP-SALTO;n/d;16318;13439;n/d;n/d;29757
SP-SALTO DE PIRAPORA;n/d;3669;2142;n/d;n/d;5811
SP-SALTO GRANDE;n/d;855;487;n/d;n/d;1342
SP-SANDOVALINA;n/d;1940;424;n/d;n/d;2364
SP-SANTA ADELIA;n/d;3693;1327;n/d;n/d;5020
SP-SANTA ALBERTINA;n/d;1658;411;n/d;n/d;2069
SP-SANTA BARBARA D OESTE;n/d;25137;19799;n/d;n/d;44936
SP-SANTA BRANCA;n/d;1412;855;n/d;n/d;2267
SP-SANTA CLARA D OESTE;n/d;384;267;n/d;n/d;651
SP-SANTA CRUZ DA CONCEICAO;n/d;910;385;n/d;n/d;1295
SP-SANTA CRUZ DA ESPERANCA;n/d;168;145;n/d;n/d;313
SP-SANTA CRUZ DAS PALMEIRAS;n/d;4199;2113;n/d;n/d;6312
SP-SANTA CRUZ DO RIO PARDO;n/d;7607;5106;n/d;n/d;12713
SP-SANTA ERNESTINA;n/d;233;186;n/d;n/d;419
SP-SANTA FE DO SUL;n/d;3713;3299;n/d;n/d;7012
SP-SANTA GERTRUDES;n/d;4914;2010;n/d;n/d;6924
SP-SANTA ISABEL;n/d;6531;4374;n/d;n/d;10905
SP-SANTA LUCIA;n/d;404;302;n/d;n/d;706
SP-SANTA MARIA DA SERRA;n/d;700;530;n/d;n/d;1230
SP-SANTA MERCEDES;n/d;390;235;n/d;n/d;625
SP-SANTANA DA PONTE PENSA;n/d;160;95;n/d;n/d;255
SP-SANTANA DE PARNAIBA;n/d;37943;25446;n/d;n/d;63389
SP-SANTA RITA D OESTE;n/d;180;140;n/d;n/d;320
SP-SANTA RITA DO PASSA QUATRO;n/d;3892;2242;n/d;n/d;6134
SP-SANTA ROSA DE VITERBO;n/d;3428;1773;n/d;n/d;5201
SP-SANTA SALETE;n/d;118;96;n/d;n/d;214
SP-SANTO ANASTACIO;n/d;1975;1296;n/d;n/d;3271
SP-SANTO ANDRE;n/d;112159;93192;n/d;n/d;205351
SP-SANTO ANTONIO DA ALEGRIA;n/d;628;434;n/d;n/d;1062
SP-SANTO ANTONIO DE POSSE;n/d;4468;2700;n/d;n/d;7168
SP-SANTO ANTONIO DO ARACANGUA;n/d;2496;1025;n/d;n/d;3521
SP-SANTO ANTONIO DO JARDIM;n/d;827;453;n/d;n/d;1280
SP-SANTO ANTONIO DO PINHAL;n/d;509;531;n/d;n/d;1040
SP-SANTO EXPEDITO;n/d;159;160;n/d;n/d;319
SP-SANTOPOLIS DO AGUAPEI;n/d;298;251;n/d;n/d;549
SP-SANTOS;n/d;103442;83040;n/d;n/d;186482
SP-SAO BENTO DO SAPUCAI;n/d;649;553;n/d;n/d;1202
SP-SAO BERNARDO DO CAMPO;n/d;173193;104381;n/d;n/d;277574
SP-SAO CAETANO DO SUL;n/d;68343;51171;n/d;n/d;119514
SP-SAO CARLOS;n/d;44573;30670;n/d;n/d;75243
SP-SAO FRANCISCO;n/d;110;105;n/d;n/d;215
SP-SAO JOAO DA BOA VISTA;n/d;14030;9834;n/d;n/d;23864
SP-SAO JOAO DAS DUAS PONTES;n/d;142;89;n/d;n/d;231
SP-SAO JOAO DE IRACEMA;n/d;162;129;n/d;n/d;291
SP-SAO JOAO DO PAU D ALHO;n/d;126;106;n/d;n/d;232
SP-SAO JOAQUIM DA BARRA;n/d;8077;3956;n/d;n/d;12033
SP-SAO JOSE DA BELA VISTA;n/d;387;335;n/d;n/d;722
SP-SAO JOSE DO BARREIRO;n/d;299;191;n/d;n/d;490
SP-SAO JOSE DO RIO PARDO;n/d;8882;5586;n/d;n/d;14468
SP-SAO JOSE DO RIO PRETO;n/d;76688;60675;n/d;n/d;137363
SP-SAO JOSE DOS CAMPOS;n/d;126283;82724;n/d;n/d;209007
SP-SAO LOURENCO DA SERRA;n/d;2585;4023;n/d;n/d;6608
SP-SAO LUIS DO PARAITINGA;n/d;889;569;n/d;n/d;1458
SP-SAO MANUEL;n/d;5979;3360;n/d;n/d;9339
SP-SAO MIGUEL ARCANJO;n/d;2822;1667;n/d;n/d;4489
SP-SAO PAULO;n/d;2826584;2410674;n/d;n/d;5237258
SP-SAO PEDRO;n/d;3049;2733;n/d;n/d;5782
SP-SAO PEDRO DO TURVO;n/d;747;420;n/d;n/d;1167
SP-SAO ROQUE;n/d;9425;9255;n/d;n/d;18680
SP-SAO SEBASTIAO;n/d;10753;7274;n/d;n/d;18027
SP-SAO SEBASTIAO DA GRAMA;n/d;1823;1221;n/d;n/d;3044
SP-SAO SIMAO;n/d;2059;1295;n/d;n/d;3354
SP-SAO VICENTE;n/d;20322;20047;n/d;n/d;40369
SP-SARAPUI;n/d;1135;761;n/d;n/d;1896
SP-SARUTAIA;n/d;244;233;n/d;n/d;477
SP-SEBASTIANOPOLIS DO SUL;n/d;2338;510;n/d;n/d;2848
SP-SERRA AZUL;n/d;503;353;n/d;n/d;856
SP-SERRANA;n/d;4776;2423;n/d;n/d;7199
SP-SERRA NEGRA;n/d;3438;3144;n/d;n/d;6582
SP-SERTAOZINHO;n/d;30988;12954;n/d;n/d;43942
SP-SETE BARRAS;n/d;1204;514;n/d;n/d;1718
SP-SEVERINIA;n/d;1353;865;n/d;n/d;2218
SP-SILVEIRAS;n/d;438;283;n/d;n/d;721
SP-SOCORRO;n/d;3533;3497;n/d;n/d;7030
SP-SOROCABA;n/d;115594;78364;n/d;n/d;193958
SP-SUD MENNUCCI;n/d;759;608;n/d;n/d;1367
SP-SUMARE;n/d;33675;16755;n/d;n/d;50430
SP-SUZANO;n/d;31584;19537;n/d;n/d;51121
SP-SUZANAPOLIS;n/d;413;233;n/d;n/d;646
SP-TABAPUA;n/d;1413;1033;n/d;n/d;2446
SP-TABATINGA;n/d;1868;1651;n/d;n/d;3519
SP-TABOAO DA SERRA;n/d;32916;22735;n/d;n/d;55651
SP-TACIBA;n/d;428;383;n/d;n/d;811
SP-TAGUAI;n/d;1931;2270;n/d;n/d;4201
SP-TAIACU;n/d;326;253;n/d;n/d;579
SP-TAIUVA;n/d;422;299;n/d;n/d;721
SP-TAMBAU;n/d;4023;2150;n/d;n/d;6173
SP-TANABI;n/d;3336;1986;n/d;n/d;5322
SP-TAPIRAI;n/d;655;429;n/d;n/d;1084
SP-TAPIRATIBA;n/d;2279;879;n/d;n/d;3158
SP-TAQUARAL;n/d;249;254;n/d;n/d;503
SP-TAQUARITINGA;n/d;6281;4933;n/d;n/d;11214
SP-TAQUARITUBA;n/d;2918;1870;n/d;n/d;4788
SP-TAQUARIVAI;n/d;936;437;n/d;n/d;1373
SP-TARABAI;n/d;447;378;n/d;n/d;825
SP-TARUMA;n/d;4795;1414;n/d;n/d;6209
SP-TATUI;n/d;18048;12290;n/d;n/d;30338
SP-TAUBATE;n/d;52937;34473;n/d;n/d;87410
SP-TEJUPA;n/d;461;300;n/d;n/d;761
SP-TEODORO SAMPAIO;n/d;3195;1604;n/d;n/d;4799
SP-TERRA ROXA;n/d;521;530;n/d;n/d;1051
SP-TIETE;n/d;8367;6041;n/d;n/d;14408
SP-TIMBURI;n/d;261;121;n/d;n/d;382
SP-TORRE DE PEDRA;n/d;111;107;n/d;n/d;218
SP-TORRINHA;n/d;1304;701;n/d;n/d;2005
SP-TRABIJU;n/d;198;176;n/d;n/d;374
SP-TREMEMBE;n/d;2818;2009;n/d;n/d;4827
SP-TRES FRONTEIRAS;n/d;368;257;n/d;n/d;625
SP-TUIUTI;n/d;451;243;n/d;n/d;694
SP-TUPA;n/d;8811;7070;n/d;n/d;15881
SP-TUPI PAULISTA;n/d;1278;1120;n/d;n/d;2398
SP-TURIUBA;n/d;157;186;n/d;n/d;343
SP-TURMALINA;n/d;251;183;n/d;n/d;434
SP-UBARANA;n/d;1083;321;n/d;n/d;1404
SP-UBATUBA;n/d;8338;7196;n/d;n/d;15534
SP-UBIRAJARA;n/d;503;307;n/d;n/d;810
SP-UCHOA;n/d;892;631;n/d;n/d;1523
SP-UNIAO PAULISTA;n/d;152;114;n/d;n/d;266
SP-URANIA;n/d;775;504;n/d;n/d;1279
SP-URU;n/d;192;114;n/d;n/d;306
SP-URUPES;n/d;1254;1256;n/d;n/d;2510
SP-VALENTIM GENTIL;n/d;2068;1430;n/d;n/d;3498
SP-VALINHOS;n/d;25673;16513;n/d;n/d;42186
SP-VALPARAISO;n/d;3806;1763;n/d;n/d;5569
SP-VARGEM;n/d;572;399;n/d;n/d;971
SP-VARGEM GRANDE DO SUL;n/d;4722;3158;n/d;n/d;7880
SP-VARGEM GRANDE PAULISTA;n/d;6820;3864;n/d;n/d;10684
SP-VARZEA PAULISTA;n/d;11332;6209;n/d;n/d;17541
SP-VERA CRUZ;n/d;711;443;n/d;n/d;1154
SP-VINHEDO;n/d;21290;15593;n/d;n/d;36883
SP-VIRADOURO;n/d;1231;1768;n/d;n/d;2999
SP-VISTA ALEGRE DO ALTO;n/d;2518;717;n/d;n/d;3235
SP-VITORIA BRASIL;n/d;135;99;n/d;n/d;234
SP-VOTORANTIM;n/d;10045;7076;n/d;n/d;17121
SP-VOTUPORANGA;n/d;12909;11301;n/d;n/d;24210
SP-ZACARIAS;n/d;378;197;n/d;n/d;575
SP-CHAVANTES;n/d;1352;830;n/d;n/d;2182
SP-ESTIVA GERBI;n/d;1227;704;n/d;n/d;1931
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;7869807;5913734;n/d;n/d;13783541

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2012
Vínculo Ativo 31/12;igual a;Sim
