Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRANGI;n/d;1232;921;n/d;n/d;2153
SP-PIRAPORA DO BOM JESUS;n/d;1139;881;n/d;n/d;2020
SP-PIRAPOZINHO;n/d;2571;2143;n/d;n/d;4714
SP-PIRASSUNUNGA;n/d;12663;7940;n/d;n/d;20603
SP-PIRATININGA;n/d;1019;921;n/d;n/d;1940
SP-PITANGUEIRAS;n/d;5507;2451;n/d;n/d;7958
SP-PLANALTO;n/d;829;281;n/d;n/d;1110
SP-PLATINA;n/d;300;160;n/d;n/d;460
SP-POA;n/d;13426;14145;n/d;n/d;27571
SP-POLONI;n/d;556;390;n/d;n/d;946
SP-POMPEIA;n/d;4810;2573;n/d;n/d;7383
SP-PONGAI;n/d;265;225;n/d;n/d;490
SP-PONTAL;n/d;6442;2661;n/d;n/d;9103
SP-PONTALINDA;n/d;165;204;n/d;n/d;369
SP-PONTES GESTAL;n/d;1065;376;n/d;n/d;1441
SP-POPULINA;n/d;246;244;n/d;n/d;490
SP-PORANGABA;n/d;856;525;n/d;n/d;1381
SP-PORTO FELIZ;n/d;7896;5996;n/d;n/d;13892
SP-PORTO FERREIRA;n/d;8610;6426;n/d;n/d;15036
SP-POTIM;n/d;667;569;n/d;n/d;1236
SP-POTIRENDABA;n/d;3228;1165;n/d;n/d;4393
SP-PRACINHA;n/d;120;142;n/d;n/d;262
SP-PRADOPOLIS;n/d;5597;1448;n/d;n/d;7045
SP-PRAIA GRANDE;n/d;24640;22969;n/d;n/d;47609
SP-PRATANIA;n/d;850;375;n/d;n/d;1225
SP-PRESIDENTE ALVES;n/d;363;285;n/d;n/d;648
SP-PRESIDENTE BERNARDES;n/d;1228;892;n/d;n/d;2120
SP-PRESIDENTE EPITACIO;n/d;3103;2748;n/d;n/d;5851
SP-PRESIDENTE PRUDENTE;n/d;37508;30054;n/d;n/d;67562
SP-PRESIDENTE VENCESLAU;n/d;3305;3046;n/d;n/d;6351
SP-PROMISSAO;n/d;6248;3423;n/d;n/d;9671
SP-QUADRA;n/d;308;220;n/d;n/d;528
SP-QUATA;n/d;2691;1189;n/d;n/d;3880
SP-QUEIROZ;n/d;590;340;n/d;n/d;930
SP-QUELUZ;n/d;991;803;n/d;n/d;1794
SP-QUINTANA;n/d;745;458;n/d;n/d;1203
SP-RAFARD;n/d;1985;816;n/d;n/d;2801
SP-RANCHARIA;n/d;4356;2862;n/d;n/d;7218
SP-REDENCAO DA SERRA;n/d;366;213;n/d;n/d;579
SP-REGENTE FEIJO;n/d;2756;1720;n/d;n/d;4476
SP-REGINOPOLIS;n/d;501;390;n/d;n/d;891
SP-REGISTRO;n/d;7373;5781;n/d;n/d;13154
SP-RESTINGA;n/d;1108;222;n/d;n/d;1330
SP-RIBEIRA;n/d;328;133;n/d;n/d;461
SP-RIBEIRAO BONITO;n/d;1016;796;n/d;n/d;1812
SP-RIBEIRAO BRANCO;n/d;2427;1087;n/d;n/d;3514
SP-RIBEIRAO CORRENTE;n/d;456;224;n/d;n/d;680
SP-RIBEIRAO DO SUL;n/d;365;248;n/d;n/d;613
SP-RIBEIRAO DOS INDIOS;n/d;128;161;n/d;n/d;289
SP-RIBEIRAO GRANDE;n/d;474;354;n/d;n/d;828
SP-RIBEIRAO PIRES;n/d;12439;9451;n/d;n/d;21890
SP-RIBEIRAO PRETO;n/d;118881;103940;n/d;n/d;222821
SP-RIVERSUL;n/d;301;233;n/d;n/d;534
SP-RIFAINA;n/d;422;321;n/d;n/d;743
SP-RINCAO;n/d;898;624;n/d;n/d;1522
SP-RINOPOLIS;n/d;1022;650;n/d;n/d;1672
SP-RIO CLARO;n/d;32851;28451;n/d;n/d;61302
SP-RIO DAS PEDRAS;n/d;5331;2599;n/d;n/d;7930
SP-RIO GRANDE DA SERRA;n/d;2306;1679;n/d;n/d;3985
SP-RIOLANDIA;n/d;504;506;n/d;n/d;1010
SP-ROSANA;n/d;1224;1300;n/d;n/d;2524
SP-ROSEIRA;n/d;1261;824;n/d;n/d;2085
SP-RUBIACEA;n/d;217;157;n/d;n/d;374
SP-RUBINEIA;n/d;341;270;n/d;n/d;611
SP-SABINO;n/d;309;294;n/d;n/d;603
SP-SAGRES;n/d;164;230;n/d;n/d;394
SP-SALES;n/d;432;365;n/d;n/d;797
SP-SALES OLIVEIRA;n/d;1526;962;n/d;n/d;2488
SP-SALESOPOLIS;n/d;1223;908;n/d;n/d;2131
SP-SALMOURAO;n/d;255;265;n/d;n/d;520
SP-SALTINHO;n/d;965;583;n/d;n/d;1548
SP-SALTO;n/d;15271;13428;n/d;n/d;28699
SP-SALTO DE PIRAPORA;n/d;4162;2432;n/d;n/d;6594
SP-SALTO GRANDE;n/d;832;511;n/d;n/d;1343
SP-SANDOVALINA;n/d;1682;408;n/d;n/d;2090
SP-SANTA ADELIA;n/d;3023;1408;n/d;n/d;4431
SP-SANTA ALBERTINA;n/d;1615;419;n/d;n/d;2034
SP-SANTA BARBARA D OESTE;n/d;25412;21603;n/d;n/d;47015
SP-SANTA BRANCA;n/d;1172;975;n/d;n/d;2147
SP-SANTA CLARA D OESTE;n/d;306;199;n/d;n/d;505
SP-SANTA CRUZ DA CONCEICAO;n/d;820;355;n/d;n/d;1175
SP-SANTA CRUZ DA ESPERANCA;n/d;192;185;n/d;n/d;377
SP-SANTA CRUZ DAS PALMEIRAS;n/d;3853;2102;n/d;n/d;5955
SP-SANTA CRUZ DO RIO PARDO;n/d;8424;5352;n/d;n/d;13776
SP-SANTA ERNESTINA;n/d;274;244;n/d;n/d;518
SP-SANTA FE DO SUL;n/d;4439;4064;n/d;n/d;8503
SP-SANTA GERTRUDES;n/d;5233;2082;n/d;n/d;7315
SP-SANTA ISABEL;n/d;5984;4651;n/d;n/d;10635
SP-SANTA LUCIA;n/d;336;303;n/d;n/d;639
SP-SANTA MARIA DA SERRA;n/d;583;398;n/d;n/d;981
SP-SANTA MERCEDES;n/d;218;175;n/d;n/d;393
SP-SANTANA DA PONTE PENSA;n/d;157;97;n/d;n/d;254
SP-SANTANA DE PARNAIBA;n/d;35195;23866;n/d;n/d;59061
SP-SANTA RITA D OESTE;n/d;200;174;n/d;n/d;374
SP-SANTA RITA DO PASSA QUATRO;n/d;3104;2241;n/d;n/d;5345
SP-SANTA ROSA DE VITERBO;n/d;2453;1711;n/d;n/d;4164
SP-SANTA SALETE;n/d;126;96;n/d;n/d;222
SP-SANTO ANASTACIO;n/d;1896;1361;n/d;n/d;3257
SP-SANTO ANDRE;n/d;101367;93758;n/d;n/d;195125
SP-SANTO ANTONIO DA ALEGRIA;n/d;629;446;n/d;n/d;1075
SP-SANTO ANTONIO DE POSSE;n/d;4366;3339;n/d;n/d;7705
SP-SANTO ANTONIO DO ARACANGUA;n/d;1025;741;n/d;n/d;1766
SP-SANTO ANTONIO DO JARDIM;n/d;799;467;n/d;n/d;1266
SP-SANTO ANTONIO DO PINHAL;n/d;581;580;n/d;n/d;1161
SP-SANTO EXPEDITO;n/d;162;174;n/d;n/d;336
SP-SANTOPOLIS DO AGUAPEI;n/d;275;217;n/d;n/d;492
SP-SANTOS;n/d;96802;78186;n/d;n/d;174988
SP-SAO BENTO DO SAPUCAI;n/d;836;696;n/d;n/d;1532
SP-SAO BERNARDO DO CAMPO;n/d;150966;101323;n/d;n/d;252289
SP-SAO CAETANO DO SUL;n/d;56191;45318;n/d;n/d;101509
SP-SAO CARLOS;n/d;42497;31344;n/d;n/d;73841
SP-SAO FRANCISCO;n/d;114;128;n/d;n/d;242
SP-SAO JOAO DA BOA VISTA;n/d;13553;10351;n/d;n/d;23904
SP-SAO JOAO DAS DUAS PONTES;n/d;156;118;n/d;n/d;274
SP-SAO JOAO DE IRACEMA;n/d;145;137;n/d;n/d;282
SP-SAO JOAO DO PAU D ALHO;n/d;120;109;n/d;n/d;229
SP-SAO JOAQUIM DA BARRA;n/d;7387;4070;n/d;n/d;11457
SP-SAO JOSE DA BELA VISTA;n/d;390;454;n/d;n/d;844
SP-SAO JOSE DO BARREIRO;n/d;295;207;n/d;n/d;502
SP-SAO JOSE DO RIO PARDO;n/d;9118;5994;n/d;n/d;15112
SP-SAO JOSE DO RIO PRETO;n/d;71298;61489;n/d;n/d;132787
SP-SAO JOSE DOS CAMPOS;n/d;112939;79242;n/d;n/d;192181
SP-SAO LOURENCO DA SERRA;n/d;2473;5650;n/d;n/d;8123
SP-SAO LUIS DO PARAITINGA;n/d;1056;671;n/d;n/d;1727
SP-SAO MANUEL;n/d;5379;3120;n/d;n/d;8499
SP-SAO MIGUEL ARCANJO;n/d;2575;1818;n/d;n/d;4393
SP-SAO PAULO;n/d;2612922;2339429;n/d;n/d;4952351
SP-SAO PEDRO;n/d;3111;2918;n/d;n/d;6029
SP-SAO PEDRO DO TURVO;n/d;840;435;n/d;n/d;1275
SP-SAO ROQUE;n/d;9870;10846;n/d;n/d;20716
SP-SAO SEBASTIAO;n/d;12577;7788;n/d;n/d;20365
SP-SAO SEBASTIAO DA GRAMA;n/d;1947;1289;n/d;n/d;3236
SP-SAO SIMAO;n/d;2052;1286;n/d;n/d;3338
SP-SAO VICENTE;n/d;17941;19026;n/d;n/d;36967
SP-SARAPUI;n/d;1091;701;n/d;n/d;1792
SP-SARUTAIA;n/d;228;229;n/d;n/d;457
SP-SEBASTIANOPOLIS DO SUL;n/d;1880;472;n/d;n/d;2352
SP-SERRA AZUL;n/d;430;344;n/d;n/d;774
SP-SERRANA;n/d;4505;2312;n/d;n/d;6817
SP-SERRA NEGRA;n/d;3475;3259;n/d;n/d;6734
SP-SERTAOZINHO;n/d;27931;12981;n/d;n/d;40912
SP-SETE BARRAS;n/d;1235;595;n/d;n/d;1830
SP-SEVERINIA;n/d;1291;931;n/d;n/d;2222
SP-SILVEIRAS;n/d;418;321;n/d;n/d;739
SP-SOCORRO;n/d;3934;3744;n/d;n/d;7678
SP-SOROCABA;n/d;109043;82403;n/d;n/d;191446
SP-SUD MENNUCCI;n/d;741;520;n/d;n/d;1261
SP-SUMARE;n/d;35599;18732;n/d;n/d;54331
SP-SUZANO;n/d;31596;22110;n/d;n/d;53706
SP-SUZANAPOLIS;n/d;1149;354;n/d;n/d;1503
SP-TABAPUA;n/d;1106;802;n/d;n/d;1908
SP-TABATINGA;n/d;1354;1529;n/d;n/d;2883
SP-TABOAO DA SERRA;n/d;32588;28067;n/d;n/d;60655
SP-TACIBA;n/d;394;360;n/d;n/d;754
SP-TAGUAI;n/d;2130;2454;n/d;n/d;4584
SP-TAIACU;n/d;322;258;n/d;n/d;580
SP-TAIUVA;n/d;435;333;n/d;n/d;768
SP-TAMBAU;n/d;3803;2192;n/d;n/d;5995
SP-TANABI;n/d;3194;1955;n/d;n/d;5149
SP-TAPIRAI;n/d;668;499;n/d;n/d;1167
SP-TAPIRATIBA;n/d;2210;1004;n/d;n/d;3214
SP-TAQUARAL;n/d;302;232;n/d;n/d;534
SP-TAQUARITINGA;n/d;5964;4768;n/d;n/d;10732
SP-TAQUARITUBA;n/d;2754;2006;n/d;n/d;4760
SP-TAQUARIVAI;n/d;812;449;n/d;n/d;1261
SP-TARABAI;n/d;548;411;n/d;n/d;959
SP-TARUMA;n/d;3764;1515;n/d;n/d;5279
SP-TATUI;n/d;16716;12003;n/d;n/d;28719
SP-TAUBATE;n/d;44349;34070;n/d;n/d;78419
SP-TEJUPA;n/d;498;305;n/d;n/d;803
SP-TEODORO SAMPAIO;n/d;1839;1499;n/d;n/d;3338
SP-TERRA ROXA;n/d;582;603;n/d;n/d;1185
SP-TIETE;n/d;8493;5629;n/d;n/d;14122
SP-TIMBURI;n/d;268;123;n/d;n/d;391
SP-TORRE DE PEDRA;n/d;124;118;n/d;n/d;242
SP-TORRINHA;n/d;1250;719;n/d;n/d;1969
SP-TRABIJU;n/d;220;198;n/d;n/d;418
SP-TREMEMBE;n/d;2476;1824;n/d;n/d;4300
SP-TRES FRONTEIRAS;n/d;452;255;n/d;n/d;707
SP-TUIUTI;n/d;371;286;n/d;n/d;657
SP-TUPA;n/d;8509;7431;n/d;n/d;15940
SP-TUPI PAULISTA;n/d;1134;1070;n/d;n/d;2204
SP-TURIUBA;n/d;146;163;n/d;n/d;309
SP-TURMALINA;n/d;180;151;n/d;n/d;331
SP-UBARANA;n/d;1055;380;n/d;n/d;1435
SP-UBATUBA;n/d;9991;8384;n/d;n/d;18375
SP-UBIRAJARA;n/d;626;384;n/d;n/d;1010
SP-UCHOA;n/d;604;628;n/d;n/d;1232
SP-UNIAO PAULISTA;n/d;144;130;n/d;n/d;274
SP-URANIA;n/d;632;538;n/d;n/d;1170
SP-URU;n/d;187;112;n/d;n/d;299
SP-URUPES;n/d;1226;1140;n/d;n/d;2366
SP-VALENTIM GENTIL;n/d;2153;1150;n/d;n/d;3303
SP-VALINHOS;n/d;24520;19170;n/d;n/d;43690
SP-VALPARAISO;n/d;3676;1642;n/d;n/d;5318
SP-VARGEM;n/d;520;393;n/d;n/d;913
SP-VARGEM GRANDE DO SUL;n/d;4408;2958;n/d;n/d;7366
SP-VARGEM GRANDE PAULISTA;n/d;6423;4320;n/d;n/d;10743
SP-VARZEA PAULISTA;n/d;9985;6646;n/d;n/d;16631
SP-VERA CRUZ;n/d;761;452;n/d;n/d;1213
SP-VINHEDO;n/d;20928;14244;n/d;n/d;35172
SP-VIRADOURO;n/d;1145;1554;n/d;n/d;2699
SP-VISTA ALEGRE DO ALTO;n/d;2585;759;n/d;n/d;3344
SP-VITORIA BRASIL;n/d;127;95;n/d;n/d;222
SP-VOTORANTIM;n/d;10003;8528;n/d;n/d;18531
SP-VOTUPORANGA;n/d;12725;11233;n/d;n/d;23958
SP-ZACARIAS;n/d;388;188;n/d;n/d;576
SP-CHAVANTES;n/d;1097;739;n/d;n/d;1836
SP-ESTIVA GERBI;n/d;1160;657;n/d;n/d;1817
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;7319999;5874121;n/d;n/d;13194120

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2016
Vínculo Ativo 31/12;igual a;Sim
