Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRANGI;n/d;1371;1280;n/d;n/d;2651
SP-PIRAPORA DO BOM JESUS;n/d;1121;894;n/d;n/d;2015
SP-PIRAPOZINHO;n/d;2961;2489;n/d;n/d;5450
SP-PIRASSUNUNGA;n/d;14162;8624;n/d;n/d;22786
SP-PIRATININGA;n/d;1162;950;n/d;n/d;2112
SP-PITANGUEIRAS;n/d;5304;2424;n/d;n/d;7728
SP-PLANALTO;n/d;2285;343;n/d;n/d;2628
SP-PLATINA;n/d;333;170;n/d;n/d;503
SP-POA;n/d;12820;13383;n/d;n/d;26203
SP-POLONI;n/d;565;396;n/d;n/d;961
SP-POMPEIA;n/d;4895;2658;n/d;n/d;7553
SP-PONGAI;n/d;242;220;n/d;n/d;462
SP-PONTAL;n/d;6438;2696;n/d;n/d;9134
SP-PONTALINDA;n/d;154;232;n/d;n/d;386
SP-PONTES GESTAL;n/d;826;305;n/d;n/d;1131
SP-POPULINA;n/d;274;240;n/d;n/d;514
SP-PORANGABA;n/d;860;585;n/d;n/d;1445
SP-PORTO FELIZ;n/d;8919;6314;n/d;n/d;15233
SP-PORTO FERREIRA;n/d;8666;6769;n/d;n/d;15435
SP-POTIM;n/d;732;576;n/d;n/d;1308
SP-POTIRENDABA;n/d;3330;1171;n/d;n/d;4501
SP-PRACINHA;n/d;125;143;n/d;n/d;268
SP-PRADOPOLIS;n/d;5736;1465;n/d;n/d;7201
SP-PRAIA GRANDE;n/d;25501;24222;n/d;n/d;49723
SP-PRATANIA;n/d;900;370;n/d;n/d;1270
SP-PRESIDENTE ALVES;n/d;322;262;n/d;n/d;584
SP-PRESIDENTE BERNARDES;n/d;1321;893;n/d;n/d;2214
SP-PRESIDENTE EPITACIO;n/d;2982;2570;n/d;n/d;5552
SP-PRESIDENTE PRUDENTE;n/d;35478;29564;n/d;n/d;65042
SP-PRESIDENTE VENCESLAU;n/d;2952;3062;n/d;n/d;6014
SP-PROMISSAO;n/d;5332;3471;n/d;n/d;8803
SP-QUADRA;n/d;320;246;n/d;n/d;566
SP-QUATA;n/d;1368;975;n/d;n/d;2343
SP-QUEIROZ;n/d;595;376;n/d;n/d;971
SP-QUELUZ;n/d;950;680;n/d;n/d;1630
SP-QUINTANA;n/d;713;481;n/d;n/d;1194
SP-RAFARD;n/d;1792;757;n/d;n/d;2549
SP-RANCHARIA;n/d;4242;2700;n/d;n/d;6942
SP-REDENCAO DA SERRA;n/d;2769;822;n/d;n/d;3591
SP-REGENTE FEIJO;n/d;2885;1776;n/d;n/d;4661
SP-REGINOPOLIS;n/d;456;344;n/d;n/d;800
SP-REGISTRO;n/d;7652;5961;n/d;n/d;13613
SP-RESTINGA;n/d;1222;438;n/d;n/d;1660
SP-RIBEIRA;n/d;367;141;n/d;n/d;508
SP-RIBEIRAO BONITO;n/d;1127;771;n/d;n/d;1898
SP-RIBEIRAO BRANCO;n/d;2290;1047;n/d;n/d;3337
SP-RIBEIRAO CORRENTE;n/d;450;265;n/d;n/d;715
SP-RIBEIRAO DO SUL;n/d;350;259;n/d;n/d;609
SP-RIBEIRAO DOS INDIOS;n/d;151;172;n/d;n/d;323
SP-RIBEIRAO GRANDE;n/d;366;267;n/d;n/d;633
SP-RIBEIRAO PIRES;n/d;12304;9073;n/d;n/d;21377
SP-RIBEIRAO PRETO;n/d;122244;107832;n/d;n/d;230076
SP-RIVERSUL;n/d;312;245;n/d;n/d;557
SP-RIFAINA;n/d;496;358;n/d;n/d;854
SP-RINCAO;n/d;888;547;n/d;n/d;1435
SP-RINOPOLIS;n/d;1157;683;n/d;n/d;1840
SP-RIO CLARO;n/d;34730;27572;n/d;n/d;62302
SP-RIO DAS PEDRAS;n/d;6416;2587;n/d;n/d;9003
SP-RIO GRANDE DA SERRA;n/d;1942;1476;n/d;n/d;3418
SP-RIOLANDIA;n/d;495;540;n/d;n/d;1035
SP-ROSANA;n/d;1224;1264;n/d;n/d;2488
SP-ROSEIRA;n/d;1314;902;n/d;n/d;2216
SP-RUBIACEA;n/d;305;144;n/d;n/d;449
SP-RUBINEIA;n/d;325;274;n/d;n/d;599
SP-SABINO;n/d;271;266;n/d;n/d;537
SP-SAGRES;n/d;163;203;n/d;n/d;366
SP-SALES;n/d;463;426;n/d;n/d;889
SP-SALES OLIVEIRA;n/d;1472;935;n/d;n/d;2407
SP-SALESOPOLIS;n/d;1140;942;n/d;n/d;2082
SP-SALMOURAO;n/d;259;234;n/d;n/d;493
SP-SALTINHO;n/d;918;582;n/d;n/d;1500
SP-SALTO;n/d;16732;14336;n/d;n/d;31068
SP-SALTO DE PIRAPORA;n/d;4121;2214;n/d;n/d;6335
SP-SALTO GRANDE;n/d;940;536;n/d;n/d;1476
SP-SANDOVALINA;n/d;1763;450;n/d;n/d;2213
SP-SANTA ADELIA;n/d;3218;1565;n/d;n/d;4783
SP-SANTA ALBERTINA;n/d;1568;417;n/d;n/d;1985
SP-SANTA BARBARA D OESTE;n/d;23261;19916;n/d;n/d;43177
SP-SANTA BRANCA;n/d;1258;1132;n/d;n/d;2390
SP-SANTA CLARA D OESTE;n/d;366;233;n/d;n/d;599
SP-SANTA CRUZ DA CONCEICAO;n/d;835;355;n/d;n/d;1190
SP-SANTA CRUZ DA ESPERANCA;n/d;199;178;n/d;n/d;377
SP-SANTA CRUZ DAS PALMEIRAS;n/d;3419;2128;n/d;n/d;5547
SP-SANTA CRUZ DO RIO PARDO;n/d;8885;5463;n/d;n/d;14348
SP-SANTA ERNESTINA;n/d;280;244;n/d;n/d;524
SP-SANTA FE DO SUL;n/d;4666;4207;n/d;n/d;8873
SP-SANTA GERTRUDES;n/d;5690;2171;n/d;n/d;7861
SP-SANTA ISABEL;n/d;5770;4576;n/d;n/d;10346
SP-SANTA LUCIA;n/d;340;289;n/d;n/d;629
SP-SANTA MARIA DA SERRA;n/d;747;440;n/d;n/d;1187
SP-SANTA MERCEDES;n/d;208;174;n/d;n/d;382
SP-SANTANA DA PONTE PENSA;n/d;126;99;n/d;n/d;225
SP-SANTANA DE PARNAIBA;n/d;31505;22918;n/d;n/d;54423
SP-SANTA RITA D OESTE;n/d;205;171;n/d;n/d;376
SP-SANTA RITA DO PASSA QUATRO;n/d;3295;3030;n/d;n/d;6325
SP-SANTA ROSA DE VITERBO;n/d;2360;1803;n/d;n/d;4163
SP-SANTA SALETE;n/d;139;95;n/d;n/d;234
SP-SANTO ANASTACIO;n/d;1888;1300;n/d;n/d;3188
SP-SANTO ANDRE;n/d;106742;98712;n/d;n/d;205454
SP-SANTO ANTONIO DA ALEGRIA;n/d;625;491;n/d;n/d;1116
SP-SANTO ANTONIO DE POSSE;n/d;4484;2894;n/d;n/d;7378
SP-SANTO ANTONIO DO ARACANGUA;n/d;944;797;n/d;n/d;1741
SP-SANTO ANTONIO DO JARDIM;n/d;775;478;n/d;n/d;1253
SP-SANTO ANTONIO DO PINHAL;n/d;583;593;n/d;n/d;1176
SP-SANTO EXPEDITO;n/d;160;174;n/d;n/d;334
SP-SANTOPOLIS DO AGUAPEI;n/d;286;237;n/d;n/d;523
SP-SANTOS;n/d;98466;79875;n/d;n/d;178341
SP-SAO BENTO DO SAPUCAI;n/d;916;748;n/d;n/d;1664
SP-SAO BERNARDO DO CAMPO;n/d;147148;100586;n/d;n/d;247734
SP-SAO CAETANO DO SUL;n/d;55205;50497;n/d;n/d;105702
SP-SAO CARLOS;n/d;42777;31459;n/d;n/d;74236
SP-SAO FRANCISCO;n/d;112;117;n/d;n/d;229
SP-SAO JOAO DA BOA VISTA;n/d;13959;10629;n/d;n/d;24588
SP-SAO JOAO DAS DUAS PONTES;n/d;140;127;n/d;n/d;267
SP-SAO JOAO DE IRACEMA;n/d;122;112;n/d;n/d;234
SP-SAO JOAO DO PAU D ALHO;n/d;120;109;n/d;n/d;229
SP-SAO JOAQUIM DA BARRA;n/d;7885;4121;n/d;n/d;12006
SP-SAO JOSE DA BELA VISTA;n/d;402;375;n/d;n/d;777
SP-SAO JOSE DO BARREIRO;n/d;335;227;n/d;n/d;562
SP-SAO JOSE DO RIO PARDO;n/d;8498;5899;n/d;n/d;14397
SP-SAO JOSE DO RIO PRETO;n/d;74186;64601;n/d;n/d;138787
SP-SAO JOSE DOS CAMPOS;n/d;108211;78296;n/d;n/d;186507
SP-SAO LOURENCO DA SERRA;n/d;2243;5187;n/d;n/d;7430
SP-SAO LUIS DO PARAITINGA;n/d;1162;788;n/d;n/d;1950
SP-SAO MANUEL;n/d;4721;3065;n/d;n/d;7786
SP-SAO MIGUEL ARCANJO;n/d;2591;1855;n/d;n/d;4446
SP-SAO PAULO;n/d;2583222;2320227;n/d;n/d;4903449
SP-SAO PEDRO;n/d;3289;3052;n/d;n/d;6341
SP-SAO PEDRO DO TURVO;n/d;835;378;n/d;n/d;1213
SP-SAO ROQUE;n/d;10074;10774;n/d;n/d;20848
SP-SAO SEBASTIAO;n/d;12344;7535;n/d;n/d;19879
SP-SAO SEBASTIAO DA GRAMA;n/d;1554;1096;n/d;n/d;2650
SP-SAO SIMAO;n/d;2176;1275;n/d;n/d;3451
SP-SAO VICENTE;n/d;17102;17612;n/d;n/d;34714
SP-SARAPUI;n/d;1141;778;n/d;n/d;1919
SP-SARUTAIA;n/d;254;292;n/d;n/d;546
SP-SEBASTIANOPOLIS DO SUL;n/d;1815;440;n/d;n/d;2255
SP-SERRA AZUL;n/d;435;383;n/d;n/d;818
SP-SERRANA;n/d;4288;2275;n/d;n/d;6563
SP-SERRA NEGRA;n/d;3325;3068;n/d;n/d;6393
SP-SERTAOZINHO;n/d;27582;12874;n/d;n/d;40456
SP-SETE BARRAS;n/d;1322;596;n/d;n/d;1918
SP-SEVERINIA;n/d;1337;926;n/d;n/d;2263
SP-SILVEIRAS;n/d;422;338;n/d;n/d;760
SP-SOCORRO;n/d;4007;3878;n/d;n/d;7885
SP-SOROCABA;n/d;109831;84118;n/d;n/d;193949
SP-SUD MENNUCCI;n/d;650;534;n/d;n/d;1184
SP-SUMARE;n/d;36971;19975;n/d;n/d;56946
SP-SUZANO;n/d;33320;24433;n/d;n/d;57753
SP-SUZANAPOLIS;n/d;1158;362;n/d;n/d;1520
SP-TABAPUA;n/d;1174;810;n/d;n/d;1984
SP-TABATINGA;n/d;1985;1621;n/d;n/d;3606
SP-TABOAO DA SERRA;n/d;33912;29838;n/d;n/d;63750
SP-TACIBA;n/d;428;378;n/d;n/d;806
SP-TAGUAI;n/d;2209;2410;n/d;n/d;4619
SP-TAIACU;n/d;398;284;n/d;n/d;682
SP-TAIUVA;n/d;434;334;n/d;n/d;768
SP-TAMBAU;n/d;3442;1986;n/d;n/d;5428
SP-TANABI;n/d;3348;1988;n/d;n/d;5336
SP-TAPIRAI;n/d;698;488;n/d;n/d;1186
SP-TAPIRATIBA;n/d;2264;1002;n/d;n/d;3266
SP-TAQUARAL;n/d;316;229;n/d;n/d;545
SP-TAQUARITINGA;n/d;6293;4770;n/d;n/d;11063
SP-TAQUARITUBA;n/d;2834;1959;n/d;n/d;4793
SP-TAQUARIVAI;n/d;875;458;n/d;n/d;1333
SP-TARABAI;n/d;519;425;n/d;n/d;944
SP-TARUMA;n/d;3745;1618;n/d;n/d;5363
SP-TATUI;n/d;16464;12249;n/d;n/d;28713
SP-TAUBATE;n/d;45119;34814;n/d;n/d;79933
SP-TEJUPA;n/d;633;460;n/d;n/d;1093
SP-TEODORO SAMPAIO;n/d;1682;1511;n/d;n/d;3193
SP-TERRA ROXA;n/d;597;590;n/d;n/d;1187
SP-TIETE;n/d;8324;5505;n/d;n/d;13829
SP-TIMBURI;n/d;246;129;n/d;n/d;375
SP-TORRE DE PEDRA;n/d;130;125;n/d;n/d;255
SP-TORRINHA;n/d;1298;747;n/d;n/d;2045
SP-TRABIJU;n/d;245;186;n/d;n/d;431
SP-TREMEMBE;n/d;2608;1797;n/d;n/d;4405
SP-TRES FRONTEIRAS;n/d;383;256;n/d;n/d;639
SP-TUIUTI;n/d;371;283;n/d;n/d;654
SP-TUPA;n/d;8782;7652;n/d;n/d;16434
SP-TUPI PAULISTA;n/d;1103;1049;n/d;n/d;2152
SP-TURIUBA;n/d;155;136;n/d;n/d;291
SP-TURMALINA;n/d;197;138;n/d;n/d;335
SP-UBARANA;n/d;1100;340;n/d;n/d;1440
SP-UBATUBA;n/d;10526;8700;n/d;n/d;19226
SP-UBIRAJARA;n/d;651;342;n/d;n/d;993
SP-UCHOA;n/d;609;557;n/d;n/d;1166
SP-UNIAO PAULISTA;n/d;122;120;n/d;n/d;242
SP-URANIA;n/d;692;584;n/d;n/d;1276
SP-URU;n/d;165;148;n/d;n/d;313
SP-URUPES;n/d;1319;1250;n/d;n/d;2569
SP-VALENTIM GENTIL;n/d;1956;1277;n/d;n/d;3233
SP-VALINHOS;n/d;25380;21282;n/d;n/d;46662
SP-VALPARAISO;n/d;3691;1636;n/d;n/d;5327
SP-VARGEM;n/d;552;399;n/d;n/d;951
SP-VARGEM GRANDE DO SUL;n/d;4256;2989;n/d;n/d;7245
SP-VARGEM GRANDE PAULISTA;n/d;6912;4482;n/d;n/d;11394
SP-VARZEA PAULISTA;n/d;9968;6649;n/d;n/d;16617
SP-VERA CRUZ;n/d;762;502;n/d;n/d;1264
SP-VINHEDO;n/d;21172;14052;n/d;n/d;35224
SP-VIRADOURO;n/d;1332;1635;n/d;n/d;2967
SP-VISTA ALEGRE DO ALTO;n/d;2623;768;n/d;n/d;3391
SP-VITORIA BRASIL;n/d;136;92;n/d;n/d;228
SP-VOTORANTIM;n/d;10100;8487;n/d;n/d;18587
SP-VOTUPORANGA;n/d;16518;12406;n/d;n/d;28924
SP-ZACARIAS;n/d;394;188;n/d;n/d;582
SP-CHAVANTES;n/d;975;711;n/d;n/d;1686
SP-ESTIVA GERBI;n/d;1632;714;n/d;n/d;2346
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;7341909;5905554;n/d;n/d;13247463

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2018
Vínculo Ativo 31/12;igual a;Sim
