Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PONGAI;n/d;5871;3963;0;n/d;9834
SP-PONTAL;n/d;119352;48169;0;n/d;167521
SP-PONTALINDA;n/d;3853;4269;0;n/d;8122
SP-PONTES GESTAL;n/d;16608;6149;0;n/d;22757
SP-POPULINA;n/d;5701;4105;0;n/d;9806
SP-PORANGABA;n/d;15013;8702;0;n/d;23715
SP-PORTO FELIZ;n/d;154084;105123;0;n/d;259207
SP-PORTO FERREIRA;n/d;180175;128566;0;n/d;308741
SP-POTIM;n/d;13247;10584;0;n/d;23831
SP-POTIRENDABA;n/d;56061;20093;0;n/d;76154
SP-PRACINHA;n/d;2363;2401;0;n/d;4764
SP-PRADOPOLIS;n/d;108490;26189;0;n/d;134679
SP-PRAIA GRANDE;n/d;453448;393383;0;n/d;846831
SP-PRATANIA;n/d;13926;7423;0;n/d;21349
SP-PRESIDENTE ALVES;n/d;11626;6239;0;n/d;17865
SP-PRESIDENTE BERNARDES;n/d;23434;17688;0;n/d;41122
SP-PRESIDENTE EPITACIO;n/d;77602;54080;0;n/d;131682
SP-PRESIDENTE PRUDENTE;n/d;727574;542370;0;n/d;1269944
SP-PRESIDENTE VENCESLAU;n/d;61993;56856;0;n/d;118849
SP-PROMISSAO;n/d;132835;66689;0;n/d;199524
SP-QUADRA;n/d;6053;3851;0;n/d;9904
SP-QUATA;n/d;55028;19383;0;n/d;74411
SP-QUEIROZ;n/d;17175;6133;0;n/d;23308
SP-QUELUZ;n/d;19949;13377;0;n/d;33326
SP-QUINTANA;n/d;13691;8368;0;n/d;22059
SP-RAFARD;n/d;40649;16201;0;n/d;56850
SP-RANCHARIA;n/d;84052;50476;0;n/d;134528
SP-REDENCAO DA SERRA;n/d;11100;4068;0;n/d;15168
SP-REGENTE FEIJO;n/d;60551;30995;0;n/d;91546
SP-REGINOPOLIS;n/d;14115;7757;0;n/d;21872
SP-REGISTRO;n/d;140976;101566;0;n/d;242542
SP-RESTINGA;n/d;20545;7378;0;n/d;27923
SP-RIBEIRA;n/d;6762;2598;0;n/d;9360
SP-RIBEIRAO BONITO;n/d;24803;14913;0;n/d;39716
SP-RIBEIRAO BRANCO;n/d;42407;19626;0;n/d;62033
SP-RIBEIRAO CORRENTE;n/d;8226;4406;0;n/d;12632
SP-RIBEIRAO DO SUL;n/d;8384;4786;0;n/d;13170
SP-RIBEIRAO DOS INDIOS;n/d;2849;2735;0;n/d;5584
SP-RIBEIRAO GRANDE;n/d;13670;6368;0;n/d;20038
SP-RIBEIRAO PIRES;n/d;268109;176134;0;n/d;444243
SP-RIBEIRAO PRETO;n/d;2288833;1860645;0;n/d;4149478
SP-RIVERSUL;n/d;5478;4503;0;n/d;9981
SP-RIFAINA;n/d;7467;5494;0;n/d;12961
SP-RINCAO;n/d;18484;12030;0;n/d;30514
SP-RINOPOLIS;n/d;19446;12158;0;n/d;31604
SP-RIO CLARO;n/d;735115;521903;0;n/d;1257018
SP-RIO DAS PEDRAS;n/d;122018;48989;0;n/d;171007
SP-RIO GRANDE DA SERRA;n/d;43883;26451;0;n/d;70334
SP-RIOLANDIA;n/d;9866;8006;0;n/d;17872
SP-ROSANA;n/d;26485;23574;0;n/d;50059
SP-ROSEIRA;n/d;27387;15089;0;n/d;42476
SP-RUBIACEA;n/d;4721;2567;0;n/d;7288
SP-RUBINEIA;n/d;5348;4395;0;n/d;9743
SP-SABINO;n/d;6163;5088;0;n/d;11251
SP-SAGRES;n/d;3516;3855;0;n/d;7371
SP-SALES;n/d;8343;6717;0;n/d;15060
SP-SALES OLIVEIRA;n/d;29573;16856;0;n/d;46429
SP-SALESOPOLIS;n/d;27977;18417;0;n/d;46394
SP-SALMOURAO;n/d;5218;4101;0;n/d;9319
SP-SALTINHO;n/d;19593;11467;0;n/d;31060
SP-SALTO;n/d;314270;247391;0;n/d;561661
SP-SALTO DE PIRAPORA;n/d;72942;41466;0;n/d;114408
SP-SALTO GRANDE;n/d;18401;9306;0;n/d;27707
SP-SANDOVALINA;n/d;23012;6926;0;n/d;29938
SP-SANTA ADELIA;n/d;49345;24374;0;n/d;73719
SP-SANTA ALBERTINA;n/d;22479;6824;0;n/d;29303
SP-SANTA BARBARA D OESTE;n/d;486150;375820;0;n/d;861970
SP-SANTA BRANCA;n/d;31545;17407;0;n/d;48952
SP-SANTA CLARA D OESTE;n/d;6393;4068;0;n/d;10461
SP-SANTA CRUZ DA CONCEICAO;n/d;22965;11143;0;n/d;34108
SP-SANTA CRUZ DA ESPERANCA;n/d;3544;2912;0;n/d;6456
SP-SANTA CRUZ DAS PALMEIRAS;n/d;75182;40211;0;n/d;115393
SP-SANTA CRUZ DO RIO PARDO;n/d;155916;97817;0;n/d;253733
SP-SANTA ERNESTINA;n/d;5833;4582;0;n/d;10415
SP-SANTA FE DO SUL;n/d;81856;66964;0;n/d;148820
SP-SANTA GERTRUDES;n/d;103861;37344;0;n/d;141205
SP-SANTA ISABEL;n/d;121520;85051;0;n/d;206571
SP-SANTA LUCIA;n/d;9475;5868;0;n/d;15343
SP-SANTA MARIA DA SERRA;n/d;16032;8174;0;n/d;24206
SP-SANTA MERCEDES;n/d;5405;3523;0;n/d;8928
SP-SANTANA DA PONTE PENSA;n/d;2923;1779;0;n/d;4702
SP-SANTANA DE PARNAIBA;n/d;738649;481937;0;n/d;1220586
SP-SANTA RITA D OESTE;n/d;3876;3107;0;n/d;6983
SP-SANTA RITA DO PASSA QUATRO;n/d;74339;50565;0;n/d;124904
SP-SANTA ROSA DE VITERBO;n/d;61736;32828;0;n/d;94564
SP-SANTA SALETE;n/d;2613;1792;0;n/d;4405
SP-SANTO ANASTACIO;n/d;42927;25367;0;n/d;68294
SP-SANTO ANDRE;n/d;2119191;1743580;0;n/d;3862771
SP-SANTO ANTONIO DA ALEGRIA;n/d;12044;7870;0;n/d;19914
SP-SANTO ANTONIO DE POSSE;n/d;93673;58716;0;n/d;152389
SP-SANTO ANTONIO DO ARACANGUA;n/d;29782;15405;0;n/d;45187
SP-SANTO ANTONIO DO JARDIM;n/d;15516;8922;0;n/d;24438
SP-SANTO ANTONIO DO PINHAL;n/d;10586;10001;0;n/d;20587
SP-SANTO EXPEDITO;n/d;3141;3249;0;n/d;6390
SP-SANTOPOLIS DO AGUAPEI;n/d;5548;4253;0;n/d;9801
SP-SANTOS;n/d;1957937;1468098;0;n/d;3426035
SP-SAO BENTO DO SAPUCAI;n/d;14308;12236;0;n/d;26544
SP-SAO BERNARDO DO CAMPO;n/d;3358635;1964053;0;n/d;5322688
SP-SAO CAETANO DO SUL;n/d;1326216;936319;0;n/d;2262535
SP-SAO CARLOS;n/d;883052;579335;0;n/d;1462387
SP-SAO FRANCISCO;n/d;17696;3224;0;n/d;20920
SP-SAO JOAO DA BOA VISTA;n/d;270688;185744;0;n/d;456432
SP-SAO JOAO DAS DUAS PONTES;n/d;3324;2166;0;n/d;5490
SP-SAO JOAO DE IRACEMA;n/d;2893;2027;0;n/d;4920
SP-SAO JOAO DO PAU D ALHO;n/d;2804;2053;0;n/d;4857
SP-SAO JOAQUIM DA BARRA;n/d;171536;76420;0;n/d;247956
SP-SAO JOSE DA BELA VISTA;n/d;8635;7081;0;n/d;15716
SP-SAO JOSE DO BARREIRO;n/d;6080;3914;0;n/d;9994
SP-SAO JOSE DO RIO PARDO;n/d;170084;108482;0;n/d;278566
SP-SAO JOSE DO RIO PRETO;n/d;1404282;1122124;0;n/d;2526406
SP-SAO JOSE DOS CAMPOS;n/d;2302746;1471771;0;n/d;3774517
SP-SAO LOURENCO DA SERRA;n/d;77258;86250;0;n/d;163508
SP-SAO LUIS DO PARAITINGA;n/d;21263;11659;0;n/d;32922
SP-SAO MANUEL;n/d;115076;65880;0;n/d;180956
SP-SAO MIGUEL ARCANJO;n/d;54404;33105;0;n/d;87509
SP-SAO PAULO;n/d;52171732;44791536;2;n/d;96963270
SP-SAO PEDRO;n/d;60683;52603;0;n/d;113286
SP-SAO PEDRO DO TURVO;n/d;17811;8132;0;n/d;25943
SP-SAO ROQUE;n/d;190417;187293;0;n/d;377710
SP-SAO SEBASTIAO;n/d;218551;142390;0;n/d;360941
SP-SAO SEBASTIAO DA GRAMA;n/d;37572;20358;0;n/d;57930
SP-SAO SIMAO;n/d;42435;25784;0;n/d;68219
SP-SAO VICENTE;n/d;388668;356953;0;n/d;745621
SP-SARAPUI;n/d;20706;13576;0;n/d;34282
SP-SARUTAIA;n/d;5406;4675;0;n/d;10081
SP-SEBASTIANOPOLIS DO SUL;n/d;36944;8128;0;n/d;45072
SP-SERRA AZUL;n/d;9247;6698;0;n/d;15945
SP-SERRANA;n/d;97675;47243;0;n/d;144918
SP-SERRA NEGRA;n/d;68032;59918;0;n/d;127950
SP-SERTAOZINHO;n/d;605574;238296;0;n/d;843870
SP-SETE BARRAS;n/d;24241;9558;0;n/d;33799
SP-SEVERINIA;n/d;27476;16291;0;n/d;43767
SP-SILVEIRAS;n/d;8451;5826;0;n/d;14277
SP-SOCORRO;n/d;73111;67716;0;n/d;140827
SP-SOROCABA;n/d;2146465;1461627;0;n/d;3608092
SP-SUD MENNUCCI;n/d;26141;12844;0;n/d;38985
SP-SUMARE;n/d;654625;327943;0;n/d;982568
SP-SUZANO;n/d;640860;407964;0;n/d;1048824
SP-SUZANAPOLIS;n/d;15673;5116;0;n/d;20789
SP-TABAPUA;n/d;25154;17966;0;n/d;43120
SP-TABATINGA;n/d;32029;28834;0;n/d;60863
SP-TABOAO DA SERRA;n/d;663978;486402;0;n/d;1150380
SP-TACIBA;n/d;10021;7126;0;n/d;17147
SP-TAGUAI;n/d;35633;39074;0;n/d;74707
SP-TAIACU;n/d;7933;5384;0;n/d;13317
SP-TAIUVA;n/d;9073;6169;0;n/d;15242
SP-TAMBAU;n/d;79095;39173;0;n/d;118268
SP-TANABI;n/d;63528;34718;0;n/d;98246
SP-TAPIRAI;n/d;13395;8963;0;n/d;22358
SP-TAPIRATIBA;n/d;44186;18657;0;n/d;62843
SP-TAQUARAL;n/d;5391;3935;0;n/d;9326
SP-TAQUARITINGA;n/d;123638;91782;0;n/d;215420
SP-TAQUARITUBA;n/d;52528;34155;0;n/d;86683
SP-TAQUARIVAI;n/d;18237;8186;0;n/d;26423
SP-TARABAI;n/d;9633;7341;0;n/d;16974
SP-TARUMA;n/d;87922;25244;0;n/d;113166
SP-TATUI;n/d;334838;224276;0;n/d;559114
SP-TAUBATE;n/d;948377;650165;0;n/d;1598542
SP-TEJUPA;n/d;9398;5786;0;n/d;15184
SP-TEODORO SAMPAIO;n/d;46776;27295;0;n/d;74071
SP-TERRA ROXA;n/d;10916;10362;0;n/d;21278
SP-TIETE;n/d;166729;122794;0;n/d;289523
SP-TIMBURI;n/d;5315;2395;0;n/d;7710
SP-TORRE DE PEDRA;n/d;2137;1933;0;n/d;4070
SP-TORRINHA;n/d;24326;13583;0;n/d;37909
SP-TRABIJU;n/d;4295;3731;0;n/d;8026
SP-TREMEMBE;n/d;59095;35863;0;n/d;94958
SP-TRES FRONTEIRAS;n/d;8261;4749;0;n/d;13010
SP-TUIUTI;n/d;9979;4672;0;n/d;14651
SP-TUPA;n/d;171572;133355;0;n/d;304927
SP-TUPI PAULISTA;n/d;24704;21297;0;n/d;46001
SP-TURIUBA;n/d;3352;2951;0;n/d;6303
SP-TURMALINA;n/d;4000;2860;0;n/d;6860
SP-UBARANA;n/d;18589;5992;0;n/d;24581
SP-UBATUBA;n/d;179214;146548;0;n/d;325762
SP-UBIRAJARA;n/d;12771;7147;0;n/d;19918
SP-UCHOA;n/d;16506;10956;0;n/d;27462
SP-UNIAO PAULISTA;n/d;3045;2204;0;n/d;5249
SP-URANIA;n/d;15400;9481;0;n/d;24881
SP-URU;n/d;3858;2295;0;n/d;6153
SP-URUPES;n/d;25438;21847;0;n/d;47285
SP-VALENTIM GENTIL;n/d;37171;22262;0;n/d;59433
SP-VALINHOS;n/d;484243;325610;0;n/d;809853
SP-VALPARAISO;n/d;73068;31740;0;n/d;104808
SP-VARGEM;n/d;11389;7352;0;n/d;18741
SP-VARGEM GRANDE DO SUL;n/d;88982;57474;0;n/d;146456
SP-VARGEM GRANDE PAULISTA;n/d;140060;85077;0;n/d;225137
SP-VARZEA PAULISTA;n/d;206754;118825;0;n/d;325579
SP-VERA CRUZ;n/d;16674;9247;0;n/d;25921
SP-VINHEDO;n/d;392470;261858;0;n/d;654328
SP-VIRADOURO;n/d;26654;29977;0;n/d;56631
SP-VISTA ALEGRE DO ALTO;n/d;45952;14273;0;n/d;60225
SP-VITORIA BRASIL;n/d;2524;1742;0;n/d;4266
SP-VOTORANTIM;n/d;193899;141202;0;n/d;335101
SP-VOTUPORANGA;n/d;250403;205907;0;n/d;456310
SP-ZACARIAS;n/d;7912;3655;0;n/d;11567
SP-CHAVANTES;n/d;29166;16370;0;n/d;45536
SP-ESTIVA GERBI;n/d;25199;12653;0;n/d;37852
SP-IGNORADO;n/d;0;0;0;n/d;0
Total;n/d;148358079;110071784;10;n/d;258429873

Seleções vigentes
Variável;Critério;Valor
Vínculo Ativo 31/12;igual a;Sim
