Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRAPORA DO BOM JESUS;n/d;1360;1905;n/d;n/d;3265
SP-PIRAPOZINHO;n/d;2431;1683;n/d;n/d;4114
SP-PIRASSUNUNGA;n/d;13175;7166;n/d;n/d;20341
SP-PIRATININGA;n/d;1009;659;n/d;n/d;1668
SP-PITANGUEIRAS;n/d;5396;2218;n/d;n/d;7614
SP-PLANALTO;n/d;608;234;n/d;n/d;842
SP-PLATINA;n/d;462;162;n/d;n/d;624
SP-POA;n/d;18989;16002;n/d;n/d;34991
SP-POLONI;n/d;540;319;n/d;n/d;859
SP-POMPEIA;n/d;4621;2163;n/d;n/d;6784
SP-PONGAI;n/d;286;196;n/d;n/d;482
SP-PONTAL;n/d;6114;2281;n/d;n/d;8395
SP-PONTALINDA;n/d;226;253;n/d;n/d;479
SP-PONTES GESTAL;n/d;1319;395;n/d;n/d;1714
SP-POPULINA;n/d;294;209;n/d;n/d;503
SP-PORANGABA;n/d;688;420;n/d;n/d;1108
SP-PORTO FELIZ;n/d;7198;4572;n/d;n/d;11770
SP-PORTO FERREIRA;n/d;8829;6278;n/d;n/d;15107
SP-POTIM;n/d;665;415;n/d;n/d;1080
SP-POTIRENDABA;n/d;3207;943;n/d;n/d;4150
SP-PRACINHA;n/d;96;92;n/d;n/d;188
SP-PRADOPOLIS;n/d;4968;1150;n/d;n/d;6118
SP-PRAIA GRANDE;n/d;20498;17754;n/d;n/d;38252
SP-PRATANIA;n/d;584;374;n/d;n/d;958
SP-PRESIDENTE ALVES;n/d;316;234;n/d;n/d;550
SP-PRESIDENTE BERNARDES;n/d;1047;827;n/d;n/d;1874
SP-PRESIDENTE EPITACIO;n/d;4366;2700;n/d;n/d;7066
SP-PRESIDENTE PRUDENTE;n/d;36300;25971;n/d;n/d;62271
SP-PRESIDENTE VENCESLAU;n/d;2983;2744;n/d;n/d;5727
SP-PROMISSAO;n/d;8467;3418;n/d;n/d;11885
SP-QUADRA;n/d;278;159;n/d;n/d;437
SP-QUATA;n/d;3085;869;n/d;n/d;3954
SP-QUEIROZ;n/d;489;227;n/d;n/d;716
SP-QUELUZ;n/d;1013;663;n/d;n/d;1676
SP-QUINTANA;n/d;548;397;n/d;n/d;945
SP-RAFARD;n/d;2113;875;n/d;n/d;2988
SP-RANCHARIA;n/d;4170;2491;n/d;n/d;6661
SP-REDENCAO DA SERRA;n/d;365;143;n/d;n/d;508
SP-REGENTE FEIJO;n/d;2472;1321;n/d;n/d;3793
SP-REGINOPOLIS;n/d;737;401;n/d;n/d;1138
SP-REGISTRO;n/d;6995;4664;n/d;n/d;11659
SP-RESTINGA;n/d;1060;345;n/d;n/d;1405
SP-RIBEIRA;n/d;281;128;n/d;n/d;409
SP-RIBEIRAO BONITO;n/d;1198;617;n/d;n/d;1815
SP-RIBEIRAO BRANCO;n/d;2020;971;n/d;n/d;2991
SP-RIBEIRAO CORRENTE;n/d;512;196;n/d;n/d;708
SP-RIBEIRAO DO SUL;n/d;404;258;n/d;n/d;662
SP-RIBEIRAO DOS INDIOS;n/d;156;122;n/d;n/d;278
SP-RIBEIRAO GRANDE;n/d;839;310;n/d;n/d;1149
SP-RIBEIRAO PIRES;n/d;14338;8631;n/d;n/d;22969
SP-RIBEIRAO PRETO;n/d;113618;86784;n/d;n/d;200402
SP-RIVERSUL;n/d;271;199;n/d;n/d;470
SP-RIFAINA;n/d;230;179;n/d;n/d;409
SP-RINCAO;n/d;913;610;n/d;n/d;1523
SP-RINOPOLIS;n/d;816;598;n/d;n/d;1414
SP-RIO CLARO;n/d;34802;25290;n/d;n/d;60092
SP-RIO DAS PEDRAS;n/d;6273;2452;n/d;n/d;8725
SP-RIO GRANDE DA SERRA;n/d;2319;1191;n/d;n/d;3510
SP-RIOLANDIA;n/d;423;322;n/d;n/d;745
SP-ROSANA;n/d;1235;1201;n/d;n/d;2436
SP-ROSEIRA;n/d;1495;729;n/d;n/d;2224
SP-RUBIACEA;n/d;194;123;n/d;n/d;317
SP-RUBINEIA;n/d;124;115;n/d;n/d;239
SP-SABINO;n/d;339;258;n/d;n/d;597
SP-SAGRES;n/d;182;187;n/d;n/d;369
SP-SALES;n/d;372;298;n/d;n/d;670
SP-SALES OLIVEIRA;n/d;1350;781;n/d;n/d;2131
SP-SALESOPOLIS;n/d;1109;767;n/d;n/d;1876
SP-SALMOURAO;n/d;236;187;n/d;n/d;423
SP-SALTINHO;n/d;893;526;n/d;n/d;1419
SP-SALTO;n/d;15517;12110;n/d;n/d;27627
SP-SALTO DE PIRAPORA;n/d;3441;1812;n/d;n/d;5253
SP-SALTO GRANDE;n/d;825;404;n/d;n/d;1229
SP-SANDOVALINA;n/d;376;255;n/d;n/d;631
SP-SANTA ADELIA;n/d;1941;1064;n/d;n/d;3005
SP-SANTA ALBERTINA;n/d;582;281;n/d;n/d;863
SP-SANTA BARBARA D OESTE;n/d;24601;18423;n/d;n/d;43024
SP-SANTA BRANCA;n/d;1515;736;n/d;n/d;2251
SP-SANTA CLARA D OESTE;n/d;236;142;n/d;n/d;378
SP-SANTA CRUZ DA CONCEICAO;n/d;932;366;n/d;n/d;1298
SP-SANTA CRUZ DA ESPERANCA;n/d;139;122;n/d;n/d;261
SP-SANTA CRUZ DAS PALMEIRAS;n/d;3838;2536;n/d;n/d;6374
SP-SANTA CRUZ DO RIO PARDO;n/d;6281;4470;n/d;n/d;10751
SP-SANTA ERNESTINA;n/d;281;221;n/d;n/d;502
SP-SANTA FE DO SUL;n/d;4109;3091;n/d;n/d;7200
SP-SANTA GERTRUDES;n/d;4277;1794;n/d;n/d;6071
SP-SANTA ISABEL;n/d;6033;4269;n/d;n/d;10302
SP-SANTA LUCIA;n/d;498;262;n/d;n/d;760
SP-SANTA MARIA DA SERRA;n/d;667;404;n/d;n/d;1071
SP-SANTA MERCEDES;n/d;489;196;n/d;n/d;685
SP-SANTANA DA PONTE PENSA;n/d;156;79;n/d;n/d;235
SP-SANTANA DE PARNAIBA;n/d;37255;23856;n/d;n/d;61111
SP-SANTA RITA D OESTE;n/d;185;145;n/d;n/d;330
SP-SANTA RITA DO PASSA QUATRO;n/d;4128;2041;n/d;n/d;6169
SP-SANTA ROSA DE VITERBO;n/d;3463;1611;n/d;n/d;5074
SP-SANTA SALETE;n/d;126;86;n/d;n/d;212
SP-SANTO ANASTACIO;n/d;2617;1250;n/d;n/d;3867
SP-SANTO ANDRE;n/d;109304;84687;n/d;n/d;193991
SP-SANTO ANTONIO DA ALEGRIA;n/d;572;329;n/d;n/d;901
SP-SANTO ANTONIO DE POSSE;n/d;4280;2264;n/d;n/d;6544
SP-SANTO ANTONIO DO ARACANGUA;n/d;2093;736;n/d;n/d;2829
SP-SANTO ANTONIO DO JARDIM;n/d;772;406;n/d;n/d;1178
SP-SANTO ANTONIO DO PINHAL;n/d;502;451;n/d;n/d;953
SP-SANTO EXPEDITO;n/d;144;145;n/d;n/d;289
SP-SANTOPOLIS DO AGUAPEI;n/d;264;168;n/d;n/d;432
SP-SANTOS;n/d;97959;70825;n/d;n/d;168784
SP-SAO BENTO DO SAPUCAI;n/d;562;446;n/d;n/d;1008
SP-SAO BERNARDO DO CAMPO;n/d;184628;98050;n/d;n/d;282678
SP-SAO CAETANO DO SUL;n/d;67501;46676;n/d;n/d;114177
SP-SAO CARLOS;n/d;42502;27040;n/d;n/d;69542
SP-SAO FRANCISCO;n/d;154;174;n/d;n/d;328
SP-SAO JOAO DA BOA VISTA;n/d;13250;8395;n/d;n/d;21645
SP-SAO JOAO DAS DUAS PONTES;n/d;173;95;n/d;n/d;268
SP-SAO JOAO DE IRACEMA;n/d;140;92;n/d;n/d;232
SP-SAO JOAO DO PAU D ALHO;n/d;125;96;n/d;n/d;221
SP-SAO JOAQUIM DA BARRA;n/d;7832;3478;n/d;n/d;11310
SP-SAO JOSE DA BELA VISTA;n/d;465;374;n/d;n/d;839
SP-SAO JOSE DO BARREIRO;n/d;277;180;n/d;n/d;457
SP-SAO JOSE DO RIO PARDO;n/d;8275;5030;n/d;n/d;13305
SP-SAO JOSE DO RIO PRETO;n/d;70296;52942;n/d;n/d;123238
SP-SAO JOSE DOS CAMPOS;n/d;127698;78826;n/d;n/d;206524
SP-SAO LOURENCO DA SERRA;n/d;3861;4364;n/d;n/d;8225
SP-SAO LUIS DO PARAITINGA;n/d;980;494;n/d;n/d;1474
SP-SAO MANUEL;n/d;5917;3628;n/d;n/d;9545
SP-SAO MIGUEL ARCANJO;n/d;2711;1477;n/d;n/d;4188
SP-SAO PAULO;n/d;2667511;2205828;n/d;n/d;4873339
SP-SAO PEDRO;n/d;2846;2275;n/d;n/d;5121
SP-SAO PEDRO DO TURVO;n/d;851;376;n/d;n/d;1227
SP-SAO ROQUE;n/d;9605;8573;n/d;n/d;18178
SP-SAO SEBASTIAO;n/d;10172;6560;n/d;n/d;16732
SP-SAO SEBASTIAO DA GRAMA;n/d;1844;920;n/d;n/d;2764
SP-SAO SIMAO;n/d;2001;1269;n/d;n/d;3270
SP-SAO VICENTE;n/d;22081;18692;n/d;n/d;40773
SP-SARAPUI;n/d;850;566;n/d;n/d;1416
SP-SARUTAIA;n/d;284;200;n/d;n/d;484
SP-SEBASTIANOPOLIS DO SUL;n/d;3595;744;n/d;n/d;4339
SP-SERRA AZUL;n/d;440;282;n/d;n/d;722
SP-SERRANA;n/d;5153;2256;n/d;n/d;7409
SP-SERRA NEGRA;n/d;3259;2906;n/d;n/d;6165
SP-SERTAOZINHO;n/d;35006;11627;n/d;n/d;46633
SP-SETE BARRAS;n/d;1175;433;n/d;n/d;1608
SP-SEVERINIA;n/d;1304;751;n/d;n/d;2055
SP-SILVEIRAS;n/d;413;260;n/d;n/d;673
SP-SOCORRO;n/d;3585;3211;n/d;n/d;6796
SP-SOROCABA;n/d;110188;66363;n/d;n/d;176551
SP-SUD MENNUCCI;n/d;1728;740;n/d;n/d;2468
SP-SUMARE;n/d;32699;14655;n/d;n/d;47354
SP-SUZANO;n/d;31000;16964;n/d;n/d;47964
SP-SUZANAPOLIS;n/d;369;197;n/d;n/d;566
SP-TABAPUA;n/d;1093;870;n/d;n/d;1963
SP-TABATINGA;n/d;1223;1314;n/d;n/d;2537
SP-TABOAO DA SERRA;n/d;34818;22443;n/d;n/d;57261
SP-TACIBA;n/d;398;323;n/d;n/d;721
SP-TAGUAI;n/d;1728;1808;n/d;n/d;3536
SP-TAIACU;n/d;373;270;n/d;n/d;643
SP-TAIUVA;n/d;430;289;n/d;n/d;719
SP-TAMBAU;n/d;4054;1884;n/d;n/d;5938
SP-TANABI;n/d;3480;1694;n/d;n/d;5174
SP-TAPIRAI;n/d;617;417;n/d;n/d;1034
SP-TAPIRATIBA;n/d;2651;981;n/d;n/d;3632
SP-TAQUARAL;n/d;253;170;n/d;n/d;423
SP-TAQUARITINGA;n/d;5921;4418;n/d;n/d;10339
SP-TAQUARITUBA;n/d;2373;1444;n/d;n/d;3817
SP-TAQUARIVAI;n/d;911;453;n/d;n/d;1364
SP-TARABAI;n/d;473;345;n/d;n/d;818
SP-TARUMA;n/d;4643;1177;n/d;n/d;5820
SP-TATUI;n/d;17312;10856;n/d;n/d;28168
SP-TAUBATE;n/d;49099;30957;n/d;n/d;80056
SP-TEJUPA;n/d;469;265;n/d;n/d;734
SP-TEODORO SAMPAIO;n/d;2918;1359;n/d;n/d;4277
SP-TERRA ROXA;n/d;512;484;n/d;n/d;996
SP-TIETE;n/d;8419;8108;n/d;n/d;16527
SP-TIMBURI;n/d;245;100;n/d;n/d;345
SP-TORRE DE PEDRA;n/d;85;74;n/d;n/d;159
SP-TORRINHA;n/d;1484;720;n/d;n/d;2204
SP-TRABIJU;n/d;231;231;n/d;n/d;462
SP-TREMEMBE;n/d;2523;1642;n/d;n/d;4165
SP-TRES FRONTEIRAS;n/d;451;235;n/d;n/d;686
SP-TUIUTI;n/d;733;223;n/d;n/d;956
SP-TUPA;n/d;7986;5977;n/d;n/d;13963
SP-TUPI PAULISTA;n/d;1213;1074;n/d;n/d;2287
SP-TURIUBA;n/d;159;146;n/d;n/d;305
SP-TURMALINA;n/d;199;154;n/d;n/d;353
SP-UBARANA;n/d;895;247;n/d;n/d;1142
SP-UBATUBA;n/d;8133;6488;n/d;n/d;14621
SP-UBIRAJARA;n/d;494;307;n/d;n/d;801
SP-UCHOA;n/d;706;463;n/d;n/d;1169
SP-UNIAO PAULISTA;n/d;170;104;n/d;n/d;274
SP-URANIA;n/d;885;422;n/d;n/d;1307
SP-URU;n/d;206;116;n/d;n/d;322
SP-URUPES;n/d;1178;1146;n/d;n/d;2324
SP-VALENTIM GENTIL;n/d;1887;1192;n/d;n/d;3079
SP-VALINHOS;n/d;26605;15695;n/d;n/d;42300
SP-VALPARAISO;n/d;3521;1555;n/d;n/d;5076
SP-VARGEM;n/d;502;315;n/d;n/d;817
SP-VARGEM GRANDE DO SUL;n/d;4504;2794;n/d;n/d;7298
SP-VARGEM GRANDE PAULISTA;n/d;6699;4221;n/d;n/d;10920
SP-VARZEA PAULISTA;n/d;10761;5382;n/d;n/d;16143
SP-VERA CRUZ;n/d;769;467;n/d;n/d;1236
SP-VINHEDO;n/d;18160;12134;n/d;n/d;30294
SP-VIRADOURO;n/d;1238;1439;n/d;n/d;2677
SP-VISTA ALEGRE DO ALTO;n/d;2179;749;n/d;n/d;2928
SP-VITORIA BRASIL;n/d;118;86;n/d;n/d;204
SP-VOTORANTIM;n/d;9336;5896;n/d;n/d;15232
SP-VOTUPORANGA;n/d;12163;9334;n/d;n/d;21497
SP-ZACARIAS;n/d;330;159;n/d;n/d;489
SP-CHAVANTES;n/d;1354;802;n/d;n/d;2156
SP-ESTIVA GERBI;n/d;1175;542;n/d;n/d;1717
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;7530522;5343083;n/d;n/d;12873605

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2010
Vínculo Ativo 31/12;igual a;Sim
