Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRAPORA DO BOM JESUS;n/d;1298;1823;n/d;n/d;3121
SP-PIRAPOZINHO;n/d;2383;1605;n/d;n/d;3988
SP-PIRASSUNUNGA;n/d;14135;8312;n/d;n/d;22447
SP-PIRATININGA;n/d;989;551;n/d;n/d;1540
SP-PITANGUEIRAS;n/d;5049;2039;n/d;n/d;7088
SP-PLANALTO;n/d;801;273;n/d;n/d;1074
SP-PLATINA;n/d;453;162;n/d;n/d;615
SP-POA;n/d;21101;16718;n/d;n/d;37819
SP-POLONI;n/d;507;240;n/d;n/d;747
SP-POMPEIA;n/d;4379;2080;n/d;n/d;6459
SP-PONGAI;n/d;303;175;n/d;n/d;478
SP-PONTAL;n/d;5790;2071;n/d;n/d;7861
SP-PONTALINDA;n/d;149;246;n/d;n/d;395
SP-PONTES GESTAL;n/d;1105;323;n/d;n/d;1428
SP-POPULINA;n/d;286;188;n/d;n/d;474
SP-PORANGABA;n/d;611;347;n/d;n/d;958
SP-PORTO FELIZ;n/d;6514;3893;n/d;n/d;10407
SP-PORTO FERREIRA;n/d;8667;5912;n/d;n/d;14579
SP-POTIM;n/d;672;423;n/d;n/d;1095
SP-POTIRENDABA;n/d;1765;865;n/d;n/d;2630
SP-PRACINHA;n/d;112;88;n/d;n/d;200
SP-PRADOPOLIS;n/d;5135;1143;n/d;n/d;6278
SP-PRAIA GRANDE;n/d;19086;16357;n/d;n/d;35443
SP-PRATANIA;n/d;533;359;n/d;n/d;892
SP-PRESIDENTE ALVES;n/d;1109;498;n/d;n/d;1607
SP-PRESIDENTE BERNARDES;n/d;991;763;n/d;n/d;1754
SP-PRESIDENTE EPITACIO;n/d;4146;2585;n/d;n/d;6731
SP-PRESIDENTE PRUDENTE;n/d;35347;24255;n/d;n/d;59602
SP-PRESIDENTE VENCESLAU;n/d;2809;2464;n/d;n/d;5273
SP-PROMISSAO;n/d;7680;3033;n/d;n/d;10713
SP-QUADRA;n/d;255;148;n/d;n/d;403
SP-QUATA;n/d;3039;884;n/d;n/d;3923
SP-QUEIROZ;n/d;728;233;n/d;n/d;961
SP-QUELUZ;n/d;1553;628;n/d;n/d;2181
SP-QUINTANA;n/d;527;347;n/d;n/d;874
SP-RAFARD;n/d;2075;799;n/d;n/d;2874
SP-RANCHARIA;n/d;3959;2287;n/d;n/d;6246
SP-REDENCAO DA SERRA;n/d;349;133;n/d;n/d;482
SP-REGENTE FEIJO;n/d;3063;1425;n/d;n/d;4488
SP-REGINOPOLIS;n/d;837;504;n/d;n/d;1341
SP-REGISTRO;n/d;6477;4256;n/d;n/d;10733
SP-RESTINGA;n/d;958;328;n/d;n/d;1286
SP-RIBEIRA;n/d;337;125;n/d;n/d;462
SP-RIBEIRAO BONITO;n/d;1264;631;n/d;n/d;1895
SP-RIBEIRAO BRANCO;n/d;1649;858;n/d;n/d;2507
SP-RIBEIRAO CORRENTE;n/d;331;175;n/d;n/d;506
SP-RIBEIRAO DO SUL;n/d;401;298;n/d;n/d;699
SP-RIBEIRAO DOS INDIOS;n/d;135;108;n/d;n/d;243
SP-RIBEIRAO GRANDE;n/d;806;303;n/d;n/d;1109
SP-RIBEIRAO PIRES;n/d;14012;8265;n/d;n/d;22277
SP-RIBEIRAO PRETO;n/d;105059;78007;n/d;n/d;183066
SP-RIVERSUL;n/d;230;189;n/d;n/d;419
SP-RIFAINA;n/d;234;194;n/d;n/d;428
SP-RINCAO;n/d;890;581;n/d;n/d;1471
SP-RINOPOLIS;n/d;735;517;n/d;n/d;1252
SP-RIO CLARO;n/d;32890;23337;n/d;n/d;56227
SP-RIO DAS PEDRAS;n/d;5490;2166;n/d;n/d;7656
SP-RIO GRANDE DA SERRA;n/d;2307;1080;n/d;n/d;3387
SP-RIOLANDIA;n/d;431;312;n/d;n/d;743
SP-ROSANA;n/d;1034;1091;n/d;n/d;2125
SP-ROSEIRA;n/d;1447;639;n/d;n/d;2086
SP-RUBIACEA;n/d;177;96;n/d;n/d;273
SP-RUBINEIA;n/d;202;191;n/d;n/d;393
SP-SABINO;n/d;314;235;n/d;n/d;549
SP-SAGRES;n/d;210;174;n/d;n/d;384
SP-SALES;n/d;362;306;n/d;n/d;668
SP-SALES OLIVEIRA;n/d;1170;646;n/d;n/d;1816
SP-SALESOPOLIS;n/d;1066;702;n/d;n/d;1768
SP-SALMOURAO;n/d;229;171;n/d;n/d;400
SP-SALTINHO;n/d;838;510;n/d;n/d;1348
SP-SALTO;n/d;14061;10534;n/d;n/d;24595
SP-SALTO DE PIRAPORA;n/d;3108;1703;n/d;n/d;4811
SP-SALTO GRANDE;n/d;827;413;n/d;n/d;1240
SP-SANDOVALINA;n/d;370;255;n/d;n/d;625
SP-SANTA ADELIA;n/d;1826;976;n/d;n/d;2802
SP-SANTA ALBERTINA;n/d;665;262;n/d;n/d;927
SP-SANTA BARBARA D OESTE;n/d;22898;16748;n/d;n/d;39646
SP-SANTA BRANCA;n/d;1342;617;n/d;n/d;1959
SP-SANTA CLARA D OESTE;n/d;191;108;n/d;n/d;299
SP-SANTA CRUZ DA CONCEICAO;n/d;761;321;n/d;n/d;1082
SP-SANTA CRUZ DA ESPERANCA;n/d;140;111;n/d;n/d;251
SP-SANTA CRUZ DAS PALMEIRAS;n/d;4386;1767;n/d;n/d;6153
SP-SANTA CRUZ DO RIO PARDO;n/d;6241;4453;n/d;n/d;10694
SP-SANTA ERNESTINA;n/d;237;184;n/d;n/d;421
SP-SANTA FE DO SUL;n/d;3876;2870;n/d;n/d;6746
SP-SANTA GERTRUDES;n/d;3978;1701;n/d;n/d;5679
SP-SANTA ISABEL;n/d;5597;3741;n/d;n/d;9338
SP-SANTA LUCIA;n/d;387;263;n/d;n/d;650
SP-SANTA MARIA DA SERRA;n/d;665;348;n/d;n/d;1013
SP-SANTA MERCEDES;n/d;356;203;n/d;n/d;559
SP-SANTANA DA PONTE PENSA;n/d;155;75;n/d;n/d;230
SP-SANTANA DE PARNAIBA;n/d;35381;20737;n/d;n/d;56118
SP-SANTA RITA D OESTE;n/d;186;148;n/d;n/d;334
SP-SANTA RITA DO PASSA QUATRO;n/d;4020;1966;n/d;n/d;5986
SP-SANTA ROSA DE VITERBO;n/d;3335;1517;n/d;n/d;4852
SP-SANTA SALETE;n/d;133;79;n/d;n/d;212
SP-SANTO ANASTACIO;n/d;2793;1254;n/d;n/d;4047
SP-SANTO ANDRE;n/d;100999;76855;n/d;n/d;177854
SP-SANTO ANTONIO DA ALEGRIA;n/d;596;319;n/d;n/d;915
SP-SANTO ANTONIO DE POSSE;n/d;3865;2131;n/d;n/d;5996
SP-SANTO ANTONIO DO ARACANGUA;n/d;1847;806;n/d;n/d;2653
SP-SANTO ANTONIO DO JARDIM;n/d;661;388;n/d;n/d;1049
SP-SANTO ANTONIO DO PINHAL;n/d;483;429;n/d;n/d;912
SP-SANTO EXPEDITO;n/d;154;146;n/d;n/d;300
SP-SANTOPOLIS DO AGUAPEI;n/d;252;153;n/d;n/d;405
SP-SANTOS;n/d;91556;65163;n/d;n/d;156719
SP-SAO BENTO DO SAPUCAI;n/d;537;407;n/d;n/d;944
SP-SAO BERNARDO DO CAMPO;n/d;172686;90481;n/d;n/d;263167
SP-SAO CAETANO DO SUL;n/d;65673;42231;n/d;n/d;107904
SP-SAO CARLOS;n/d;41520;25691;n/d;n/d;67211
SP-SAO FRANCISCO;n/d;150;164;n/d;n/d;314
SP-SAO JOAO DA BOA VISTA;n/d;12063;7621;n/d;n/d;19684
SP-SAO JOAO DAS DUAS PONTES;n/d;156;87;n/d;n/d;243
SP-SAO JOAO DE IRACEMA;n/d;140;83;n/d;n/d;223
SP-SAO JOAO DO PAU D ALHO;n/d;189;97;n/d;n/d;286
SP-SAO JOAQUIM DA BARRA;n/d;7262;3271;n/d;n/d;10533
SP-SAO JOSE DA BELA VISTA;n/d;444;352;n/d;n/d;796
SP-SAO JOSE DO BARREIRO;n/d;287;183;n/d;n/d;470
SP-SAO JOSE DO RIO PARDO;n/d;8033;4612;n/d;n/d;12645
SP-SAO JOSE DO RIO PRETO;n/d;64662;48026;n/d;n/d;112688
SP-SAO JOSE DOS CAMPOS;n/d;121112;68591;n/d;n/d;189703
SP-SAO LOURENCO DA SERRA;n/d;3856;4060;n/d;n/d;7916
SP-SAO LUIS DO PARAITINGA;n/d;944;482;n/d;n/d;1426
SP-SAO MANUEL;n/d;5923;3576;n/d;n/d;9499
SP-SAO MIGUEL ARCANJO;n/d;2691;1427;n/d;n/d;4118
SP-SAO PAULO;n/d;2533323;2087762;n/d;n/d;4621085
SP-SAO PEDRO;n/d;2799;2175;n/d;n/d;4974
SP-SAO PEDRO DO TURVO;n/d;1013;368;n/d;n/d;1381
SP-SAO ROQUE;n/d;8508;7510;n/d;n/d;16018
SP-SAO SEBASTIAO;n/d;9055;6573;n/d;n/d;15628
SP-SAO SEBASTIAO DA GRAMA;n/d;1797;801;n/d;n/d;2598
SP-SAO SIMAO;n/d;1897;1349;n/d;n/d;3246
SP-SAO VICENTE;n/d;20336;17635;n/d;n/d;37971
SP-SARAPUI;n/d;908;612;n/d;n/d;1520
SP-SARUTAIA;n/d;283;223;n/d;n/d;506
SP-SEBASTIANOPOLIS DO SUL;n/d;2392;410;n/d;n/d;2802
SP-SERRA AZUL;n/d;443;273;n/d;n/d;716
SP-SERRANA;n/d;5005;2092;n/d;n/d;7097
SP-SERRA NEGRA;n/d;3312;2820;n/d;n/d;6132
SP-SERTAOZINHO;n/d;29424;10701;n/d;n/d;40125
SP-SETE BARRAS;n/d;1214;419;n/d;n/d;1633
SP-SEVERINIA;n/d;1323;765;n/d;n/d;2088
SP-SILVEIRAS;n/d;403;242;n/d;n/d;645
SP-SOCORRO;n/d;3977;2955;n/d;n/d;6932
SP-SOROCABA;n/d;99860;59669;n/d;n/d;159529
SP-SUD MENNUCCI;n/d;1894;761;n/d;n/d;2655
SP-SUMARE;n/d;29718;12851;n/d;n/d;42569
SP-SUZANO;n/d;27901;15317;n/d;n/d;43218
SP-SUZANAPOLIS;n/d;353;146;n/d;n/d;499
SP-TABAPUA;n/d;1284;1034;n/d;n/d;2318
SP-TABATINGA;n/d;1742;1501;n/d;n/d;3243
SP-TABOAO DA SERRA;n/d;30746;19806;n/d;n/d;50552
SP-TACIBA;n/d;402;316;n/d;n/d;718
SP-TAGUAI;n/d;1501;1622;n/d;n/d;3123
SP-TAIACU;n/d;451;313;n/d;n/d;764
SP-TAIUVA;n/d;394;283;n/d;n/d;677
SP-TAMBAU;n/d;3917;1787;n/d;n/d;5704
SP-TANABI;n/d;3231;1509;n/d;n/d;4740
SP-TAPIRAI;n/d;615;364;n/d;n/d;979
SP-TAPIRATIBA;n/d;2452;869;n/d;n/d;3321
SP-TAQUARAL;n/d;256;153;n/d;n/d;409
SP-TAQUARITINGA;n/d;6223;4378;n/d;n/d;10601
SP-TAQUARITUBA;n/d;2427;1360;n/d;n/d;3787
SP-TAQUARIVAI;n/d;918;371;n/d;n/d;1289
SP-TARABAI;n/d;394;333;n/d;n/d;727
SP-TARUMA;n/d;5196;1121;n/d;n/d;6317
SP-TATUI;n/d;16387;10218;n/d;n/d;26605
SP-TAUBATE;n/d;50900;30974;n/d;n/d;81874
SP-TEJUPA;n/d;314;185;n/d;n/d;499
SP-TEODORO SAMPAIO;n/d;3095;1277;n/d;n/d;4372
SP-TERRA ROXA;n/d;469;484;n/d;n/d;953
SP-TIETE;n/d;8000;7649;n/d;n/d;15649
SP-TIMBURI;n/d;301;127;n/d;n/d;428
SP-TORRE DE PEDRA;n/d;94;76;n/d;n/d;170
SP-TORRINHA;n/d;1107;619;n/d;n/d;1726
SP-TRABIJU;n/d;184;179;n/d;n/d;363
SP-TREMEMBE;n/d;2415;1455;n/d;n/d;3870
SP-TRES FRONTEIRAS;n/d;444;258;n/d;n/d;702
SP-TUIUTI;n/d;933;200;n/d;n/d;1133
SP-TUPA;n/d;7693;5737;n/d;n/d;13430
SP-TUPI PAULISTA;n/d;1144;1016;n/d;n/d;2160
SP-TURIUBA;n/d;168;128;n/d;n/d;296
SP-TURMALINA;n/d;208;150;n/d;n/d;358
SP-UBARANA;n/d;1034;245;n/d;n/d;1279
SP-UBATUBA;n/d;7670;6149;n/d;n/d;13819
SP-UBIRAJARA;n/d;613;418;n/d;n/d;1031
SP-UCHOA;n/d;743;483;n/d;n/d;1226
SP-UNIAO PAULISTA;n/d;157;106;n/d;n/d;263
SP-URANIA;n/d;808;369;n/d;n/d;1177
SP-URU;n/d;257;109;n/d;n/d;366
SP-URUPES;n/d;1079;953;n/d;n/d;2032
SP-VALENTIM GENTIL;n/d;1798;989;n/d;n/d;2787
SP-VALINHOS;n/d;23281;14276;n/d;n/d;37557
SP-VALPARAISO;n/d;3167;1361;n/d;n/d;4528
SP-VARGEM;n/d;618;318;n/d;n/d;936
SP-VARGEM GRANDE DO SUL;n/d;3935;2551;n/d;n/d;6486
SP-VARGEM GRANDE PAULISTA;n/d;6300;3991;n/d;n/d;10291
SP-VARZEA PAULISTA;n/d;9861;4943;n/d;n/d;14804
SP-VERA CRUZ;n/d;779;444;n/d;n/d;1223
SP-VINHEDO;n/d;17030;11194;n/d;n/d;28224
SP-VIRADOURO;n/d;1297;1402;n/d;n/d;2699
SP-VISTA ALEGRE DO ALTO;n/d;2034;629;n/d;n/d;2663
SP-VITORIA BRASIL;n/d;139;82;n/d;n/d;221
SP-VOTORANTIM;n/d;9563;5538;n/d;n/d;15101
SP-VOTUPORANGA;n/d;10894;8464;n/d;n/d;19358
SP-ZACARIAS;n/d;376;166;n/d;n/d;542
SP-CHAVANTES;n/d;1375;746;n/d;n/d;2121
SP-ESTIVA GERBI;n/d;1265;551;n/d;n/d;1816
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;7117845;4961286;n/d;n/d;12079131

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2009
Vínculo Ativo 31/12;igual a;Sim
