Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRANGI;n/d;1412;1477;n/d;n/d;2889
SP-PIRAPORA DO BOM JESUS;n/d;1339;1010;n/d;n/d;2349
SP-PIRAPOZINHO;n/d;2841;2236;n/d;n/d;5077
SP-PIRASSUNUNGA;n/d;14249;8469;n/d;n/d;22718
SP-PIRATININGA;n/d;1258;765;n/d;n/d;2023
SP-PITANGUEIRAS;n/d;5506;2444;n/d;n/d;7950
SP-PLANALTO;n/d;1877;325;n/d;n/d;2202
SP-PLATINA;n/d;347;176;n/d;n/d;523
SP-POA;n/d;12365;12279;n/d;n/d;24644
SP-POLONI;n/d;696;441;n/d;n/d;1137
SP-POMPEIA;n/d;5043;2785;n/d;n/d;7828
SP-PONGAI;n/d;265;228;n/d;n/d;493
SP-PONTAL;n/d;6986;2976;n/d;n/d;9962
SP-PONTALINDA;n/d;140;201;n/d;n/d;341
SP-PONTES GESTAL;n/d;288;228;n/d;n/d;516
SP-POPULINA;n/d;298;171;n/d;n/d;469
SP-PORANGABA;n/d;879;518;n/d;n/d;1397
SP-PORTO FELIZ;n/d;9160;6775;n/d;n/d;15935
SP-PORTO FERREIRA;n/d;8763;6870;n/d;n/d;15633
SP-POTIM;n/d;703;605;n/d;n/d;1308
SP-POTIRENDABA;n/d;3453;1139;n/d;n/d;4592
SP-PRACINHA;n/d;121;143;n/d;n/d;264
SP-PRADOPOLIS;n/d;5873;1523;n/d;n/d;7396
SP-PRAIA GRANDE;n/d;26050;25189;n/d;n/d;51239
SP-PRATANIA;n/d;848;344;n/d;n/d;1192
SP-PRESIDENTE ALVES;n/d;270;213;n/d;n/d;483
SP-PRESIDENTE BERNARDES;n/d;1463;1282;n/d;n/d;2745
SP-PRESIDENTE EPITACIO;n/d;3059;2519;n/d;n/d;5578
SP-PRESIDENTE PRUDENTE;n/d;36218;31222;n/d;n/d;67440
SP-PRESIDENTE VENCESLAU;n/d;2749;2979;n/d;n/d;5728
SP-PROMISSAO;n/d;5377;3611;n/d;n/d;8988
SP-QUADRA;n/d;323;220;n/d;n/d;543
SP-QUATA;n/d;2640;1064;n/d;n/d;3704
SP-QUEIROZ;n/d;2650;439;n/d;n/d;3089
SP-QUELUZ;n/d;956;733;n/d;n/d;1689
SP-QUINTANA;n/d;760;488;n/d;n/d;1248
SP-RAFARD;n/d;1708;818;n/d;n/d;2526
SP-RANCHARIA;n/d;4322;2704;n/d;n/d;7026
SP-REDENCAO DA SERRA;n/d;1370;211;n/d;n/d;1581
SP-REGENTE FEIJO;n/d;3151;1835;n/d;n/d;4986
SP-REGINOPOLIS;n/d;1014;512;n/d;n/d;1526
SP-REGISTRO;n/d;7347;5817;n/d;n/d;13164
SP-RESTINGA;n/d;1122;551;n/d;n/d;1673
SP-RIBEIRA;n/d;329;120;n/d;n/d;449
SP-RIBEIRAO BONITO;n/d;1116;759;n/d;n/d;1875
SP-RIBEIRAO BRANCO;n/d;2421;1064;n/d;n/d;3485
SP-RIBEIRAO CORRENTE;n/d;431;238;n/d;n/d;669
SP-RIBEIRAO DO SUL;n/d;369;227;n/d;n/d;596
SP-RIBEIRAO DOS INDIOS;n/d;134;166;n/d;n/d;300
SP-RIBEIRAO GRANDE;n/d;218;97;n/d;n/d;315
SP-RIBEIRAO PIRES;n/d;12062;8642;n/d;n/d;20704
SP-RIBEIRAO PRETO;n/d;120290;106132;n/d;n/d;226422
SP-RIVERSUL;n/d;330;247;n/d;n/d;577
SP-RIFAINA;n/d;577;505;n/d;n/d;1082
SP-RINCAO;n/d;897;573;n/d;n/d;1470
SP-RINOPOLIS;n/d;1192;662;n/d;n/d;1854
SP-RIO CLARO;n/d;36997;28878;n/d;n/d;65875
SP-RIO DAS PEDRAS;n/d;6195;2621;n/d;n/d;8816
SP-RIO GRANDE DA SERRA;n/d;2016;1492;n/d;n/d;3508
SP-RIOLANDIA;n/d;537;538;n/d;n/d;1075
SP-ROSANA;n/d;1210;1207;n/d;n/d;2417
SP-ROSEIRA;n/d;1381;928;n/d;n/d;2309
SP-RUBIACEA;n/d;313;152;n/d;n/d;465
SP-RUBINEIA;n/d;322;222;n/d;n/d;544
SP-SABINO;n/d;292;245;n/d;n/d;537
SP-SAGRES;n/d;133;187;n/d;n/d;320
SP-SALES;n/d;467;416;n/d;n/d;883
SP-SALES OLIVEIRA;n/d;1530;964;n/d;n/d;2494
SP-SALESOPOLIS;n/d;1039;905;n/d;n/d;1944
SP-SALMOURAO;n/d;286;198;n/d;n/d;484
SP-SALTINHO;n/d;986;628;n/d;n/d;1614
SP-SALTO;n/d;17204;14196;n/d;n/d;31400
SP-SALTO DE PIRAPORA;n/d;3911;2297;n/d;n/d;6208
SP-SALTO GRANDE;n/d;976;536;n/d;n/d;1512
SP-SANDOVALINA;n/d;1321;405;n/d;n/d;1726
SP-SANTA ADELIA;n/d;2804;1287;n/d;n/d;4091
SP-SANTA ALBERTINA;n/d;1474;443;n/d;n/d;1917
SP-SANTA BARBARA D OESTE;n/d;23968;20936;n/d;n/d;44904
SP-SANTA BRANCA;n/d;1113;894;n/d;n/d;2007
SP-SANTA CLARA D OESTE;n/d;357;220;n/d;n/d;577
SP-SANTA CRUZ DA CONCEICAO;n/d;819;381;n/d;n/d;1200
SP-SANTA CRUZ DA ESPERANCA;n/d;230;187;n/d;n/d;417
SP-SANTA CRUZ DAS PALMEIRAS;n/d;3281;2220;n/d;n/d;5501
SP-SANTA CRUZ DO RIO PARDO;n/d;9275;5458;n/d;n/d;14733
SP-SANTA ERNESTINA;n/d;254;247;n/d;n/d;501
SP-SANTA FE DO SUL;n/d;4541;4104;n/d;n/d;8645
SP-SANTA GERTRUDES;n/d;6534;2139;n/d;n/d;8673
SP-SANTA ISABEL;n/d;5452;4268;n/d;n/d;9720
SP-SANTA LUCIA;n/d;287;296;n/d;n/d;583
SP-SANTA MARIA DA SERRA;n/d;834;437;n/d;n/d;1271
SP-SANTA MERCEDES;n/d;205;162;n/d;n/d;367
SP-SANTANA DA PONTE PENSA;n/d;125;90;n/d;n/d;215
SP-SANTANA DE PARNAIBA;n/d;30530;22946;n/d;n/d;53476
SP-SANTA RITA D OESTE;n/d;193;152;n/d;n/d;345
SP-SANTA RITA DO PASSA QUATRO;n/d;3336;2458;n/d;n/d;5794
SP-SANTA ROSA DE VITERBO;n/d;2395;1721;n/d;n/d;4116
SP-SANTA SALETE;n/d;121;91;n/d;n/d;212
SP-SANTO ANASTACIO;n/d;2080;1367;n/d;n/d;3447
SP-SANTO ANDRE;n/d;104828;97088;n/d;n/d;201916
SP-SANTO ANTONIO DA ALEGRIA;n/d;581;402;n/d;n/d;983
SP-SANTO ANTONIO DE POSSE;n/d;4759;3014;n/d;n/d;7773
SP-SANTO ANTONIO DO ARACANGUA;n/d;831;581;n/d;n/d;1412
SP-SANTO ANTONIO DO JARDIM;n/d;692;415;n/d;n/d;1107
SP-SANTO ANTONIO DO PINHAL;n/d;544;559;n/d;n/d;1103
SP-SANTO EXPEDITO;n/d;160;167;n/d;n/d;327
SP-SANTOPOLIS DO AGUAPEI;n/d;242;276;n/d;n/d;518
SP-SANTOS;n/d;93909;73376;n/d;n/d;167285
SP-SAO BENTO DO SAPUCAI;n/d;815;735;n/d;n/d;1550
SP-SAO BERNARDO DO CAMPO;n/d;145964;100882;n/d;n/d;246846
SP-SAO CAETANO DO SUL;n/d;56550;47031;n/d;n/d;103581
SP-SAO CARLOS;n/d;43971;31247;n/d;n/d;75218
SP-SAO FRANCISCO;n/d;97;112;n/d;n/d;209
SP-SAO JOAO DA BOA VISTA;n/d;13630;10400;n/d;n/d;24030
SP-SAO JOAO DAS DUAS PONTES;n/d;144;121;n/d;n/d;265
SP-SAO JOAO DE IRACEMA;n/d;139;118;n/d;n/d;257
SP-SAO JOAO DO PAU D ALHO;n/d;121;106;n/d;n/d;227
SP-SAO JOAQUIM DA BARRA;n/d;8132;4208;n/d;n/d;12340
SP-SAO JOSE DA BELA VISTA;n/d;389;367;n/d;n/d;756
SP-SAO JOSE DO BARREIRO;n/d;293;215;n/d;n/d;508
SP-SAO JOSE DO RIO PARDO;n/d;8254;6034;n/d;n/d;14288
SP-SAO JOSE DO RIO PRETO;n/d;73887;62587;n/d;n/d;136474
SP-SAO JOSE DOS CAMPOS;n/d;105741;77793;n/d;n/d;183534
SP-SAO LOURENCO DA SERRA;n/d;2564;5446;n/d;n/d;8010
SP-SAO LUIS DO PARAITINGA;n/d;1000;679;n/d;n/d;1679
SP-SAO MANUEL;n/d;5264;3108;n/d;n/d;8372
SP-SAO MIGUEL ARCANJO;n/d;2685;1816;n/d;n/d;4501
SP-SAO PAULO;n/d;2570936;2274479;n/d;n/d;4845415
SP-SAO PEDRO;n/d;3353;3086;n/d;n/d;6439
SP-SAO PEDRO DO TURVO;n/d;999;515;n/d;n/d;1514
SP-SAO ROQUE;n/d;10365;10625;n/d;n/d;20990
SP-SAO SEBASTIAO;n/d;11392;7564;n/d;n/d;18956
SP-SAO SEBASTIAO DA GRAMA;n/d;1630;989;n/d;n/d;2619
SP-SAO SIMAO;n/d;2084;1220;n/d;n/d;3304
SP-SAO VICENTE;n/d;17477;17360;n/d;n/d;34837
SP-SARAPUI;n/d;1252;858;n/d;n/d;2110
SP-SARUTAIA;n/d;274;335;n/d;n/d;609
SP-SEBASTIANOPOLIS DO SUL;n/d;1872;402;n/d;n/d;2274
SP-SERRA AZUL;n/d;431;365;n/d;n/d;796
SP-SERRANA;n/d;4576;2793;n/d;n/d;7369
SP-SERRA NEGRA;n/d;3113;2807;n/d;n/d;5920
SP-SERTAOZINHO;n/d;29053;13278;n/d;n/d;42331
SP-SETE BARRAS;n/d;1261;529;n/d;n/d;1790
SP-SEVERINIA;n/d;1325;836;n/d;n/d;2161
SP-SILVEIRAS;n/d;389;335;n/d;n/d;724
SP-SOCORRO;n/d;3969;3865;n/d;n/d;7834
SP-SOROCABA;n/d;109197;84788;n/d;n/d;193985
SP-SUD MENNUCCI;n/d;941;502;n/d;n/d;1443
SP-SUMARE;n/d;36067;19896;n/d;n/d;55963
SP-SUZANO;n/d;36405;28123;n/d;n/d;64528
SP-SUZANAPOLIS;n/d;1269;301;n/d;n/d;1570
SP-TABAPUA;n/d;1359;903;n/d;n/d;2262
SP-TABATINGA;n/d;1439;1517;n/d;n/d;2956
SP-TABOAO DA SERRA;n/d;33062;28012;n/d;n/d;61074
SP-TACIBA;n/d;431;374;n/d;n/d;805
SP-TAGUAI;n/d;2006;2220;n/d;n/d;4226
SP-TAIACU;n/d;390;261;n/d;n/d;651
SP-TAIUVA;n/d;377;306;n/d;n/d;683
SP-TAMBAU;n/d;3627;1948;n/d;n/d;5575
SP-TANABI;n/d;3560;2026;n/d;n/d;5586
SP-TAPIRAI;n/d;600;440;n/d;n/d;1040
SP-TAPIRATIBA;n/d;1221;831;n/d;n/d;2052
SP-TAQUARAL;n/d;318;231;n/d;n/d;549
SP-TAQUARITINGA;n/d;6156;4949;n/d;n/d;11105
SP-TAQUARITUBA;n/d;2883;2067;n/d;n/d;4950
SP-TAQUARIVAI;n/d;1026;511;n/d;n/d;1537
SP-TARABAI;n/d;621;486;n/d;n/d;1107
SP-TARUMA;n/d;3793;1487;n/d;n/d;5280
SP-TATUI;n/d;17132;12564;n/d;n/d;29696
SP-TAUBATE;n/d;43106;32473;n/d;n/d;75579
SP-TEJUPA;n/d;634;308;n/d;n/d;942
SP-TEODORO SAMPAIO;n/d;1763;1513;n/d;n/d;3276
SP-TERRA ROXA;n/d;632;586;n/d;n/d;1218
SP-TIETE;n/d;8602;5311;n/d;n/d;13913
SP-TIMBURI;n/d;273;134;n/d;n/d;407
SP-TORRE DE PEDRA;n/d;113;115;n/d;n/d;228
SP-TORRINHA;n/d;1294;720;n/d;n/d;2014
SP-TRABIJU;n/d;267;210;n/d;n/d;477
SP-TREMEMBE;n/d;2740;2005;n/d;n/d;4745
SP-TRES FRONTEIRAS;n/d;373;241;n/d;n/d;614
SP-TUIUTI;n/d;346;264;n/d;n/d;610
SP-TUPA;n/d;8741;7346;n/d;n/d;16087
SP-TUPI PAULISTA;n/d;1254;1063;n/d;n/d;2317
SP-TURIUBA;n/d;138;133;n/d;n/d;271
SP-TURMALINA;n/d;176;138;n/d;n/d;314
SP-UBARANA;n/d;1066;351;n/d;n/d;1417
SP-UBATUBA;n/d;10583;8953;n/d;n/d;19536
SP-UBIRAJARA;n/d;791;428;n/d;n/d;1219
SP-UCHOA;n/d;780;520;n/d;n/d;1300
SP-UNIAO PAULISTA;n/d;117;151;n/d;n/d;268
SP-URANIA;n/d;780;526;n/d;n/d;1306
SP-URU;n/d;147;109;n/d;n/d;256
SP-URUPES;n/d;1529;1238;n/d;n/d;2767
SP-VALENTIM GENTIL;n/d;1798;1300;n/d;n/d;3098
SP-VALINHOS;n/d;24776;18855;n/d;n/d;43631
SP-VALPARAISO;n/d;4092;1719;n/d;n/d;5811
SP-VARGEM;n/d;527;383;n/d;n/d;910
SP-VARGEM GRANDE DO SUL;n/d;4628;3305;n/d;n/d;7933
SP-VARGEM GRANDE PAULISTA;n/d;7124;4823;n/d;n/d;11947
SP-VARZEA PAULISTA;n/d;10013;6968;n/d;n/d;16981
SP-VERA CRUZ;n/d;734;469;n/d;n/d;1203
SP-VINHEDO;n/d;22795;14947;n/d;n/d;37742
SP-VIRADOURO;n/d;1305;1693;n/d;n/d;2998
SP-VISTA ALEGRE DO ALTO;n/d;2611;778;n/d;n/d;3389
SP-VITORIA BRASIL;n/d;139;86;n/d;n/d;225
SP-VOTORANTIM;n/d;10769;8423;n/d;n/d;19192
SP-VOTUPORANGA;n/d;13824;12937;n/d;n/d;26761
SP-ZACARIAS;n/d;384;195;n/d;n/d;579
SP-CHAVANTES;n/d;1080;692;n/d;n/d;1772
SP-ESTIVA GERBI;n/d;1167;678;n/d;n/d;1845
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;7390875;5859480;n/d;n/d;13250355

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2020
Vínculo Ativo 31/12;igual a;Sim
