Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRATININGA;n/d;1139;682;n/d;n/d;1821
SP-PITANGUEIRAS;n/d;3640;1136;n/d;n/d;4776
SP-PLANALTO;n/d;338;126;n/d;n/d;464
SP-PLATINA;n/d;323;123;n/d;n/d;446
SP-POA;n/d;31746;18132;n/d;n/d;49878
SP-POLONI;n/d;294;125;n/d;n/d;419
SP-POMPEIA;n/d;3904;1234;n/d;n/d;5138
SP-PONGAI;n/d;253;98;n/d;n/d;351
SP-PONTAL;n/d;3619;1155;n/d;n/d;4774
SP-PONTALINDA;n/d;206;131;n/d;n/d;337
SP-PONTES GESTAL;n/d;207;127;n/d;n/d;334
SP-POPULINA;n/d;273;141;n/d;n/d;414
SP-PORANGABA;n/d;552;217;n/d;n/d;769
SP-PORTO FELIZ;n/d;4763;2591;n/d;n/d;7354
SP-PORTO FERREIRA;n/d;7269;4511;n/d;n/d;11780
SP-POTIM;n/d;304;291;n/d;n/d;595
SP-POTIRENDABA;n/d;991;499;n/d;n/d;1490
SP-PRACINHA;n/d;91;70;n/d;n/d;161
SP-PRADOPOLIS;n/d;3863;728;n/d;n/d;4591
SP-PRAIA GRANDE;n/d;13748;8650;n/d;n/d;22398
SP-PRATANIA;n/d;329;208;n/d;n/d;537
SP-PRESIDENTE ALVES;n/d;542;172;n/d;n/d;714
SP-PRESIDENTE BERNARDES;n/d;830;619;n/d;n/d;1449
SP-PRESIDENTE EPITACIO;n/d;3481;1900;n/d;n/d;5381
SP-PRESIDENTE PRUDENTE;n/d;27032;16651;n/d;n/d;43683
SP-PRESIDENTE VENCESLAU;n/d;2322;1800;n/d;n/d;4122
SP-PROMISSAO;n/d;5310;1942;n/d;n/d;7252
SP-QUADRA;n/d;219;91;n/d;n/d;310
SP-QUATA;n/d;1907;474;n/d;n/d;2381
SP-QUEIROZ;n/d;262;163;n/d;n/d;425
SP-QUELUZ;n/d;734;415;n/d;n/d;1149
SP-QUINTANA;n/d;420;166;n/d;n/d;586
SP-RAFARD;n/d;1437;508;n/d;n/d;1945
SP-RANCHARIA;n/d;3120;1524;n/d;n/d;4644
SP-REDENCAO DA SERRA;n/d;271;105;n/d;n/d;376
SP-REGENTE FEIJO;n/d;2257;1010;n/d;n/d;3267
SP-REGINOPOLIS;n/d;457;176;n/d;n/d;633
SP-REGISTRO;n/d;4521;2653;n/d;n/d;7174
SP-RESTINGA;n/d;648;206;n/d;n/d;854
SP-RIBEIRA;n/d;197;72;n/d;n/d;269
SP-RIBEIRAO BONITO;n/d;865;414;n/d;n/d;1279
SP-RIBEIRAO BRANCO;n/d;1677;671;n/d;n/d;2348
SP-RIBEIRAO CORRENTE;n/d;256;114;n/d;n/d;370
SP-RIBEIRAO DO SUL;n/d;447;173;n/d;n/d;620
SP-RIBEIRAO DOS INDIOS;n/d;142;109;n/d;n/d;251
SP-RIBEIRAO GRANDE;n/d;760;286;n/d;n/d;1046
SP-RIBEIRAO PIRES;n/d;9049;5283;n/d;n/d;14332
SP-RIBEIRAO PRETO;n/d;74899;52924;n/d;n/d;127823
SP-RIVERSUL;n/d;175;134;n/d;n/d;309
SP-RIFAINA;n/d;208;127;n/d;n/d;335
SP-RINCAO;n/d;821;436;n/d;n/d;1257
SP-RINOPOLIS;n/d;557;285;n/d;n/d;842
SP-RIO CLARO;n/d;25272;14002;n/d;n/d;39274
SP-RIO DAS PEDRAS;n/d;4635;1493;n/d;n/d;6128
SP-RIO GRANDE DA SERRA;n/d;1477;578;n/d;n/d;2055
SP-RIOLANDIA;n/d;368;192;n/d;n/d;560
SP-ROSANA;n/d;1925;813;n/d;n/d;2738
SP-ROSEIRA;n/d;981;338;n/d;n/d;1319
SP-RUBIACEA;n/d;183;62;n/d;n/d;245
SP-RUBINEIA;n/d;171;144;n/d;n/d;315
SP-SABINO;n/d;222;129;n/d;n/d;351
SP-SAGRES;n/d;138;88;n/d;n/d;226
SP-SALES;n/d;290;193;n/d;n/d;483
SP-SALES OLIVEIRA;n/d;1129;529;n/d;n/d;1658
SP-SALESOPOLIS;n/d;2285;938;n/d;n/d;3223
SP-SALMOURAO;n/d;221;101;n/d;n/d;322
SP-SALTINHO;n/d;934;365;n/d;n/d;1299
SP-SALTO;n/d;11091;6730;n/d;n/d;17821
SP-SALTO DE PIRAPORA;n/d;2409;1195;n/d;n/d;3604
SP-SALTO GRANDE;n/d;994;305;n/d;n/d;1299
SP-SANDOVALINA;n/d;331;182;n/d;n/d;513
SP-SANTA ADELIA;n/d;789;616;n/d;n/d;1405
SP-SANTA ALBERTINA;n/d;246;141;n/d;n/d;387
SP-SANTA BARBARA D OESTE;n/d;16336;9889;n/d;n/d;26225
SP-SANTA BRANCA;n/d;1386;545;n/d;n/d;1931
SP-SANTA CLARA D OESTE;n/d;167;95;n/d;n/d;262
SP-SANTA CRUZ DA CONCEICAO;n/d;2443;1307;n/d;n/d;3750
SP-SANTA CRUZ DA ESPERANCA;n/d;90;73;n/d;n/d;163
SP-SANTA CRUZ DAS PALMEIRAS;n/d;2843;1152;n/d;n/d;3995
SP-SANTA CRUZ DO RIO PARDO;n/d;5048;2823;n/d;n/d;7871
SP-SANTA ERNESTINA;n/d;198;139;n/d;n/d;337
SP-SANTA FE DO SUL;n/d;2624;1698;n/d;n/d;4322
SP-SANTA GERTRUDES;n/d;3032;902;n/d;n/d;3934
SP-SANTA ISABEL;n/d;5503;3185;n/d;n/d;8688
SP-SANTA LUCIA;n/d;617;221;n/d;n/d;838
SP-SANTA MARIA DA SERRA;n/d;866;207;n/d;n/d;1073
SP-SANTA MERCEDES;n/d;157;94;n/d;n/d;251
SP-SANTANA DA PONTE PENSA;n/d;119;70;n/d;n/d;189
SP-SANTANA DE PARNAIBA;n/d;34939;18305;n/d;n/d;53244
SP-SANTA RITA D OESTE;n/d;153;110;n/d;n/d;263
SP-SANTA RITA DO PASSA QUATRO;n/d;3331;1577;n/d;n/d;4908
SP-SANTA ROSA DE VITERBO;n/d;2867;988;n/d;n/d;3855
SP-SANTA SALETE;n/d;110;60;n/d;n/d;170
SP-SANTO ANASTACIO;n/d;1238;796;n/d;n/d;2034
SP-SANTO ANDRE;n/d;74940;52315;n/d;n/d;127255
SP-SANTO ANTONIO DA ALEGRIA;n/d;418;198;n/d;n/d;616
SP-SANTO ANTONIO DE POSSE;n/d;4088;2575;n/d;n/d;6663
SP-SANTO ANTONIO DO ARACANGUA;n/d;1341;530;n/d;n/d;1871
SP-SANTO ANTONIO DO JARDIM;n/d;573;306;n/d;n/d;879
SP-SANTO ANTONIO DO PINHAL;n/d;335;301;n/d;n/d;636
SP-SANTO EXPEDITO;n/d;123;134;n/d;n/d;257
SP-SANTOPOLIS DO AGUAPEI;n/d;223;117;n/d;n/d;340
SP-SANTOS;n/d;72110;47457;n/d;n/d;119567
SP-SAO BENTO DO SAPUCAI;n/d;425;316;n/d;n/d;741
SP-SAO BERNARDO DO CAMPO;n/d;134150;61220;n/d;n/d;195370
SP-SAO CAETANO DO SUL;n/d;66770;35411;n/d;n/d;102181
SP-SAO CARLOS;n/d;35581;17647;n/d;n/d;53228
SP-SAO FRANCISCO;n/d;4012;226;n/d;n/d;4238
SP-SAO JOAO DA BOA VISTA;n/d;9988;5762;n/d;n/d;15750
SP-SAO JOAO DAS DUAS PONTES;n/d;173;77;n/d;n/d;250
SP-SAO JOAO DE IRACEMA;n/d;134;64;n/d;n/d;198
SP-SAO JOAO DO PAU D ALHO;n/d;150;75;n/d;n/d;225
SP-SAO JOAQUIM DA BARRA;n/d;7321;2299;n/d;n/d;9620
SP-SAO JOSE DA BELA VISTA;n/d;373;150;n/d;n/d;523
SP-SAO JOSE DO BARREIRO;n/d;284;146;n/d;n/d;430
SP-SAO JOSE DO RIO PARDO;n/d;6472;3595;n/d;n/d;10067
SP-SAO JOSE DO RIO PRETO;n/d;45517;32149;n/d;n/d;77666
SP-SAO JOSE DOS CAMPOS;n/d;82325;40914;n/d;n/d;123239
SP-SAO LOURENCO DA SERRA;n/d;5536;2941;n/d;n/d;8477
SP-SAO LUIS DO PARAITINGA;n/d;819;302;n/d;n/d;1121
SP-SAO MANUEL;n/d;4708;2384;n/d;n/d;7092
SP-SAO MIGUEL ARCANJO;n/d;2039;967;n/d;n/d;3006
SP-SAO PAULO;n/d;1832445;1529226;n/d;n/d;3361671
SP-SAO PEDRO;n/d;2146;1635;n/d;n/d;3781
SP-SAO PEDRO DO TURVO;n/d;616;231;n/d;n/d;847
SP-SAO ROQUE;n/d;6280;5395;n/d;n/d;11675
SP-SAO SEBASTIAO;n/d;7354;4647;n/d;n/d;12001
SP-SAO SEBASTIAO DA GRAMA;n/d;1764;639;n/d;n/d;2403
SP-SAO SIMAO;n/d;1836;859;n/d;n/d;2695
SP-SAO VICENTE;n/d;15844;11081;n/d;n/d;26925
SP-SARAPUI;n/d;584;328;n/d;n/d;912
SP-SARUTAIA;n/d;238;128;n/d;n/d;366
SP-SEBASTIANOPOLIS DO SUL;n/d;226;93;n/d;n/d;319
SP-SERRA AZUL;n/d;377;287;n/d;n/d;664
SP-SERRANA;n/d;3923;1579;n/d;n/d;5502
SP-SERRA NEGRA;n/d;2579;2339;n/d;n/d;4918
SP-SERTAOZINHO;n/d;21851;7025;n/d;n/d;28876
SP-SETE BARRAS;n/d;931;269;n/d;n/d;1200
SP-SEVERINIA;n/d;1164;454;n/d;n/d;1618
SP-SILVEIRAS;n/d;368;174;n/d;n/d;542
SP-SOCORRO;n/d;2844;2464;n/d;n/d;5308
SP-SOROCABA;n/d;66521;36645;n/d;n/d;103166
SP-SUD MENNUCCI;n/d;1134;376;n/d;n/d;1510
SP-SUMARE;n/d;17544;7574;n/d;n/d;25118
SP-SUZANO;n/d;22897;11215;n/d;n/d;34112
SP-SUZANAPOLIS;n/d;206;120;n/d;n/d;326
SP-TABAPUA;n/d;935;516;n/d;n/d;1451
SP-TABATINGA;n/d;1107;745;n/d;n/d;1852
SP-TABOAO DA SERRA;n/d;22996;13824;n/d;n/d;36820
SP-TACIBA;n/d;464;276;n/d;n/d;740
SP-TAGUAI;n/d;780;790;n/d;n/d;1570
SP-TAIACU;n/d;384;199;n/d;n/d;583
SP-TAIUVA;n/d;389;219;n/d;n/d;608
SP-TAMBAU;n/d;3446;1178;n/d;n/d;4624
SP-TANABI;n/d;1902;848;n/d;n/d;2750
SP-TAPIRAI;n/d;569;343;n/d;n/d;912
SP-TAPIRATIBA;n/d;1898;674;n/d;n/d;2572
SP-TAQUARAL;n/d;125;91;n/d;n/d;216
SP-TAQUARITINGA;n/d;5085;2803;n/d;n/d;7888
SP-TAQUARITUBA;n/d;1699;832;n/d;n/d;2531
SP-TAQUARIVAI;n/d;641;197;n/d;n/d;838
SP-TARABAI;n/d;337;186;n/d;n/d;523
SP-TARUMA;n/d;2961;397;n/d;n/d;3358
SP-TATUI;n/d;10873;6388;n/d;n/d;17261
SP-TAUBATE;n/d;35377;21120;n/d;n/d;56497
SP-TEJUPA;n/d;332;149;n/d;n/d;481
SP-TEODORO SAMPAIO;n/d;1678;694;n/d;n/d;2372
SP-TERRA ROXA;n/d;405;315;n/d;n/d;720
SP-TIETE;n/d;5842;3809;n/d;n/d;9651
SP-TIMBURI;n/d;165;67;n/d;n/d;232
SP-TORRE DE PEDRA;n/d;67;42;n/d;n/d;109
SP-TORRINHA;n/d;808;379;n/d;n/d;1187
SP-TRABIJU;n/d;130;64;n/d;n/d;194
SP-TREMEMBE;n/d;3363;1269;n/d;n/d;4632
SP-TRES FRONTEIRAS;n/d;322;158;n/d;n/d;480
SP-TUIUTI;n/d;560;105;n/d;n/d;665
SP-TUPA;n/d;7103;4201;n/d;n/d;11304
SP-TUPI PAULISTA;n/d;1035;727;n/d;n/d;1762
SP-TURIUBA;n/d;176;119;n/d;n/d;295
SP-TURMALINA;n/d;164;87;n/d;n/d;251
SP-UBARANA;n/d;474;173;n/d;n/d;647
SP-UBATUBA;n/d;5726;4236;n/d;n/d;9962
SP-UBIRAJARA;n/d;492;185;n/d;n/d;677
SP-UCHOA;n/d;834;361;n/d;n/d;1195
SP-UNIAO PAULISTA;n/d;181;71;n/d;n/d;252
SP-URANIA;n/d;575;282;n/d;n/d;857
SP-URU;n/d;179;89;n/d;n/d;268
SP-URUPES;n/d;830;445;n/d;n/d;1275
SP-VALENTIM GENTIL;n/d;1044;515;n/d;n/d;1559
SP-VALINHOS;n/d;15352;7633;n/d;n/d;22985
SP-VALPARAISO;n/d;2219;828;n/d;n/d;3047
SP-VARGEM;n/d;441;231;n/d;n/d;672
SP-VARGEM GRANDE DO SUL;n/d;3405;1807;n/d;n/d;5212
SP-VARGEM GRANDE PAULISTA;n/d;5304;3155;n/d;n/d;8459
SP-VARZEA PAULISTA;n/d;6427;2869;n/d;n/d;9296
SP-VERA CRUZ;n/d;861;333;n/d;n/d;1194
SP-VINHEDO;n/d;10666;5746;n/d;n/d;16412
SP-VIRADOURO;n/d;1173;789;n/d;n/d;1962
SP-VISTA ALEGRE DO ALTO;n/d;1511;417;n/d;n/d;1928
SP-VITORIA BRASIL;n/d;60;57;n/d;n/d;117
SP-VOTORANTIM;n/d;5886;3236;n/d;n/d;9122
SP-VOTUPORANGA;n/d;8048;5128;n/d;n/d;13176
SP-ZACARIAS;n/d;301;89;n/d;n/d;390
SP-CHAVANTES;n/d;1969;771;n/d;n/d;2740
SP-ESTIVA GERBI;n/d;974;405;n/d;n/d;1379
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;5302169;3445983;n/d;n/d;8748152

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2003
Vínculo Ativo 31/12;igual a;Sim
