Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRAPORA DO BOM JESUS;n/d;4579;2588;n/d;n/d;7167
SP-PIRAPOZINHO;n/d;2348;1430;n/d;n/d;3778
SP-PIRASSUNUNGA;n/d;11551;7065;n/d;n/d;18616
SP-PIRATININGA;n/d;907;444;n/d;n/d;1351
SP-PITANGUEIRAS;n/d;4065;1681;n/d;n/d;5746
SP-PLANALTO;n/d;550;205;n/d;n/d;755
SP-PLATINA;n/d;573;238;n/d;n/d;811
SP-POA;n/d;22459;16584;n/d;n/d;39043
SP-POLONI;n/d;433;175;n/d;n/d;608
SP-POMPEIA;n/d;4470;1761;n/d;n/d;6231
SP-PONGAI;n/d;258;147;n/d;n/d;405
SP-PONTAL;n/d;4490;1870;n/d;n/d;6360
SP-PONTALINDA;n/d;221;146;n/d;n/d;367
SP-PONTES GESTAL;n/d;809;216;n/d;n/d;1025
SP-POPULINA;n/d;242;171;n/d;n/d;413
SP-PORANGABA;n/d;622;296;n/d;n/d;918
SP-PORTO FELIZ;n/d;6064;3521;n/d;n/d;9585
SP-PORTO FERREIRA;n/d;7805;5141;n/d;n/d;12946
SP-POTIM;n/d;504;360;n/d;n/d;864
SP-POTIRENDABA;n/d;1455;748;n/d;n/d;2203
SP-PRACINHA;n/d;99;74;n/d;n/d;173
SP-PRADOPOLIS;n/d;4675;1002;n/d;n/d;5677
SP-PRAIA GRANDE;n/d;16368;12468;n/d;n/d;28836
SP-PRATANIA;n/d;592;384;n/d;n/d;976
SP-PRESIDENTE ALVES;n/d;857;337;n/d;n/d;1194
SP-PRESIDENTE BERNARDES;n/d;938;726;n/d;n/d;1664
SP-PRESIDENTE EPITACIO;n/d;4286;2469;n/d;n/d;6755
SP-PRESIDENTE PRUDENTE;n/d;34089;21480;n/d;n/d;55569
SP-PRESIDENTE VENCESLAU;n/d;3066;2330;n/d;n/d;5396
SP-PROMISSAO;n/d;8053;2970;n/d;n/d;11023
SP-QUADRA;n/d;247;127;n/d;n/d;374
SP-QUATA;n/d;2941;903;n/d;n/d;3844
SP-QUEIROZ;n/d;436;227;n/d;n/d;663
SP-QUELUZ;n/d;792;489;n/d;n/d;1281
SP-QUINTANA;n/d;529;295;n/d;n/d;824
SP-RAFARD;n/d;2093;661;n/d;n/d;2754
SP-RANCHARIA;n/d;3095;1697;n/d;n/d;4792
SP-REDENCAO DA SERRA;n/d;356;123;n/d;n/d;479
SP-REGENTE FEIJO;n/d;2764;1322;n/d;n/d;4086
SP-REGINOPOLIS;n/d;814;309;n/d;n/d;1123
SP-REGISTRO;n/d;5543;3672;n/d;n/d;9215
SP-RESTINGA;n/d;627;245;n/d;n/d;872
SP-RIBEIRA;n/d;349;96;n/d;n/d;445
SP-RIBEIRAO BONITO;n/d;1176;544;n/d;n/d;1720
SP-RIBEIRAO BRANCO;n/d;1242;549;n/d;n/d;1791
SP-RIBEIRAO CORRENTE;n/d;306;169;n/d;n/d;475
SP-RIBEIRAO DO SUL;n/d;376;194;n/d;n/d;570
SP-RIBEIRAO DOS INDIOS;n/d;111;84;n/d;n/d;195
SP-RIBEIRAO GRANDE;n/d;743;288;n/d;n/d;1031
SP-RIBEIRAO PIRES;n/d;15989;7913;n/d;n/d;23902
SP-RIBEIRAO PRETO;n/d;94519;68707;n/d;n/d;163226
SP-RIVERSUL;n/d;154;166;n/d;n/d;320
SP-RIFAINA;n/d;254;170;n/d;n/d;424
SP-RINCAO;n/d;815;522;n/d;n/d;1337
SP-RINOPOLIS;n/d;664;335;n/d;n/d;999
SP-RIO CLARO;n/d;46203;22572;n/d;n/d;68775
SP-RIO DAS PEDRAS;n/d;5662;2082;n/d;n/d;7744
SP-RIO GRANDE DA SERRA;n/d;2061;872;n/d;n/d;2933
SP-RIOLANDIA;n/d;396;213;n/d;n/d;609
SP-ROSANA;n/d;1062;984;n/d;n/d;2046
SP-ROSEIRA;n/d;1130;466;n/d;n/d;1596
SP-RUBIACEA;n/d;185;106;n/d;n/d;291
SP-RUBINEIA;n/d;198;151;n/d;n/d;349
SP-SABINO;n/d;254;217;n/d;n/d;471
SP-SAGRES;n/d;157;162;n/d;n/d;319
SP-SALES;n/d;378;291;n/d;n/d;669
SP-SALES OLIVEIRA;n/d;1464;710;n/d;n/d;2174
SP-SALESOPOLIS;n/d;1283;810;n/d;n/d;2093
SP-SALMOURAO;n/d;230;119;n/d;n/d;349
SP-SALTINHO;n/d;956;496;n/d;n/d;1452
SP-SALTO;n/d;13191;9400;n/d;n/d;22591
SP-SALTO DE PIRAPORA;n/d;2893;1499;n/d;n/d;4392
SP-SALTO GRANDE;n/d;814;330;n/d;n/d;1144
SP-SANDOVALINA;n/d;375;184;n/d;n/d;559
SP-SANTA ADELIA;n/d;1290;886;n/d;n/d;2176
SP-SANTA ALBERTINA;n/d;294;190;n/d;n/d;484
SP-SANTA BARBARA D OESTE;n/d;22478;13783;n/d;n/d;36261
SP-SANTA BRANCA;n/d;1731;701;n/d;n/d;2432
SP-SANTA CLARA D OESTE;n/d;196;117;n/d;n/d;313
SP-SANTA CRUZ DA CONCEICAO;n/d;644;337;n/d;n/d;981
SP-SANTA CRUZ DA ESPERANCA;n/d;151;87;n/d;n/d;238
SP-SANTA CRUZ DAS PALMEIRAS;n/d;3685;1569;n/d;n/d;5254
SP-SANTA CRUZ DO RIO PARDO;n/d;5743;3578;n/d;n/d;9321
SP-SANTA ERNESTINA;n/d;220;148;n/d;n/d;368
SP-SANTA FE DO SUL;n/d;3290;2147;n/d;n/d;5437
SP-SANTA GERTRUDES;n/d;3880;1426;n/d;n/d;5306
SP-SANTA ISABEL;n/d;5056;3298;n/d;n/d;8354
SP-SANTA LUCIA;n/d;501;242;n/d;n/d;743
SP-SANTA MARIA DA SERRA;n/d;1036;391;n/d;n/d;1427
SP-SANTA MERCEDES;n/d;180;129;n/d;n/d;309
SP-SANTANA DA PONTE PENSA;n/d;138;71;n/d;n/d;209
SP-SANTANA DE PARNAIBA;n/d;37725;21497;n/d;n/d;59222
SP-SANTA RITA D OESTE;n/d;194;131;n/d;n/d;325
SP-SANTA RITA DO PASSA QUATRO;n/d;3805;1896;n/d;n/d;5701
SP-SANTA ROSA DE VITERBO;n/d;3367;1374;n/d;n/d;4741
SP-SANTA SALETE;n/d;133;74;n/d;n/d;207
SP-SANTO ANASTACIO;n/d;2683;1136;n/d;n/d;3819
SP-SANTO ANDRE;n/d;97947;68859;n/d;n/d;166806
SP-SANTO ANTONIO DA ALEGRIA;n/d;533;264;n/d;n/d;797
SP-SANTO ANTONIO DE POSSE;n/d;4939;2896;n/d;n/d;7835
SP-SANTO ANTONIO DO ARACANGUA;n/d;1577;685;n/d;n/d;2262
SP-SANTO ANTONIO DO JARDIM;n/d;695;355;n/d;n/d;1050
SP-SANTO ANTONIO DO PINHAL;n/d;457;369;n/d;n/d;826
SP-SANTO EXPEDITO;n/d;121;109;n/d;n/d;230
SP-SANTOPOLIS DO AGUAPEI;n/d;266;154;n/d;n/d;420
SP-SANTOS;n/d;89251;59295;n/d;n/d;148546
SP-SAO BENTO DO SAPUCAI;n/d;491;369;n/d;n/d;860
SP-SAO BERNARDO DO CAMPO;n/d;165995;81782;n/d;n/d;247777
SP-SAO CAETANO DO SUL;n/d;66660;37692;n/d;n/d;104352
SP-SAO CARLOS;n/d;40008;23168;n/d;n/d;63176
SP-SAO FRANCISCO;n/d;692;183;n/d;n/d;875
SP-SAO JOAO DA BOA VISTA;n/d;12117;7004;n/d;n/d;19121
SP-SAO JOAO DAS DUAS PONTES;n/d;164;95;n/d;n/d;259
SP-SAO JOAO DE IRACEMA;n/d;151;77;n/d;n/d;228
SP-SAO JOAO DO PAU D ALHO;n/d;147;81;n/d;n/d;228
SP-SAO JOAQUIM DA BARRA;n/d;10127;2945;n/d;n/d;13072
SP-SAO JOSE DA BELA VISTA;n/d;392;263;n/d;n/d;655
SP-SAO JOSE DO BARREIRO;n/d;266;155;n/d;n/d;421
SP-SAO JOSE DO RIO PARDO;n/d;7584;4236;n/d;n/d;11820
SP-SAO JOSE DO RIO PRETO;n/d;57982;41323;n/d;n/d;99305
SP-SAO JOSE DOS CAMPOS;n/d;109045;57086;n/d;n/d;166131
SP-SAO LOURENCO DA SERRA;n/d;3631;3213;n/d;n/d;6844
SP-SAO LUIS DO PARAITINGA;n/d;1032;403;n/d;n/d;1435
SP-SAO MANUEL;n/d;6076;3171;n/d;n/d;9247
SP-SAO MIGUEL ARCANJO;n/d;2597;1311;n/d;n/d;3908
SP-SAO PAULO;n/d;2314670;1891501;n/d;n/d;4206171
SP-SAO PEDRO;n/d;2547;1870;n/d;n/d;4417
SP-SAO PEDRO DO TURVO;n/d;1033;389;n/d;n/d;1422
SP-SAO ROQUE;n/d;7927;6578;n/d;n/d;14505
SP-SAO SEBASTIAO;n/d;8631;5560;n/d;n/d;14191
SP-SAO SEBASTIAO DA GRAMA;n/d;1875;821;n/d;n/d;2696
SP-SAO SIMAO;n/d;1808;1184;n/d;n/d;2992
SP-SAO VICENTE;n/d;19560;16164;n/d;n/d;35724
SP-SARAPUI;n/d;901;481;n/d;n/d;1382
SP-SARUTAIA;n/d;309;190;n/d;n/d;499
SP-SEBASTIANOPOLIS DO SUL;n/d;1498;290;n/d;n/d;1788
SP-SERRA AZUL;n/d;408;221;n/d;n/d;629
SP-SERRANA;n/d;5085;1894;n/d;n/d;6979
SP-SERRA NEGRA;n/d;3399;2431;n/d;n/d;5830
SP-SERTAOZINHO;n/d;33308;9594;n/d;n/d;42902
SP-SETE BARRAS;n/d;1089;320;n/d;n/d;1409
SP-SEVERINIA;n/d;1180;689;n/d;n/d;1869
SP-SILVEIRAS;n/d;410;254;n/d;n/d;664
SP-SOCORRO;n/d;3150;2458;n/d;n/d;5608
SP-SOROCABA;n/d;93131;51245;n/d;n/d;144376
SP-SUD MENNUCCI;n/d;2198;677;n/d;n/d;2875
SP-SUMARE;n/d;27051;11148;n/d;n/d;38199
SP-SUZANO;n/d;27472;14475;n/d;n/d;41947
SP-SUZANAPOLIS;n/d;263;123;n/d;n/d;386
SP-TABAPUA;n/d;1120;902;n/d;n/d;2022
SP-TABATINGA;n/d;1362;1155;n/d;n/d;2517
SP-TABOAO DA SERRA;n/d;32793;18209;n/d;n/d;51002
SP-TACIBA;n/d;414;292;n/d;n/d;706
SP-TAGUAI;n/d;1297;1240;n/d;n/d;2537
SP-TAIACU;n/d;360;246;n/d;n/d;606
SP-TAIUVA;n/d;422;243;n/d;n/d;665
SP-TAMBAU;n/d;3370;1225;n/d;n/d;4595
SP-TANABI;n/d;2966;1338;n/d;n/d;4304
SP-TAPIRAI;n/d;593;369;n/d;n/d;962
SP-TAPIRATIBA;n/d;2344;843;n/d;n/d;3187
SP-TAQUARAL;n/d;290;134;n/d;n/d;424
SP-TAQUARITINGA;n/d;5913;4038;n/d;n/d;9951
SP-TAQUARITUBA;n/d;2172;1165;n/d;n/d;3337
SP-TAQUARIVAI;n/d;685;239;n/d;n/d;924
SP-TARABAI;n/d;424;287;n/d;n/d;711
SP-TARUMA;n/d;5927;932;n/d;n/d;6859
SP-TATUI;n/d;14556;8288;n/d;n/d;22844
SP-TAUBATE;n/d;45172;27499;n/d;n/d;72671
SP-TEJUPA;n/d;357;192;n/d;n/d;549
SP-TEODORO SAMPAIO;n/d;2615;1109;n/d;n/d;3724
SP-TERRA ROXA;n/d;453;352;n/d;n/d;805
SP-TIETE;n/d;7638;6604;n/d;n/d;14242
SP-TIMBURI;n/d;267;118;n/d;n/d;385
SP-TORRE DE PEDRA;n/d;81;70;n/d;n/d;151
SP-TORRINHA;n/d;949;534;n/d;n/d;1483
SP-TRABIJU;n/d;191;199;n/d;n/d;390
SP-TREMEMBE;n/d;2946;1378;n/d;n/d;4324
SP-TRES FRONTEIRAS;n/d;438;229;n/d;n/d;667
SP-TUIUTI;n/d;754;210;n/d;n/d;964
SP-TUPA;n/d;7453;5137;n/d;n/d;12590
SP-TUPI PAULISTA;n/d;1112;952;n/d;n/d;2064
SP-TURIUBA;n/d;157;92;n/d;n/d;249
SP-TURMALINA;n/d;189;108;n/d;n/d;297
SP-UBARANA;n/d;588;201;n/d;n/d;789
SP-UBATUBA;n/d;6877;5136;n/d;n/d;12013
SP-UBIRAJARA;n/d;502;267;n/d;n/d;769
SP-UCHOA;n/d;708;441;n/d;n/d;1149
SP-UNIAO PAULISTA;n/d;138;67;n/d;n/d;205
SP-URANIA;n/d;786;321;n/d;n/d;1107
SP-URU;n/d;185;102;n/d;n/d;287
SP-URUPES;n/d;1029;772;n/d;n/d;1801
SP-VALENTIM GENTIL;n/d;1451;733;n/d;n/d;2184
SP-VALINHOS;n/d;20538;11101;n/d;n/d;31639
SP-VALPARAISO;n/d;2894;1215;n/d;n/d;4109
SP-VARGEM;n/d;448;291;n/d;n/d;739
SP-VARGEM GRANDE DO SUL;n/d;3708;2266;n/d;n/d;5974
SP-VARGEM GRANDE PAULISTA;n/d;5691;3121;n/d;n/d;8812
SP-VARZEA PAULISTA;n/d;9706;4294;n/d;n/d;14000
SP-VERA CRUZ;n/d;796;391;n/d;n/d;1187
SP-VINHEDO;n/d;15860;9505;n/d;n/d;25365
SP-VIRADOURO;n/d;1243;1184;n/d;n/d;2427
SP-VISTA ALEGRE DO ALTO;n/d;1871;495;n/d;n/d;2366
SP-VITORIA BRASIL;n/d;148;76;n/d;n/d;224
SP-VOTORANTIM;n/d;8423;5104;n/d;n/d;13527
SP-VOTUPORANGA;n/d;10127;6942;n/d;n/d;17069
SP-ZACARIAS;n/d;393;161;n/d;n/d;554
SP-CHAVANTES;n/d;1525;778;n/d;n/d;2303
SP-ESTIVA GERBI;n/d;952;441;n/d;n/d;1393
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;6646800;4432104;n/d;n/d;11078904

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2007
Vínculo Ativo 31/12;igual a;Sim
