Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRAJUI;n/d;2053;1541;n/d;n/d;3594
SP-PIRANGI;n/d;1142;910;n/d;n/d;2052
SP-PIRAPORA DO BOM JESUS;n/d;1362;1035;n/d;n/d;2397
SP-PIRAPOZINHO;n/d;2647;2238;n/d;n/d;4885
SP-PIRASSUNUNGA;n/d;12795;8066;n/d;n/d;20861
SP-PIRATININGA;n/d;1089;888;n/d;n/d;1977
SP-PITANGUEIRAS;n/d;5397;2405;n/d;n/d;7802
SP-PLANALTO;n/d;745;306;n/d;n/d;1051
SP-PLATINA;n/d;335;181;n/d;n/d;516
SP-POA;n/d;14976;14964;n/d;n/d;29940
SP-POLONI;n/d;569;416;n/d;n/d;985
SP-POMPEIA;n/d;4644;2592;n/d;n/d;7236
SP-PONGAI;n/d;276;223;n/d;n/d;499
SP-PONTAL;n/d;6437;2567;n/d;n/d;9004
SP-PONTALINDA;n/d;171;259;n/d;n/d;430
SP-PONTES GESTAL;n/d;1119;360;n/d;n/d;1479
SP-POPULINA;n/d;232;247;n/d;n/d;479
SP-PORANGABA;n/d;794;508;n/d;n/d;1302
SP-PORTO FELIZ;n/d;7798;5931;n/d;n/d;13729
SP-PORTO FERREIRA;n/d;8942;6589;n/d;n/d;15531
SP-POTIM;n/d;750;639;n/d;n/d;1389
SP-POTIRENDABA;n/d;3474;1105;n/d;n/d;4579
SP-PRACINHA;n/d;122;132;n/d;n/d;254
SP-PRADOPOLIS;n/d;5847;1460;n/d;n/d;7307
SP-PRAIA GRANDE;n/d;24534;22122;n/d;n/d;46656
SP-PRATANIA;n/d;676;377;n/d;n/d;1053
SP-PRESIDENTE ALVES;n/d;374;321;n/d;n/d;695
SP-PRESIDENTE BERNARDES;n/d;1186;863;n/d;n/d;2049
SP-PRESIDENTE EPITACIO;n/d;3757;3035;n/d;n/d;6792
SP-PRESIDENTE PRUDENTE;n/d;38249;30289;n/d;n/d;68538
SP-PRESIDENTE VENCESLAU;n/d;3535;3057;n/d;n/d;6592
SP-PROMISSAO;n/d;6549;3621;n/d;n/d;10170
SP-QUADRA;n/d;317;263;n/d;n/d;580
SP-QUATA;n/d;3065;1209;n/d;n/d;4274
SP-QUEIROZ;n/d;535;312;n/d;n/d;847
SP-QUELUZ;n/d;1034;906;n/d;n/d;1940
SP-QUINTANA;n/d;683;447;n/d;n/d;1130
SP-RAFARD;n/d;2094;849;n/d;n/d;2943
SP-RANCHARIA;n/d;4471;3040;n/d;n/d;7511
SP-REDENCAO DA SERRA;n/d;406;186;n/d;n/d;592
SP-REGENTE FEIJO;n/d;2689;1679;n/d;n/d;4368
SP-REGINOPOLIS;n/d;521;390;n/d;n/d;911
SP-REGISTRO;n/d;7648;5713;n/d;n/d;13361
SP-RESTINGA;n/d;1343;403;n/d;n/d;1746
SP-RIBEIRA;n/d;306;133;n/d;n/d;439
SP-RIBEIRAO BONITO;n/d;1184;799;n/d;n/d;1983
SP-RIBEIRAO BRANCO;n/d;2503;1215;n/d;n/d;3718
SP-RIBEIRAO CORRENTE;n/d;451;262;n/d;n/d;713
SP-RIBEIRAO DO SUL;n/d;378;262;n/d;n/d;640
SP-RIBEIRAO DOS INDIOS;n/d;149;172;n/d;n/d;321
SP-RIBEIRAO GRANDE;n/d;667;362;n/d;n/d;1029
SP-RIBEIRAO PIRES;n/d;13193;10351;n/d;n/d;23544
SP-RIBEIRAO PRETO;n/d;121165;105419;n/d;n/d;226584
SP-RIVERSUL;n/d;321;260;n/d;n/d;581
SP-RIFAINA;n/d;396;332;n/d;n/d;728
SP-RINCAO;n/d;929;686;n/d;n/d;1615
SP-RINOPOLIS;n/d;1182;670;n/d;n/d;1852
SP-RIO CLARO;n/d;35959;29153;n/d;n/d;65112
SP-RIO DAS PEDRAS;n/d;5517;2586;n/d;n/d;8103
SP-RIO GRANDE DA SERRA;n/d;2439;1605;n/d;n/d;4044
SP-RIOLANDIA;n/d;507;496;n/d;n/d;1003
SP-ROSANA;n/d;1304;1378;n/d;n/d;2682
SP-ROSEIRA;n/d;1268;838;n/d;n/d;2106
SP-RUBIACEA;n/d;176;143;n/d;n/d;319
SP-RUBINEIA;n/d;328;268;n/d;n/d;596
SP-SABINO;n/d;336;313;n/d;n/d;649
SP-SAGRES;n/d;176;238;n/d;n/d;414
SP-SALES;n/d;415;350;n/d;n/d;765
SP-SALES OLIVEIRA;n/d;1553;937;n/d;n/d;2490
SP-SALESOPOLIS;n/d;1198;925;n/d;n/d;2123
SP-SALMOURAO;n/d;262;273;n/d;n/d;535
SP-SALTINHO;n/d;977;621;n/d;n/d;1598
SP-SALTO;n/d;16013;14113;n/d;n/d;30126
SP-SALTO DE PIRAPORA;n/d;3983;2531;n/d;n/d;6514
SP-SALTO GRANDE;n/d;860;539;n/d;n/d;1399
SP-SANDOVALINA;n/d;1730;434;n/d;n/d;2164
SP-SANTA ADELIA;n/d;3154;1418;n/d;n/d;4572
SP-SANTA ALBERTINA;n/d;1723;452;n/d;n/d;2175
SP-SANTA BARBARA D OESTE;n/d;24915;20901;n/d;n/d;45816
SP-SANTA BRANCA;n/d;1479;1049;n/d;n/d;2528
SP-SANTA CLARA D OESTE;n/d;306;188;n/d;n/d;494
SP-SANTA CRUZ DA CONCEICAO;n/d;917;415;n/d;n/d;1332
SP-SANTA CRUZ DA ESPERANCA;n/d;194;174;n/d;n/d;368
SP-SANTA CRUZ DAS PALMEIRAS;n/d;4011;2136;n/d;n/d;6147
SP-SANTA CRUZ DO RIO PARDO;n/d;8750;5569;n/d;n/d;14319
SP-SANTA ERNESTINA;n/d;290;221;n/d;n/d;511
SP-SANTA FE DO SUL;n/d;4474;3922;n/d;n/d;8396
SP-SANTA GERTRUDES;n/d;5626;2195;n/d;n/d;7821
SP-SANTA ISABEL;n/d;5992;4755;n/d;n/d;10747
SP-SANTA LUCIA;n/d;334;292;n/d;n/d;626
SP-SANTA MARIA DA SERRA;n/d;635;435;n/d;n/d;1070
SP-SANTA MERCEDES;n/d;247;193;n/d;n/d;440
SP-SANTANA DA PONTE PENSA;n/d;142;87;n/d;n/d;229
SP-SANTANA DE PARNAIBA;n/d;35531;25776;n/d;n/d;61307
SP-SANTA RITA D OESTE;n/d;262;201;n/d;n/d;463
SP-SANTA RITA DO PASSA QUATRO;n/d;2976;2210;n/d;n/d;5186
SP-SANTA ROSA DE VITERBO;n/d;2668;1800;n/d;n/d;4468
SP-SANTA SALETE;n/d;117;107;n/d;n/d;224
SP-SANTO ANASTACIO;n/d;1981;1426;n/d;n/d;3407
SP-SANTO ANDRE;n/d;108629;98698;n/d;n/d;207327
SP-SANTO ANTONIO DA ALEGRIA;n/d;618;418;n/d;n/d;1036
SP-SANTO ANTONIO DE POSSE;n/d;4630;3244;n/d;n/d;7874
SP-SANTO ANTONIO DO ARACANGUA;n/d;1034;800;n/d;n/d;1834
SP-SANTO ANTONIO DO JARDIM;n/d;804;526;n/d;n/d;1330
SP-SANTO ANTONIO DO PINHAL;n/d;537;549;n/d;n/d;1086
SP-SANTO EXPEDITO;n/d;175;207;n/d;n/d;382
SP-SANTOPOLIS DO AGUAPEI;n/d;280;310;n/d;n/d;590
SP-SANTOS;n/d;100473;80789;n/d;n/d;181262
SP-SAO BENTO DO SAPUCAI;n/d;863;729;n/d;n/d;1592
SP-SAO BERNARDO DO CAMPO;n/d;164701;109020;n/d;n/d;273721
SP-SAO CAETANO DO SUL;n/d;59353;50056;n/d;n/d;109409
SP-SAO CARLOS;n/d;43519;31227;n/d;n/d;74746
SP-SAO FRANCISCO;n/d;126;119;n/d;n/d;245
SP-SAO JOAO DA BOA VISTA;n/d;13827;10408;n/d;n/d;24235
SP-SAO JOAO DAS DUAS PONTES;n/d;152;117;n/d;n/d;269
SP-SAO JOAO DE IRACEMA;n/d;151;145;n/d;n/d;296
SP-SAO JOAO DO PAU D ALHO;n/d;127;106;n/d;n/d;233
SP-SAO JOAQUIM DA BARRA;n/d;7895;4270;n/d;n/d;12165
SP-SAO JOSE DA BELA VISTA;n/d;454;485;n/d;n/d;939
SP-SAO JOSE DO BARREIRO;n/d;305;212;n/d;n/d;517
SP-SAO JOSE DO RIO PARDO;n/d;9484;6087;n/d;n/d;15571
SP-SAO JOSE DO RIO PRETO;n/d;74690;64099;n/d;n/d;138789
SP-SAO JOSE DOS CAMPOS;n/d;118770;82372;n/d;n/d;201142
SP-SAO LOURENCO DA SERRA;n/d;2425;4597;n/d;n/d;7022
SP-SAO LUIS DO PARAITINGA;n/d;1071;670;n/d;n/d;1741
SP-SAO MANUEL;n/d;5362;3189;n/d;n/d;8551
SP-SAO MIGUEL ARCANJO;n/d;2589;1835;n/d;n/d;4424
SP-SAO PAULO;n/d;2717025;2409106;n/d;n/d;5126131
SP-SAO PEDRO;n/d;3177;2931;n/d;n/d;6108
SP-SAO PEDRO DO TURVO;n/d;883;461;n/d;n/d;1344
SP-SAO ROQUE;n/d;10426;11196;n/d;n/d;21622
SP-SAO SEBASTIAO;n/d;12571;7952;n/d;n/d;20523
SP-SAO SEBASTIAO DA GRAMA;n/d;1786;1087;n/d;n/d;2873
SP-SAO SIMAO;n/d;2114;1394;n/d;n/d;3508
SP-SAO VICENTE;n/d;19829;21365;n/d;n/d;41194
SP-SARAPUI;n/d;1085;715;n/d;n/d;1800
SP-SARUTAIA;n/d;258;242;n/d;n/d;500
SP-SEBASTIANOPOLIS DO SUL;n/d;2137;535;n/d;n/d;2672
SP-SERRA AZUL;n/d;464;390;n/d;n/d;854
SP-SERRANA;n/d;4299;2395;n/d;n/d;6694
SP-SERRA NEGRA;n/d;3552;3318;n/d;n/d;6870
SP-SERTAOZINHO;n/d;29103;13486;n/d;n/d;42589
SP-SETE BARRAS;n/d;1206;574;n/d;n/d;1780
SP-SEVERINIA;n/d;1182;846;n/d;n/d;2028
SP-SILVEIRAS;n/d;431;323;n/d;n/d;754
SP-SOCORRO;n/d;3685;3639;n/d;n/d;7324
SP-SOROCABA;n/d;114150;85595;n/d;n/d;199745
SP-SUD MENNUCCI;n/d;724;553;n/d;n/d;1277
SP-SUMARE;n/d;36405;19232;n/d;n/d;55637
SP-SUZANO;n/d;32463;22238;n/d;n/d;54701
SP-SUZANAPOLIS;n/d;1168;324;n/d;n/d;1492
SP-TABAPUA;n/d;1344;904;n/d;n/d;2248
SP-TABATINGA;n/d;1587;1577;n/d;n/d;3164
SP-TABOAO DA SERRA;n/d;34271;28111;n/d;n/d;62382
SP-TACIBA;n/d;445;370;n/d;n/d;815
SP-TAGUAI;n/d;1992;2250;n/d;n/d;4242
SP-TAIACU;n/d;347;253;n/d;n/d;600
SP-TAIUVA;n/d;416;327;n/d;n/d;743
SP-TAMBAU;n/d;4278;2458;n/d;n/d;6736
SP-TANABI;n/d;3523;1940;n/d;n/d;5463
SP-TAPIRAI;n/d;689;495;n/d;n/d;1184
SP-TAPIRATIBA;n/d;2201;934;n/d;n/d;3135
SP-TAQUARAL;n/d;331;232;n/d;n/d;563
SP-TAQUARITINGA;n/d;5905;4854;n/d;n/d;10759
SP-TAQUARITUBA;n/d;2830;2001;n/d;n/d;4831
SP-TAQUARIVAI;n/d;933;479;n/d;n/d;1412
SP-TARABAI;n/d;511;407;n/d;n/d;918
SP-TARUMA;n/d;3867;1600;n/d;n/d;5467
SP-TATUI;n/d;17735;12339;n/d;n/d;30074
SP-TAUBATE;n/d;47183;34963;n/d;n/d;82146
SP-TEJUPA;n/d;479;340;n/d;n/d;819
SP-TEODORO SAMPAIO;n/d;2246;1595;n/d;n/d;3841
SP-TERRA ROXA;n/d;569;584;n/d;n/d;1153
SP-TIETE;n/d;8822;5705;n/d;n/d;14527
SP-TIMBURI;n/d;262;127;n/d;n/d;389
SP-TORRE DE PEDRA;n/d;124;126;n/d;n/d;250
SP-TORRINHA;n/d;1318;760;n/d;n/d;2078
SP-TRABIJU;n/d;215;210;n/d;n/d;425
SP-TREMEMBE;n/d;2680;1795;n/d;n/d;4475
SP-TRES FRONTEIRAS;n/d;407;230;n/d;n/d;637
SP-TUIUTI;n/d;376;273;n/d;n/d;649
SP-TUPA;n/d;8913;7536;n/d;n/d;16449
SP-TUPI PAULISTA;n/d;1264;1172;n/d;n/d;2436
SP-TURIUBA;n/d;162;176;n/d;n/d;338
SP-TURMALINA;n/d;186;167;n/d;n/d;353
SP-UBARANA;n/d;1135;351;n/d;n/d;1486
SP-UBATUBA;n/d;9766;8254;n/d;n/d;18020
SP-UBIRAJARA;n/d;584;412;n/d;n/d;996
SP-UCHOA;n/d;630;533;n/d;n/d;1163
SP-UNIAO PAULISTA;n/d;155;111;n/d;n/d;266
SP-URANIA;n/d;674;562;n/d;n/d;1236
SP-URU;n/d;174;101;n/d;n/d;275
SP-URUPES;n/d;1342;1254;n/d;n/d;2596
SP-VALENTIM GENTIL;n/d;2600;1261;n/d;n/d;3861
SP-VALINHOS;n/d;25389;18834;n/d;n/d;44223
SP-VALPARAISO;n/d;4015;1740;n/d;n/d;5755
SP-VARGEM;n/d;548;393;n/d;n/d;941
SP-VARGEM GRANDE DO SUL;n/d;4584;3108;n/d;n/d;7692
SP-VARGEM GRANDE PAULISTA;n/d;9103;4547;n/d;n/d;13650
SP-VARZEA PAULISTA;n/d;10420;6716;n/d;n/d;17136
SP-VERA CRUZ;n/d;772;525;n/d;n/d;1297
SP-VINHEDO;n/d;20505;15705;n/d;n/d;36210
SP-VIRADOURO;n/d;1197;1570;n/d;n/d;2767
SP-VISTA ALEGRE DO ALTO;n/d;2721;857;n/d;n/d;3578
SP-VITORIA BRASIL;n/d;124;93;n/d;n/d;217
SP-VOTORANTIM;n/d;10681;8787;n/d;n/d;19468
SP-VOTUPORANGA;n/d;13160;11605;n/d;n/d;24765
SP-ZACARIAS;n/d;390;211;n/d;n/d;601
SP-CHAVANTES;n/d;1246;751;n/d;n/d;1997
SP-ESTIVA GERBI;n/d;1202;732;n/d;n/d;1934
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;7647735;6049736;n/d;n/d;13697471

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2015
Vínculo Ativo 31/12;igual a;Sim
