Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRANGI;n/d;1132;918;n/d;n/d;2050
SP-PIRAPORA DO BOM JESUS;n/d;1595;1539;n/d;n/d;3134
SP-PIRAPOZINHO;n/d;2723;2208;n/d;n/d;4931
SP-PIRASSUNUNGA;n/d;13309;8093;n/d;n/d;21402
SP-PIRATININGA;n/d;1022;763;n/d;n/d;1785
SP-PITANGUEIRAS;n/d;5301;2196;n/d;n/d;7497
SP-PLANALTO;n/d;2564;293;n/d;n/d;2857
SP-PLATINA;n/d;409;186;n/d;n/d;595
SP-POA;n/d;17531;16385;n/d;n/d;33916
SP-POLONI;n/d;526;410;n/d;n/d;936
SP-POMPEIA;n/d;5349;2635;n/d;n/d;7984
SP-PONGAI;n/d;273;221;n/d;n/d;494
SP-PONTAL;n/d;7406;2789;n/d;n/d;10195
SP-PONTALINDA;n/d;171;251;n/d;n/d;422
SP-PONTES GESTAL;n/d;1388;458;n/d;n/d;1846
SP-POPULINA;n/d;190;198;n/d;n/d;388
SP-PORANGABA;n/d;749;500;n/d;n/d;1249
SP-PORTO FELIZ;n/d;7728;5913;n/d;n/d;13641
SP-PORTO FERREIRA;n/d;9011;6829;n/d;n/d;15840
SP-POTIM;n/d;750;658;n/d;n/d;1408
SP-POTIRENDABA;n/d;3761;1126;n/d;n/d;4887
SP-PRACINHA;n/d;125;139;n/d;n/d;264
SP-PRADOPOLIS;n/d;5774;1368;n/d;n/d;7142
SP-PRAIA GRANDE;n/d;22726;21208;n/d;n/d;43934
SP-PRATANIA;n/d;719;401;n/d;n/d;1120
SP-PRESIDENTE ALVES;n/d;395;317;n/d;n/d;712
SP-PRESIDENTE BERNARDES;n/d;1159;907;n/d;n/d;2066
SP-PRESIDENTE EPITACIO;n/d;4080;2998;n/d;n/d;7078
SP-PRESIDENTE PRUDENTE;n/d;38138;29652;n/d;n/d;67790
SP-PRESIDENTE VENCESLAU;n/d;3376;3022;n/d;n/d;6398
SP-PROMISSAO;n/d;8223;3918;n/d;n/d;12141
SP-QUADRA;n/d;299;195;n/d;n/d;494
SP-QUATA;n/d;3225;1035;n/d;n/d;4260
SP-QUEIROZ;n/d;485;295;n/d;n/d;780
SP-QUELUZ;n/d;980;739;n/d;n/d;1719
SP-QUINTANA;n/d;841;473;n/d;n/d;1314
SP-RAFARD;n/d;2476;942;n/d;n/d;3418
SP-RANCHARIA;n/d;4615;2993;n/d;n/d;7608
SP-REDENCAO DA SERRA;n/d;351;186;n/d;n/d;537
SP-REGENTE FEIJO;n/d;5105;1667;n/d;n/d;6772
SP-REGINOPOLIS;n/d;544;337;n/d;n/d;881
SP-REGISTRO;n/d;7730;5767;n/d;n/d;13497
SP-RESTINGA;n/d;1172;410;n/d;n/d;1582
SP-RIBEIRA;n/d;287;134;n/d;n/d;421
SP-RIBEIRAO BONITO;n/d;1391;884;n/d;n/d;2275
SP-RIBEIRAO BRANCO;n/d;2302;1107;n/d;n/d;3409
SP-RIBEIRAO CORRENTE;n/d;411;237;n/d;n/d;648
SP-RIBEIRAO DO SUL;n/d;425;274;n/d;n/d;699
SP-RIBEIRAO DOS INDIOS;n/d;133;142;n/d;n/d;275
SP-RIBEIRAO GRANDE;n/d;653;367;n/d;n/d;1020
SP-RIBEIRAO PIRES;n/d;14109;10179;n/d;n/d;24288
SP-RIBEIRAO PRETO;n/d;126312;104307;n/d;n/d;230619
SP-RIVERSUL;n/d;284;249;n/d;n/d;533
SP-RIFAINA;n/d;323;200;n/d;n/d;523
SP-RINCAO;n/d;930;664;n/d;n/d;1594
SP-RINOPOLIS;n/d;1157;879;n/d;n/d;2036
SP-RIO CLARO;n/d;36442;30567;n/d;n/d;67009
SP-RIO DAS PEDRAS;n/d;6652;2784;n/d;n/d;9436
SP-RIO GRANDE DA SERRA;n/d;2522;1682;n/d;n/d;4204
SP-RIOLANDIA;n/d;495;427;n/d;n/d;922
SP-ROSANA;n/d;1227;1352;n/d;n/d;2579
SP-ROSEIRA;n/d;1485;882;n/d;n/d;2367
SP-RUBIACEA;n/d;240;149;n/d;n/d;389
SP-RUBINEIA;n/d;259;238;n/d;n/d;497
SP-SABINO;n/d;322;312;n/d;n/d;634
SP-SAGRES;n/d;152;223;n/d;n/d;375
SP-SALES;n/d;410;334;n/d;n/d;744
SP-SALES OLIVEIRA;n/d;1594;884;n/d;n/d;2478
SP-SALESOPOLIS;n/d;1290;854;n/d;n/d;2144
SP-SALMOURAO;n/d;228;278;n/d;n/d;506
SP-SALTINHO;n/d;1100;618;n/d;n/d;1718
SP-SALTO;n/d;16119;14105;n/d;n/d;30224
SP-SALTO DE PIRAPORA;n/d;3600;2329;n/d;n/d;5929
SP-SALTO GRANDE;n/d;865;513;n/d;n/d;1378
SP-SANDOVALINA;n/d;1581;421;n/d;n/d;2002
SP-SANTA ADELIA;n/d;3240;1394;n/d;n/d;4634
SP-SANTA ALBERTINA;n/d;1546;384;n/d;n/d;1930
SP-SANTA BARBARA D OESTE;n/d;26495;21100;n/d;n/d;47595
SP-SANTA BRANCA;n/d;2043;961;n/d;n/d;3004
SP-SANTA CLARA D OESTE;n/d;404;327;n/d;n/d;731
SP-SANTA CRUZ DA CONCEICAO;n/d;1015;420;n/d;n/d;1435
SP-SANTA CRUZ DA ESPERANCA;n/d;178;140;n/d;n/d;318
SP-SANTA CRUZ DAS PALMEIRAS;n/d;4237;2200;n/d;n/d;6437
SP-SANTA CRUZ DO RIO PARDO;n/d;8177;5299;n/d;n/d;13476
SP-SANTA ERNESTINA;n/d;272;222;n/d;n/d;494
SP-SANTA FE DO SUL;n/d;4501;3726;n/d;n/d;8227
SP-SANTA GERTRUDES;n/d;5257;2101;n/d;n/d;7358
SP-SANTA ISABEL;n/d;6537;4540;n/d;n/d;11077
SP-SANTA LUCIA;n/d;559;296;n/d;n/d;855
SP-SANTA MARIA DA SERRA;n/d;684;561;n/d;n/d;1245
SP-SANTA MERCEDES;n/d;307;217;n/d;n/d;524
SP-SANTANA DA PONTE PENSA;n/d;168;109;n/d;n/d;277
SP-SANTANA DE PARNAIBA;n/d;37973;25503;n/d;n/d;63476
SP-SANTA RITA D OESTE;n/d;176;173;n/d;n/d;349
SP-SANTA RITA DO PASSA QUATRO;n/d;3649;2354;n/d;n/d;6003
SP-SANTA ROSA DE VITERBO;n/d;3335;1837;n/d;n/d;5172
SP-SANTA SALETE;n/d;122;107;n/d;n/d;229
SP-SANTO ANASTACIO;n/d;1831;1318;n/d;n/d;3149
SP-SANTO ANDRE;n/d;116572;98550;n/d;n/d;215122
SP-SANTO ANTONIO DA ALEGRIA;n/d;595;447;n/d;n/d;1042
SP-SANTO ANTONIO DE POSSE;n/d;4977;2880;n/d;n/d;7857
SP-SANTO ANTONIO DO ARACANGUA;n/d;2235;1045;n/d;n/d;3280
SP-SANTO ANTONIO DO JARDIM;n/d;818;525;n/d;n/d;1343
SP-SANTO ANTONIO DO PINHAL;n/d;526;541;n/d;n/d;1067
SP-SANTO EXPEDITO;n/d;163;161;n/d;n/d;324
SP-SANTOPOLIS DO AGUAPEI;n/d;322;242;n/d;n/d;564
SP-SANTOS;n/d;105205;84526;n/d;n/d;189731
SP-SAO BENTO DO SAPUCAI;n/d;704;619;n/d;n/d;1323
SP-SAO BERNARDO DO CAMPO;n/d;184088;107940;n/d;n/d;292028
SP-SAO CAETANO DO SUL;n/d;64806;48273;n/d;n/d;113079
SP-SAO CARLOS;n/d;44940;31952;n/d;n/d;76892
SP-SAO FRANCISCO;n/d;134;103;n/d;n/d;237
SP-SAO JOAO DA BOA VISTA;n/d;14697;10441;n/d;n/d;25138
SP-SAO JOAO DAS DUAS PONTES;n/d;146;94;n/d;n/d;240
SP-SAO JOAO DE IRACEMA;n/d;157;129;n/d;n/d;286
SP-SAO JOAO DO PAU D ALHO;n/d;120;106;n/d;n/d;226
SP-SAO JOAQUIM DA BARRA;n/d;8216;4350;n/d;n/d;12566
SP-SAO JOSE DA BELA VISTA;n/d;397;395;n/d;n/d;792
SP-SAO JOSE DO BARREIRO;n/d;304;201;n/d;n/d;505
SP-SAO JOSE DO RIO PARDO;n/d;9233;5971;n/d;n/d;15204
SP-SAO JOSE DO RIO PRETO;n/d;78207;62511;n/d;n/d;140718
SP-SAO JOSE DOS CAMPOS;n/d;126880;84582;n/d;n/d;211462
SP-SAO LOURENCO DA SERRA;n/d;2616;4110;n/d;n/d;6726
SP-SAO LUIS DO PARAITINGA;n/d;964;642;n/d;n/d;1606
SP-SAO MANUEL;n/d;5825;3414;n/d;n/d;9239
SP-SAO MIGUEL ARCANJO;n/d;2830;1770;n/d;n/d;4600
SP-SAO PAULO;n/d;2824442;2423462;n/d;n/d;5247904
SP-SAO PEDRO;n/d;3175;2768;n/d;n/d;5943
SP-SAO PEDRO DO TURVO;n/d;809;446;n/d;n/d;1255
SP-SAO ROQUE;n/d;9974;10111;n/d;n/d;20085
SP-SAO SEBASTIAO;n/d;11881;7605;n/d;n/d;19486
SP-SAO SEBASTIAO DA GRAMA;n/d;1897;1230;n/d;n/d;3127
SP-SAO SIMAO;n/d;2121;1271;n/d;n/d;3392
SP-SAO VICENTE;n/d;20457;20864;n/d;n/d;41321
SP-SARAPUI;n/d;1177;826;n/d;n/d;2003
SP-SARUTAIA;n/d;243;232;n/d;n/d;475
SP-SEBASTIANOPOLIS DO SUL;n/d;2418;559;n/d;n/d;2977
SP-SERRA AZUL;n/d;460;365;n/d;n/d;825
SP-SERRANA;n/d;4904;2549;n/d;n/d;7453
SP-SERRA NEGRA;n/d;3325;3172;n/d;n/d;6497
SP-SERTAOZINHO;n/d;33342;14048;n/d;n/d;47390
SP-SETE BARRAS;n/d;1195;522;n/d;n/d;1717
SP-SEVERINIA;n/d;1435;943;n/d;n/d;2378
SP-SILVEIRAS;n/d;416;293;n/d;n/d;709
SP-SOCORRO;n/d;3603;3508;n/d;n/d;7111
SP-SOROCABA;n/d;121378;84695;n/d;n/d;206073
SP-SUD MENNUCCI;n/d;751;633;n/d;n/d;1384
SP-SUMARE;n/d;34695;18303;n/d;n/d;52998
SP-SUZANO;n/d;32644;20929;n/d;n/d;53573
SP-SUZANAPOLIS;n/d;1006;320;n/d;n/d;1326
SP-TABAPUA;n/d;1350;982;n/d;n/d;2332
SP-TABATINGA;n/d;1998;1802;n/d;n/d;3800
SP-TABOAO DA SERRA;n/d;35742;26442;n/d;n/d;62184
SP-TACIBA;n/d;437;410;n/d;n/d;847
SP-TAGUAI;n/d;2005;2396;n/d;n/d;4401
SP-TAIACU;n/d;367;263;n/d;n/d;630
SP-TAIUVA;n/d;472;317;n/d;n/d;789
SP-TAMBAU;n/d;4046;2271;n/d;n/d;6317
SP-TANABI;n/d;3291;1850;n/d;n/d;5141
SP-TAPIRAI;n/d;686;468;n/d;n/d;1154
SP-TAPIRATIBA;n/d;1949;862;n/d;n/d;2811
SP-TAQUARAL;n/d;292;208;n/d;n/d;500
SP-TAQUARITINGA;n/d;6026;4825;n/d;n/d;10851
SP-TAQUARITUBA;n/d;2889;2068;n/d;n/d;4957
SP-TAQUARIVAI;n/d;991;508;n/d;n/d;1499
SP-TARABAI;n/d;471;356;n/d;n/d;827
SP-TARUMA;n/d;4935;1591;n/d;n/d;6526
SP-TATUI;n/d;19178;13013;n/d;n/d;32191
SP-TAUBATE;n/d;53016;35488;n/d;n/d;88504
SP-TEJUPA;n/d;412;298;n/d;n/d;710
SP-TEODORO SAMPAIO;n/d;3077;1626;n/d;n/d;4703
SP-TERRA ROXA;n/d;563;602;n/d;n/d;1165
SP-TIETE;n/d;8775;5646;n/d;n/d;14421
SP-TIMBURI;n/d;273;132;n/d;n/d;405
SP-TORRE DE PEDRA;n/d;118;114;n/d;n/d;232
SP-TORRINHA;n/d;1179;734;n/d;n/d;1913
SP-TRABIJU;n/d;196;165;n/d;n/d;361
SP-TREMEMBE;n/d;2763;2006;n/d;n/d;4769
SP-TRES FRONTEIRAS;n/d;378;234;n/d;n/d;612
SP-TUIUTI;n/d;403;238;n/d;n/d;641
SP-TUPA;n/d;8821;7355;n/d;n/d;16176
SP-TUPI PAULISTA;n/d;1202;1135;n/d;n/d;2337
SP-TURIUBA;n/d;160;189;n/d;n/d;349
SP-TURMALINA;n/d;185;180;n/d;n/d;365
SP-UBARANA;n/d;1151;384;n/d;n/d;1535
SP-UBATUBA;n/d;8762;7457;n/d;n/d;16219
SP-UBIRAJARA;n/d;565;367;n/d;n/d;932
SP-UCHOA;n/d;840;539;n/d;n/d;1379
SP-UNIAO PAULISTA;n/d;152;111;n/d;n/d;263
SP-URANIA;n/d;789;566;n/d;n/d;1355
SP-URU;n/d;179;103;n/d;n/d;282
SP-URUPES;n/d;1348;1335;n/d;n/d;2683
SP-VALENTIM GENTIL;n/d;2123;1418;n/d;n/d;3541
SP-VALINHOS;n/d;25330;17416;n/d;n/d;42746
SP-VALPARAISO;n/d;3818;1819;n/d;n/d;5637
SP-VARGEM;n/d;585;453;n/d;n/d;1038
SP-VARGEM GRANDE DO SUL;n/d;5000;3321;n/d;n/d;8321
SP-VARGEM GRANDE PAULISTA;n/d;7176;4251;n/d;n/d;11427
SP-VARZEA PAULISTA;n/d;11248;6561;n/d;n/d;17809
SP-VERA CRUZ;n/d;754;500;n/d;n/d;1254
SP-VINHEDO;n/d;20735;16684;n/d;n/d;37419
SP-VIRADOURO;n/d;1274;1856;n/d;n/d;3130
SP-VISTA ALEGRE DO ALTO;n/d;2692;836;n/d;n/d;3528
SP-VITORIA BRASIL;n/d;96;90;n/d;n/d;186
SP-VOTORANTIM;n/d;10850;8485;n/d;n/d;19335
SP-VOTUPORANGA;n/d;13136;11912;n/d;n/d;25048
SP-ZACARIAS;n/d;407;249;n/d;n/d;656
SP-CHAVANTES;n/d;1298;794;n/d;n/d;2092
SP-ESTIVA GERBI;n/d;1121;720;n/d;n/d;1841
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;7958818;6065522;n/d;n/d;14024340

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2013
Vínculo Ativo 31/12;igual a;Sim
