Coluna;Sexo Trabalhador
Município-São Paulo;Não Informado;Masculino;Feminino;Ignorado;{ñ class};Total
SP-PIRATININGA;n/d;1470;915;n/d;n/d;2385
SP-PITANGUEIRAS;n/d;3775;1138;n/d;n/d;4913
SP-PLANALTO;n/d;289;83;n/d;n/d;372
SP-PLATINA;n/d;250;103;n/d;n/d;353
SP-POA;n/d;29704;17079;n/d;n/d;46783
SP-POLONI;n/d;245;102;n/d;n/d;347
SP-POMPEIA;n/d;3793;1318;n/d;n/d;5111
SP-PONGAI;n/d;274;117;n/d;n/d;391
SP-PONTAL;n/d;3298;1018;n/d;n/d;4316
SP-PONTALINDA;n/d;190;126;n/d;n/d;316
SP-PONTES GESTAL;n/d;240;125;n/d;n/d;365
SP-POPULINA;n/d;263;145;n/d;n/d;408
SP-PORANGABA;n/d;513;176;n/d;n/d;689
SP-PORTO FELIZ;n/d;4768;2543;n/d;n/d;7311
SP-PORTO FERREIRA;n/d;7782;4562;n/d;n/d;12344
SP-POTIM;n/d;314;295;n/d;n/d;609
SP-POTIRENDABA;n/d;796;336;n/d;n/d;1132
SP-PRACINHA;n/d;105;68;n/d;n/d;173
SP-PRADOPOLIS;n/d;3548;667;n/d;n/d;4215
SP-PRAIA GRANDE;n/d;14562;8623;n/d;n/d;23185
SP-PRATANIA;n/d;319;199;n/d;n/d;518
SP-PRESIDENTE ALVES;n/d;504;158;n/d;n/d;662
SP-PRESIDENTE BERNARDES;n/d;850;582;n/d;n/d;1432
SP-PRESIDENTE EPITACIO;n/d;3409;1790;n/d;n/d;5199
SP-PRESIDENTE PRUDENTE;n/d;26115;15579;n/d;n/d;41694
SP-PRESIDENTE VENCESLAU;n/d;2530;1754;n/d;n/d;4284
SP-PROMISSAO;n/d;4980;1727;n/d;n/d;6707
SP-QUADRA;n/d;214;98;n/d;n/d;312
SP-QUATA;n/d;1960;441;n/d;n/d;2401
SP-QUEIROZ;n/d;268;158;n/d;n/d;426
SP-QUELUZ;n/d;708;387;n/d;n/d;1095
SP-QUINTANA;n/d;467;216;n/d;n/d;683
SP-RAFARD;n/d;1310;459;n/d;n/d;1769
SP-RANCHARIA;n/d;2912;1383;n/d;n/d;4295
SP-REDENCAO DA SERRA;n/d;283;89;n/d;n/d;372
SP-REGENTE FEIJO;n/d;1996;780;n/d;n/d;2776
SP-REGINOPOLIS;n/d;421;162;n/d;n/d;583
SP-REGISTRO;n/d;4480;2512;n/d;n/d;6992
SP-RESTINGA;n/d;625;210;n/d;n/d;835
SP-RIBEIRA;n/d;187;72;n/d;n/d;259
SP-RIBEIRAO BONITO;n/d;958;510;n/d;n/d;1468
SP-RIBEIRAO BRANCO;n/d;1531;595;n/d;n/d;2126
SP-RIBEIRAO CORRENTE;n/d;284;94;n/d;n/d;378
SP-RIBEIRAO DO SUL;n/d;418;192;n/d;n/d;610
SP-RIBEIRAO DOS INDIOS;n/d;112;55;n/d;n/d;167
SP-RIBEIRAO GRANDE;n/d;687;285;n/d;n/d;972
SP-RIBEIRAO PIRES;n/d;9041;5182;n/d;n/d;14223
SP-RIBEIRAO PRETO;n/d;73982;52321;n/d;n/d;126303
SP-RIVERSUL;n/d;171;131;n/d;n/d;302
SP-RIFAINA;n/d;209;101;n/d;n/d;310
SP-RINCAO;n/d;766;364;n/d;n/d;1130
SP-RINOPOLIS;n/d;556;272;n/d;n/d;828
SP-RIO CLARO;n/d;24355;13064;n/d;n/d;37419
SP-RIO DAS PEDRAS;n/d;4654;1489;n/d;n/d;6143
SP-RIO GRANDE DA SERRA;n/d;1535;764;n/d;n/d;2299
SP-RIOLANDIA;n/d;501;179;n/d;n/d;680
SP-ROSANA;n/d;2486;747;n/d;n/d;3233
SP-ROSEIRA;n/d;990;313;n/d;n/d;1303
SP-RUBIACEA;n/d;162;55;n/d;n/d;217
SP-RUBINEIA;n/d;179;133;n/d;n/d;312
SP-SABINO;n/d;237;127;n/d;n/d;364
SP-SAGRES;n/d;222;127;n/d;n/d;349
SP-SALES;n/d;335;180;n/d;n/d;515
SP-SALES OLIVEIRA;n/d;1094;357;n/d;n/d;1451
SP-SALESOPOLIS;n/d;2048;1092;n/d;n/d;3140
SP-SALMOURAO;n/d;207;86;n/d;n/d;293
SP-SALTINHO;n/d;858;352;n/d;n/d;1210
SP-SALTO;n/d;10604;6206;n/d;n/d;16810
SP-SALTO DE PIRAPORA;n/d;2177;1173;n/d;n/d;3350
SP-SALTO GRANDE;n/d;866;259;n/d;n/d;1125
SP-SANDOVALINA;n/d;320;165;n/d;n/d;485
SP-SANTA ADELIA;n/d;846;599;n/d;n/d;1445
SP-SANTA ALBERTINA;n/d;251;136;n/d;n/d;387
SP-SANTA BARBARA D OESTE;n/d;15813;9504;n/d;n/d;25317
SP-SANTA BRANCA;n/d;1275;635;n/d;n/d;1910
SP-SANTA CLARA D OESTE;n/d;189;99;n/d;n/d;288
SP-SANTA CRUZ DA CONCEICAO;n/d;2192;1213;n/d;n/d;3405
SP-SANTA CRUZ DA ESPERANCA;n/d;81;69;n/d;n/d;150
SP-SANTA CRUZ DAS PALMEIRAS;n/d;2656;1145;n/d;n/d;3801
SP-SANTA CRUZ DO RIO PARDO;n/d;4797;2714;n/d;n/d;7511
SP-SANTA ERNESTINA;n/d;525;338;n/d;n/d;863
SP-SANTA FE DO SUL;n/d;2541;1595;n/d;n/d;4136
SP-SANTA GERTRUDES;n/d;2980;762;n/d;n/d;3742
SP-SANTA ISABEL;n/d;5142;3146;n/d;n/d;8288
SP-SANTA LUCIA;n/d;533;219;n/d;n/d;752
SP-SANTA MARIA DA SERRA;n/d;918;231;n/d;n/d;1149
SP-SANTA MERCEDES;n/d;156;97;n/d;n/d;253
SP-SANTANA DA PONTE PENSA;n/d;117;68;n/d;n/d;185
SP-SANTANA DE PARNAIBA;n/d;29315;15611;n/d;n/d;44926
SP-SANTA RITA D OESTE;n/d;145;111;n/d;n/d;256
SP-SANTA RITA DO PASSA QUATRO;n/d;3081;1446;n/d;n/d;4527
SP-SANTA ROSA DE VITERBO;n/d;2640;906;n/d;n/d;3546
SP-SANTA SALETE;n/d;97;56;n/d;n/d;153
SP-SANTO ANASTACIO;n/d;1278;782;n/d;n/d;2060
SP-SANTO ANDRE;n/d;72155;49015;n/d;n/d;121170
SP-SANTO ANTONIO DA ALEGRIA;n/d;402;182;n/d;n/d;584
SP-SANTO ANTONIO DE POSSE;n/d;4293;2563;n/d;n/d;6856
SP-SANTO ANTONIO DO ARACANGUA;n/d;1326;414;n/d;n/d;1740
SP-SANTO ANTONIO DO JARDIM;n/d;636;311;n/d;n/d;947
SP-SANTO ANTONIO DO PINHAL;n/d;376;274;n/d;n/d;650
SP-SANTO EXPEDITO;n/d;125;110;n/d;n/d;235
SP-SANTOPOLIS DO AGUAPEI;n/d;228;125;n/d;n/d;353
SP-SANTOS;n/d;71896;46736;n/d;n/d;118632
SP-SAO BENTO DO SAPUCAI;n/d;382;292;n/d;n/d;674
SP-SAO BERNARDO DO CAMPO;n/d;133538;61371;n/d;n/d;194909
SP-SAO CAETANO DO SUL;n/d;74296;35586;n/d;n/d;109882
SP-SAO CARLOS;n/d;34364;16250;n/d;n/d;50614
SP-SAO FRANCISCO;n/d;3259;170;n/d;n/d;3429
SP-SAO JOAO DA BOA VISTA;n/d;9507;5795;n/d;n/d;15302
SP-SAO JOAO DAS DUAS PONTES;n/d;178;86;n/d;n/d;264
SP-SAO JOAO DE IRACEMA;n/d;115;52;n/d;n/d;167
SP-SAO JOAO DO PAU D ALHO;n/d;125;58;n/d;n/d;183
SP-SAO JOAQUIM DA BARRA;n/d;6247;2204;n/d;n/d;8451
SP-SAO JOSE DA BELA VISTA;n/d;377;123;n/d;n/d;500
SP-SAO JOSE DO BARREIRO;n/d;250;121;n/d;n/d;371
SP-SAO JOSE DO RIO PARDO;n/d;6680;3148;n/d;n/d;9828
SP-SAO JOSE DO RIO PRETO;n/d;45318;30870;n/d;n/d;76188
SP-SAO JOSE DOS CAMPOS;n/d;86774;41437;n/d;n/d;128211
SP-SAO LOURENCO DA SERRA;n/d;7691;3168;n/d;n/d;10859
SP-SAO LUIS DO PARAITINGA;n/d;658;213;n/d;n/d;871
SP-SAO MANUEL;n/d;4945;2458;n/d;n/d;7403
SP-SAO MIGUEL ARCANJO;n/d;2005;1202;n/d;n/d;3207
SP-SAO PAULO;n/d;1860890;1500031;n/d;n/d;3360921
SP-SAO PEDRO;n/d;2043;1548;n/d;n/d;3591
SP-SAO PEDRO DO TURVO;n/d;598;197;n/d;n/d;795
SP-SAO ROQUE;n/d;6188;5289;n/d;n/d;11477
SP-SAO SEBASTIAO;n/d;6848;4367;n/d;n/d;11215
SP-SAO SEBASTIAO DA GRAMA;n/d;1693;584;n/d;n/d;2277
SP-SAO SIMAO;n/d;1916;1000;n/d;n/d;2916
SP-SAO VICENTE;n/d;15694;10484;n/d;n/d;26178
SP-SARAPUI;n/d;513;290;n/d;n/d;803
SP-SARUTAIA;n/d;207;101;n/d;n/d;308
SP-SEBASTIANOPOLIS DO SUL;n/d;229;66;n/d;n/d;295
SP-SERRA AZUL;n/d;389;284;n/d;n/d;673
SP-SERRANA;n/d;3858;1478;n/d;n/d;5336
SP-SERRA NEGRA;n/d;2827;1960;n/d;n/d;4787
SP-SERTAOZINHO;n/d;20541;5822;n/d;n/d;26363
SP-SETE BARRAS;n/d;856;257;n/d;n/d;1113
SP-SEVERINIA;n/d;1083;443;n/d;n/d;1526
SP-SILVEIRAS;n/d;328;159;n/d;n/d;487
SP-SOCORRO;n/d;2618;2239;n/d;n/d;4857
SP-SOROCABA;n/d;63553;35448;n/d;n/d;99001
SP-SUD MENNUCCI;n/d;993;338;n/d;n/d;1331
SP-SUMARE;n/d;16448;6647;n/d;n/d;23095
SP-SUZANO;n/d;21775;10670;n/d;n/d;32445
SP-SUZANAPOLIS;n/d;185;105;n/d;n/d;290
SP-TABAPUA;n/d;1053;549;n/d;n/d;1602
SP-TABATINGA;n/d;830;578;n/d;n/d;1408
SP-TABOAO DA SERRA;n/d;22968;14016;n/d;n/d;36984
SP-TACIBA;n/d;344;122;n/d;n/d;466
SP-TAGUAI;n/d;684;705;n/d;n/d;1389
SP-TAIACU;n/d;374;163;n/d;n/d;537
SP-TAIUVA;n/d;398;209;n/d;n/d;607
SP-TAMBAU;n/d;3309;1128;n/d;n/d;4437
SP-TANABI;n/d;1858;874;n/d;n/d;2732
SP-TAPIRAI;n/d;530;335;n/d;n/d;865
SP-TAPIRATIBA;n/d;1919;661;n/d;n/d;2580
SP-TAQUARAL;n/d;121;84;n/d;n/d;205
SP-TAQUARITINGA;n/d;4575;2486;n/d;n/d;7061
SP-TAQUARITUBA;n/d;1614;746;n/d;n/d;2360
SP-TAQUARIVAI;n/d;590;177;n/d;n/d;767
SP-TARABAI;n/d;284;190;n/d;n/d;474
SP-TARUMA;n/d;2901;364;n/d;n/d;3265
SP-TATUI;n/d;11215;6470;n/d;n/d;17685
SP-TAUBATE;n/d;34281;18946;n/d;n/d;53227
SP-TEJUPA;n/d;359;168;n/d;n/d;527
SP-TEODORO SAMPAIO;n/d;1538;657;n/d;n/d;2195
SP-TERRA ROXA;n/d;352;291;n/d;n/d;643
SP-TIETE;n/d;5554;3200;n/d;n/d;8754
SP-TIMBURI;n/d;171;64;n/d;n/d;235
SP-TORRE DE PEDRA;n/d;70;39;n/d;n/d;109
SP-TORRINHA;n/d;723;379;n/d;n/d;1102
SP-TRABIJU;n/d;118;61;n/d;n/d;179
SP-TREMEMBE;n/d;3290;1078;n/d;n/d;4368
SP-TRES FRONTEIRAS;n/d;286;129;n/d;n/d;415
SP-TUIUTI;n/d;479;101;n/d;n/d;580
SP-TUPA;n/d;6982;4082;n/d;n/d;11064
SP-TUPI PAULISTA;n/d;1072;674;n/d;n/d;1746
SP-TURIUBA;n/d;163;106;n/d;n/d;269
SP-TURMALINA;n/d;168;86;n/d;n/d;254
SP-UBARANA;n/d;402;187;n/d;n/d;589
SP-UBATUBA;n/d;5486;4033;n/d;n/d;9519
SP-UBIRAJARA;n/d;388;142;n/d;n/d;530
SP-UCHOA;n/d;821;375;n/d;n/d;1196
SP-UNIAO PAULISTA;n/d;122;64;n/d;n/d;186
SP-URANIA;n/d;541;283;n/d;n/d;824
SP-URU;n/d;184;83;n/d;n/d;267
SP-URUPES;n/d;794;403;n/d;n/d;1197
SP-VALENTIM GENTIL;n/d;1102;504;n/d;n/d;1606
SP-VALINHOS;n/d;15240;7440;n/d;n/d;22680
SP-VALPARAISO;n/d;1976;752;n/d;n/d;2728
SP-VARGEM;n/d;491;246;n/d;n/d;737
SP-VARGEM GRANDE DO SUL;n/d;3378;1828;n/d;n/d;5206
SP-VARGEM GRANDE PAULISTA;n/d;5433;3330;n/d;n/d;8763
SP-VARZEA PAULISTA;n/d;6626;2834;n/d;n/d;9460
SP-VERA CRUZ;n/d;990;241;n/d;n/d;1231
SP-VINHEDO;n/d;9815;5197;n/d;n/d;15012
SP-VIRADOURO;n/d;1104;649;n/d;n/d;1753
SP-VISTA ALEGRE DO ALTO;n/d;1304;373;n/d;n/d;1677
SP-VITORIA BRASIL;n/d;48;56;n/d;n/d;104
SP-VOTORANTIM;n/d;5949;3271;n/d;n/d;9220
SP-VOTUPORANGA;n/d;7918;4856;n/d;n/d;12774
SP-ZACARIAS;n/d;309;85;n/d;n/d;394
SP-CHAVANTES;n/d;1292;573;n/d;n/d;1865
SP-ESTIVA GERBI;n/d;1056;378;n/d;n/d;1434
SP-IGNORADO;n/d;0;0;n/d;n/d;0
Total;n/d;5257303;3350745;n/d;n/d;8608048

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2002
Vínculo Ativo 31/12;igual a;Sim
